"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","329674","4839","22443"
"Male","Georgia","281122","5335","21552"
"Unknown","Georgia","9451","6","192"
"Female","Appling","829","16","64"
"Male","Appling","701","27","68"
"Unknown","Appling","10","0","0"
"Female","Atkinson","367","5","49"
"Male","Atkinson","313","4","46"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","456","9","28"
"Male","Bacon","412","12","35"
"Unknown","Bacon","7","0","1"
"Female","Baker","70","2","10"
"Male","Baker","66","4","17"
"Female","Baldwin","1690","17","100"
"Male","Baldwin","1362","56","132"
"Unknown","Baldwin","19","0","1"
"Female","Banks","683","11","80"
"Male","Banks","551","9","64"
"Unknown","Banks","12","0","0"
"Female","Barrow","2980","40","225"
"Male","Barrow","2474","31","192"
"Unknown","Barrow","32","0","1"
"Female","Bartow","3820","55","249"
"Male","Bartow","3346","68","264"
"Unknown","Bartow","88","0","1"
"Female","Ben Hill","764","15","66"
"Male","Ben Hill","516","25","59"
"Unknown","Ben Hill","3","0","0"
"Female","Berrien","478","12","27"
"Male","Berrien","366","9","18"
"Unknown","Berrien","7","0","0"
"Female","Bibb","5730","132","646"
"Male","Bibb","4208","112","558"
"Unknown","Bibb","110","0","2"
"Female","Bleckley","391","18","21"
"Male","Bleckley","271","12","20"
"Unknown","Bleckley","6","0","0"
"Female","Brantley","383","9","32"
"Male","Brantley","314","10","24"
"Unknown","Brantley","3","0","0"
"Female","Brooks","449","7","34"
"Male","Brooks","336","21","31"
"Unknown","Brooks","17","0","0"
"Female","Bryan","997","9","57"
"Male","Bryan","865","9","72"
"Unknown","Bryan","16","0","0"
"Female","Bulloch","2233","24","96"
"Male","Bulloch","1688","14","73"
"Unknown","Bulloch","51","0","0"
"Female","Burke","684","10","56"
"Male","Burke","561","7","57"
"Unknown","Burke","8","0","1"
"Female","Butts","703","23","33"
"Male","Butts","679","25","47"
"Unknown","Butts","56","0","2"
"Female","Calhoun","175","8","28"
"Male","Calhoun","182","3","31"
"Unknown","Calhoun","2","0","0"
"Female","Camden","1240","8","55"
"Male","Camden","1138","11","44"
"Unknown","Camden","12","0","0"
"Female","Candler","349","11","25"
"Male","Candler","292","17","25"
"Unknown","Candler","2","0","0"
"Female","Carroll","2913","48","125"
"Male","Carroll","2604","49","133"
"Unknown","Carroll","32","0","1"
"Female","Catoosa","1965","21","91"
"Male","Catoosa","1565","17","74"
"Unknown","Catoosa","66","0","0"
"Female","Charlton","354","5","24"
"Male","Charlton","524","8","22"
"Unknown","Charlton","7","0","0"
"Female","Chatham","7516","109","559"
"Male","Chatham","6069","127","542"
"Unknown","Chatham","142","0","4"
"Female","Chattahoochee","188","1","7"
"Male","Chattahoochee","1990","0","12"
"Unknown","Chattahoochee","7","0","0"
"Female","Chattooga","895","21","47"
"Male","Chattooga","756","25","72"
"Unknown","Chattooga","10","0","0"
"Female","Cherokee","7577","63","414"
"Male","Cherokee","6614","69","446"
"Unknown","Cherokee","115","0","3"
"Female","Clarke","5179","27","167"
"Male","Clarke","4028","40","167"
"Unknown","Clarke","49","0","2"
"Female","Clay","91","1","3"
"Male","Clay","59","2","6"
"Unknown","Clay","4","0","0"
"Female","Clayton","8075","117","516"
"Male","Clayton","6138","113","442"
"Unknown","Clayton","117","0","1"
"Female","Clinch","299","2","22"
"Male","Clinch","286","12","30"
"Unknown","Clinch","5","0","0"
"Female","Cobb","21790","280","1214"
"Male","Cobb","18992","297","1209"
"Unknown","Cobb","295","0","6"
"Female","Coffee","1959","42","290"
"Male","Coffee","1657","43","228"
"Unknown","Coffee","25","0","0"
"Female","Colquitt","1369","18","100"
"Male","Colquitt","1265","27","85"
"Unknown","Colquitt","25","0","0"
"Female","Columbia","4194","43","141"
"Male","Columbia","3662","48","158"
"Unknown","Columbia","30","1","3"
"Female","Cook","580","8","45"
"Male","Cook","419","14","41"
"Unknown","Cook","29","2","2"
"Female","Coweta","2990","35","109"
"Male","Coweta","2747","46","116"
"Unknown","Coweta","25","0","0"
"Female","Crawford","217","5","33"
"Male","Crawford","171","2","13"
"Unknown","Crawford","5","0","1"
"Female","Crisp","588","10","71"
"Male","Crisp","444","18","50"
"Unknown","Crisp","14","0","0"
"Female","Dade","414","6","22"
"Male","Dade","366","1","18"
"Unknown","Dade","12","0","0"
"Female","Dawson","1004","6","82"
"Male","Dawson","860","12","88"
"Unknown","Dawson","19","0","0"
"Female","DeKalb","20649","228","1685"
"Male","DeKalb","17269","278","1526"
"Unknown","DeKalb","511","0","11"
"Female","Decatur","952","24","64"
"Male","Decatur","729","22","55"
"Unknown","Decatur","12","0","0"
"Female","Dodge","491","24","45"
"Male","Dodge","398","20","43"
"Unknown","Dodge","28","0","0"
"Female","Dooly","311","10","33"
"Male","Dooly","258","12","33"
"Unknown","Dooly","5","0","0"
"Female","Dougherty","2586","115","459"
"Male","Dougherty","1708","91","326"
"Unknown","Dougherty","27","0","0"
"Female","Douglas","4216","47","325"
"Male","Douglas","3407","55","274"
"Unknown","Douglas","41","0","1"
"Female","Early","459","23","38"
"Male","Early","273","16","22"
"Unknown","Early","5","0","0"
"Female","Echols","115","0","2"
"Male","Echols","201","2","8"
"Unknown","Echols","4","0","0"
"Female","Effingham","1353","17","87"
"Male","Effingham","1223","19","86"
"Unknown","Effingham","21","0","0"
"Female","Elbert","726","12","64"
"Male","Elbert","490","12","32"
"Unknown","Elbert","6","0","0"
"Female","Emanuel","890","27","64"
"Male","Emanuel","621","18","44"
"Unknown","Emanuel","8","0","0"
"Female","Evans","341","4","43"
"Male","Evans","251","5","16"
"Unknown","Evans","19","0","0"
"Female","Fannin","739","18","56"
"Male","Fannin","636","19","67"
"Unknown","Fannin","21","0","0"
"Female","Fayette","2189","31","84"
"Male","Fayette","1935","42","97"
"Unknown","Fayette","27","0","0"
"Female","Floyd","3918","49","278"
"Male","Floyd","3312","61","308"
"Unknown","Floyd","63","0","5"
"Female","Forsyth","5408","31","275"
"Male","Forsyth","5047","52","381"
"Unknown","Forsyth","316","0","1"
"Female","Franklin","1031","7","62"
"Male","Franklin","754","16","49"
"Unknown","Franklin","12","0","0"
"Female","Fulton","29318","354","1720"
"Male","Fulton","26163","405","1713"
"Unknown","Fulton","550","0","5"
"Female","Gilmer","946","15","79"
"Male","Gilmer","731","19","68"
"Unknown","Gilmer","73","0","2"
"Female","Glascock","45","2","5"
"Male","Glascock","50","1","5"
"Unknown","Glascock","3","0","0"
"Female","Glynn","2689","57","203"
"Male","Glynn","2327","67","182"
"Unknown","Glynn","30","0","2"
"Female","Gordon","2304","26","108"
"Male","Gordon","2017","35","111"
"Unknown","Gordon","68","0","1"
"Female","Grady","673","11","65"
"Male","Grady","521","18","65"
"Unknown","Grady","17","0","0"
"Female","Greene","595","14","47"
"Male","Greene","464","12","38"
"Unknown","Greene","3","0","0"
"Female","Gwinnett","30115","274","2081"
"Male","Gwinnett","26207","299","1907"
"Unknown","Gwinnett","897","1","10"
"Female","Habersham","2073","57","184"
"Male","Habersham","1700","38","194"
"Unknown","Habersham","44","0","0"
"Female","Hall","9920","110","852"
"Male","Hall","8664","128","914"
"Unknown","Hall","297","0","2"
"Female","Hancock","323","20","40"
"Male","Hancock","345","27","41"
"Unknown","Hancock","5","0","0"
"Female","Haralson","661","8","32"
"Male","Haralson","619","16","22"
"Unknown","Haralson","21","0","0"
"Female","Harris","774","16","53"
"Male","Harris","653","14","59"
"Unknown","Harris","55","0","0"
"Female","Hart","724","11","53"
"Male","Hart","543","11","50"
"Unknown","Hart","29","0","0"
"Female","Heard","242","8","12"
"Male","Heard","207","2","17"
"Female","Henry","6852","66","217"
"Male","Henry","5365","80","172"
"Unknown","Henry","63","0","0"
"Female","Houston","3803","47","266"
"Male","Houston","3052","71","249"
"Unknown","Houston","60","0","2"
"Female","Irwin","315","7","31"
"Male","Irwin","272","5","31"
"Unknown","Irwin","3","0","0"
"Female","Jackson","3091","32","145"
"Male","Jackson","2599","35","189"
"Unknown","Jackson","31","0","0"
"Female","Jasper","245","2","10"
"Male","Jasper","204","4","20"
"Unknown","Jasper","3","0","1"
