"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","2539","19"
"Hispanic/Latino","American Indian/Alaska Native","130","0"
"Hispanic/Latino","Asian","266","1"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","179","1"
"Hispanic/Latino","Other","29310","301"
"Hispanic/Latino","Unknown","13593","11"
"Hispanic/Latino","White","38803","509"
"Non-Hispanic/Latino","African-American/Black","187815","5154"
"Non-Hispanic/Latino","American Indian/Alaska Native","351","10"
"Non-Hispanic/Latino","Asian","14253","291"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","568","9"
"Non-Hispanic/Latino","Other","9978","54"
"Non-Hispanic/Latino","Unknown","8629","54"
"Non-Hispanic/Latino","White","275543","8729"
"Unknown","African-American/Black","26380","37"
"Unknown","American Indian/Alaska Native","134","0"
"Unknown","Asian","3369","2"
"Unknown","Native Hawaiian/Pacific Islander","170","0"
"Unknown","Other","25711","22"
"Unknown","Unknown","144440","70"
"Unknown","White","40847","75"
