"age group","county name","cases","deaths","confirmed_case_hospitalization"
"10-17 years","Bartow","1640","0","16"
"18-29 years","Bartow","3472","0","39"
"30-39 years","Bartow","2807","6","64"
"40-49 years","Bartow","2760","8","119"
"50-59 years","Bartow","2732","35","216"
"60-69 years","Bartow","1730","78","219"
"70-79 years","Bartow","1136","108","247"
"80 & Older years","Bartow","533","94","151"
"<1 years","Bartow","118","0","7"
"Unknown years","Bartow","40","0","3"
"01-04 years","Ben Hill","39","0","1"
"05-09 years","Ben Hill","32","0","0"
"10-17 years","Ben Hill","150","0","0"
"18-29 years","Ben Hill","376","0","5"
"30-39 years","Ben Hill","281","3","12"
"40-49 years","Ben Hill","263","2","14"
"50-59 years","Ben Hill","285","8","34"
"60-69 years","Ben Hill","241","17","36"
"70-79 years","Ben Hill","162","22","56"
"80 & Older years","Ben Hill","77","20","21"
"<1 years","Ben Hill","12","0","2"
"01-04 years","Berrien","41","0","1"
"05-09 years","Berrien","45","0","0"
"10-17 years","Berrien","150","0","1"
"18-29 years","Berrien","297","0","0"
"30-39 years","Berrien","262","0","4"
"40-49 years","Berrien","204","1","7"
"50-59 years","Berrien","224","6","22"
"60-69 years","Berrien","177","11","27"
"70-79 years","Berrien","122","18","22"
"80 & Older years","Berrien","61","15","15"
"<1 years","Berrien","10","0","0"
"Unknown years","Berrien","1","0","0"
"01-04 years","Bibb","354","0","6"
"05-09 years","Bibb","619","0","3"
"10-17 years","Bibb","1737","0","14"
"18-29 years","Bibb","5258","4","134"
"30-39 years","Bibb","3904","11","188"
"40-49 years","Bibb","3457","28","310"
"50-59 years","Bibb","3080","61","417"
"60-69 years","Bibb","2314","136","548"
"70-79 years","Bibb","1288","167","458"
"80 & Older years","Bibb","746","194","370"
"<1 years","Bibb","102","0","8"
"Unknown years","Bibb","8","0","1"
"01-04 years","Bleckley","14","0","0"
"05-09 years","Bleckley","38","0","0"
"10-17 years","Bleckley","123","0","0"
"18-29 years","Bleckley","274","0","6"
"30-39 years","Bleckley","160","1","5"
"40-49 years","Bleckley","145","1","2"
"50-59 years","Bleckley","152","4","9"
"60-69 years","Bleckley","109","9","15"
"70-79 years","Bleckley","75","8","14"
"80 & Older years","Bleckley","63","18","14"
"<1 years","Bleckley","9","0","0"
"01-04 years","Brantley","35","0","0"
"05-09 years","Brantley","66","0","0"
"10-17 years","Brantley","211","0","1"
"18-29 years","Brantley","362","0","5"
"30-39 years","Brantley","282","3","8"
"40-49 years","Brantley","270","5","20"
"50-59 years","Brantley","306","17","34"
"60-69 years","Brantley","213","15","37"
"70-79 years","Brantley","143","24","44"
"80 & Older years","Brantley","62","13","17"
"<1 years","Brantley","5","0","0"
"01-04 years","Brooks","31","0","1"
"05-09 years","Brooks","53","0","0"
"10-17 years","Brooks","126","0","0"
"18-29 years","Brooks","272","0","4"
"30-39 years","Brooks","209","1","10"
"40-49 years","Brooks","193","2","15"
"50-59 years","Brooks","230","6","30"
"60-69 years","Brooks","142","12","28"
"70-79 years","Brooks","120","16","26"
"80 & Older years","Brooks","77","19","22"
"<1 years","Brooks","12","0","0"
"01-04 years","Bryan","128","0","0"
"05-09 years","Bryan","232","0","2"
"10-17 years","Bryan","614","0","4"
"18-29 years","Bryan","921","1","20"
"30-39 years","Bryan","845","4","29"
"40-49 years","Bryan","840","5","49"
"50-59 years","Bryan","582","8","53"
"60-69 years","Bryan","385","18","61"
"70-79 years","Bryan","231","19","87"
"80 & Older years","Bryan","83","10","31"
"<1 years","Bryan","52","0","3"
"Unknown years","Bryan","8","0","0"
"01-04 years","Bulloch","161","0","1"
"05-09 years","Bulloch","319","0","1"
"10-17 years","Bulloch","887","0","3"
"18-29 years","Bulloch","3167","1","15"
"30-39 years","Bulloch","1141","5","31"
"40-49 years","Bulloch","917","7","37"
"50-59 years","Bulloch","778","18","61"
"60-69 years","Bulloch","546","24","71"
"70-79 years","Bulloch","266","26","60"
"80 & Older years","Bulloch","130","19","43"
"<1 years","Bulloch","70","0","4"
"Unknown years","Bulloch","2","0","0"
"01-04 years","Burke","36","0","0"
"05-09 years","Burke","75","0","0"
"10-17 years","Burke","202","0","1"
"18-29 years","Burke","495","2","13"
"30-39 years","Burke","394","1","18"
"40-49 years","Burke","395","4","23"
"50-59 years","Burke","354","6","39"
"60-69 years","Burke","279","8","49"
"70-79 years","Burke","141","16","42"
"80 & Older years","Burke","49","11","19"
"<1 years","Burke","16","0","0"
"Unknown years","Burke","2","0","0"
"01-04 years","Butts","60","0","3"
"05-09 years","Butts","87","0","0"
"10-17 years","Butts","292","0","5"
"18-29 years","Butts","744","0","10"
"30-39 years","Butts","671","0","11"
"40-49 years","Butts","595","5","26"
"50-59 years","Butts","608","17","50"
"60-69 years","Butts","401","19","50"
"70-79 years","Butts","273","34","47"
"80 & Older years","Butts","156","39","15"
"<1 years","Butts","28","0","3"
"01-04 years","Calhoun","16","0","0"
"05-09 years","Calhoun","13","0","0"
"10-17 years","Calhoun","62","0","1"
"18-29 years","Calhoun","101","0","6"
"30-39 years","Calhoun","82","3","7"
"40-49 years","Calhoun","102","1","11"
"50-59 years","Calhoun","105","4","21"
"60-69 years","Calhoun","91","4","25"
"70-79 years","Calhoun","34","7","11"
"80 & Older years","Calhoun","22","2","10"
"<1 years","Calhoun","5","0","0"
"Unknown years","Calhoun","1","0","0"
"01-04 years","Camden","143","0","0"
"05-09 years","Camden","257","0","2"
"10-17 years","Camden","651","0","1"
"18-29 years","Camden","1461","0","11"
"30-39 years","Camden","1166","3","26"
"40-49 years","Camden","824","10","29"
"50-59 years","Camden","857","12","38"
"60-69 years","Camden","590","22","52"
"70-79 years","Camden","326","13","35"
"80 & Older years","Camden","134","22","29"
"<1 years","Camden","25","0","2"
"Unknown years","Camden","12","0","0"
"01-04 years","Candler","16","0","0"
"05-09 years","Candler","41","0","0"
"10-17 years","Candler","108","0","0"
"18-29 years","Candler","196","0","1"
"30-39 years","Candler","159","0","6"
"40-49 years","Candler","173","5","4"
"50-59 years","Candler","189","13","20"
"60-69 years","Candler","136","9","20"
"70-79 years","Candler","96","15","23"
"80 & Older years","Candler","35","8","15"
"<1 years","Candler","7","0","0"
"01-04 years","Carroll","199","0","3"
"05-09 years","Carroll","331","0","3"
"10-17 years","Carroll","1147","0","6"
"18-29 years","Carroll","2707","1","20"
"30-39 years","Carroll","1859","4","26"
"40-49 years","Carroll","1703","10","47"
"50-59 years","Carroll","1604","17","66"
"60-69 years","Carroll","1088","33","101"
"70-79 years","Carroll","604","39","78"
"80 & Older years","Carroll","330","58","52"
"<1 years","Carroll","63","0","2"
"Unknown years","Carroll","15","0","1"
"01-04 years","Catoosa","193","0","1"
"05-09 years","Catoosa","332","0","2"
"10-17 years","Catoosa","959","0","2"
"18-29 years","Catoosa","1765","1","13"
"30-39 years","Catoosa","1398","2","14"
"40-49 years","Catoosa","1473","3","34"
"50-59 years","Catoosa","1311","11","56"
"60-69 years","Catoosa","895","14","76"
"70-79 years","Catoosa","534","26","78"
"80 & Older years","Catoosa","356","42","61"
"<1 years","Catoosa","71","0","1"
"Unknown years","Catoosa","41","0","2"
"01-04 years","Charlton","21","0","0"
"05-09 years","Charlton","47","0","0"
"10-17 years","Charlton","103","0","0"
"18-29 years","Charlton","422","1","3"
"30-39 years","Charlton","352","2","6"
"40-49 years","Charlton","284","3","14"
"50-59 years","Charlton","211","5","13"
"60-69 years","Charlton","200","12","32"
"70-79 years","Charlton","94","11","25"
"80 & Older years","Charlton","40","10","18"
"<1 years","Charlton","8","0","0"
"Unknown years","Charlton","1","0","0"
"01-04 years","Chatham","1093","0","8"
"05-09 years","Chatham","1644","1","5"
"10-17 years","Chatham","3509","0","33"
"18-29 years","Chatham","8962","6","167"
"30-39 years","Chatham","6693","24","255"
"40-49 years","Chatham","4946","42","321"
"50-59 years","Chatham","4141","86","450"
"60-69 years","Chatham","3169","143","579"
"70-79 years","Chatham","1674","173","518"
"80 & Older years","Chatham","958","210","428"
"<1 years","Chatham","407","0","16"
"Unknown years","Chatham","38","0","2"
"01-04 years","Chattahoochee","13","0","0"
"05-09 years","Chattahoochee","30","0","0"
"10-17 years","Chattahoochee","193","0","2"
"18-29 years","Chattahoochee","4657","7","9"
"30-39 years","Chattahoochee","448","2","5"
"40-49 years","Chattahoochee","84","1","1"
"50-59 years","Chattahoochee","51","1","10"
"60-69 years","Chattahoochee","23","1","6"
"70-79 years","Chattahoochee","16","1","5"
"80 & Older years","Chattahoochee","10","3","5"
"<1 years","Chattahoochee","12","0","0"
"Unknown years","Chattahoochee","1","0","0"
"01-04 years","Chattooga","65","0","0"
"05-09 years","Chattooga","119","0","1"
"10-17 years","Chattooga","430","0","3"
"18-29 years","Chattooga","693","0","8"
"30-39 years","Chattooga","596","2","11"
"40-49 years","Chattooga","601","6","30"
"50-59 years","Chattooga","580","12","45"
"60-69 years","Chattooga","438","23","60"
"70-79 years","Chattooga","267","22","68"
"80 & Older years","Chattooga","156","32","40"
"<1 years","Chattooga","29","0","3"
"Unknown years","Chattooga","9","0","1"
"01-04 years","Cherokee","573","0","8"
"05-09 years","Cherokee","1301","0","12"
"10-17 years","Cherokee","4065","0","23"
"18-29 years","Cherokee","7040","2","129"
"30-39 years","Cherokee","5439","8","184"
"40-49 years","Cherokee","5893","13","249"
"50-59 years","Cherokee","5516","44","387"
"60-69 years","Cherokee","3340","84","408"
"70-79 years","Cherokee","2049","127","393"
"80 & Older years","Cherokee","1097","189","327"
"<1 years","Cherokee","179","0","7"
"Unknown years","Cherokee","36","0","0"
"01-04 years","Clarke","358","0","4"
"05-09 years","Clarke","585","0","8"
"10-17 years","Clarke","1285","0","17"
"18-29 years","Clarke","8918","0","109"
"30-39 years","Clarke","2775","3","95"
"40-49 years","Clarke","2142","6","109"
"50-59 years","Clarke","1779","17","142"
"60-69 years","Clarke","1153","35","153"
"70-79 years","Clarke","692","60","160"
"80 & Older years","Clarke","341","60","105"
"<1 years","Clarke","127","0","5"
"Unknown years","Clarke","10","0","0"
"01-04 years","Clay","3","0","0"
"05-09 years","Clay","5","0","0"
"10-17 years","Clay","24","0","0"
"18-29 years","Clay","43","0","0"
"30-39 years","Clay","42","0","2"
"40-49 years","Clay","45","0","2"
"50-59 years","Clay","25","1","3"
"60-69 years","Clay","27","1","2"
"70-79 years","Clay","21","0","1"
"80 & Older years","Clay","14","2","4"
"<1 years","Clay","1","0","0"
"Unknown years","Clay","1","0","0"
"01-04 years","Clayton","1110","0","17"
"05-09 years","Clayton","1882","1","15"
"10-17 years","Clayton","4471","1","70"
"18-29 years","Clayton","9276","9","261"
"30-39 years","Clayton","8471","35","366"
"40-49 years","Clayton","7010","55","394"
"50-59 years","Clayton","5975","112","521"
"60-69 years","Clayton","3601","194","476"
"70-79 years","Clayton","1449","182","309"
"80 & Older years","Clayton","659","160","190"
"<1 years","Clayton","314","0","18"
"Unknown years","Clayton","44","0","7"
"01-04 years","Clinch","25","0","0"
"05-09 years","Clinch","37","0","0"
"10-17 years","Clinch","106","0","0"
"18-29 years","Clinch","201","0","2"
"30-39 years","Clinch","163","1","5"
"40-49 years","Clinch","145","0","4"
"50-59 years","Clinch","144","3","19"
"60-69 years","Clinch","148","12","24"
"70-79 years","Clinch","68","10","23"
"80 & Older years","Clinch","26","8","10"
"<1 years","Clinch","9","0","0"
"01-04 years","Cobb","1962","1","30"
"05-09 years","Cobb","4132","0","29"
"10-17 years","Cobb","10364","0","73"
"18-29 years","Cobb","24975","9","327"
"30-39 years","Cobb","18359","36","381"
"40-49 years","Cobb","16849","61","581"
"50-59 years","Cobb","14264","127","795"
"60-69 years","Cobb","8482","241","792"
"70-79 years","Cobb","4442","367","734"
"80 & Older years","Cobb","2465","511","667"
"<1 years","Cobb","579","0","28"
"Unknown years","Cobb","86","0","1"
"01-04 years","Coffee","147","0","2"
"05-09 years","Coffee","239","0","4"
"10-17 years","Coffee","572","0","6"
"18-29 years","Coffee","1355","1","40"
"30-39 years","Coffee","1054","6","69"
"40-49 years","Coffee","995","16","140"
"50-59 years","Coffee","939","24","196"
"60-69 years","Coffee","701","51","195"
"70-79 years","Coffee","359","54","161"
"80 & Older years","Coffee","187","46","105"
"<1 years","Coffee","43","0","4"
"Unknown years","Coffee","3","0","0"
"01-04 years","Colquitt","91","0","0"
"05-09 years","Colquitt","222","0","2"
"10-17 years","Colquitt","707","0","12"
"18-29 years","Colquitt","1235","1","31"
"30-39 years","Colquitt","911","3","34"
"40-49 years","Colquitt","890","8","49"
"50-59 years","Colquitt","807","24","53"
"60-69 years","Colquitt","570","32","67"
"70-79 years","Colquitt","365","31","67"
"80 & Older years","Colquitt","193","37","43"
"<1 years","Colquitt","40","0","2"
"Unknown years","Colquitt","2","0","0"
"01-04 years","Columbia","257","1","3"
"05-09 years","Columbia","585","1","6"
"10-17 years","Columbia","1747","0","9"
"18-29 years","Columbia","3165","2","38"
"30-39 years","Columbia","2976","7","54"
"40-49 years","Columbia","2533","16","75"
"50-59 years","Columbia","2062","36","115"
"60-69 years","Columbia","1346","45","130"
"70-79 years","Columbia","694","66","149"
"80 & Older years","Columbia","407","88","137"
"<1 years","Columbia","82","0","4"
"Unknown years","Columbia","10","0","0"
"01-04 years","Cook","37","0","3"
"05-09 years","Cook","64","0","0"
"10-17 years","Cook","165","0","2"
"18-29 years","Cook","318","0","9"
"30-39 years","Cook","264","0","4"
"40-49 years","Cook","263","3","19"
"50-59 years","Cook","228","7","23"
"60-69 years","Cook","165","11","24"
"70-79 years","Cook","121","13","30"
"80 & Older years","Cook","75","19","16"
"<1 years","Cook","19","0","2"
"Unknown years","Cook","1","0","0"
"01-04 years","Coweta","314","0","3"
"05-09 years","Coweta","538","0","3"
"10-17 years","Coweta","1669","0","18"
"18-29 years","Coweta","3209","5","81"
"30-39 years","Coweta","2524","12","127"
"40-49 years","Coweta","2584","28","141"
"50-59 years","Coweta","2744","49","209"
"60-69 years","Coweta","1607","66","180"
"70-79 years","Coweta","965","98","194"
"80 & Older years","Coweta","477","102","114"
"<1 years","Coweta","88","0","7"
"Unknown years","Coweta","13","0","0"
"01-04 years","Crawford","8","0","0"
"05-09 years","Crawford","11","0","0"
"10-17 years","Crawford","52","0","2"
"18-29 years","Crawford","148","0","4"
"30-39 years","Crawford","150","1","11"
"40-49 years","Crawford","110","3","8"
"50-59 years","Crawford","175","9","25"
"60-69 years","Crawford","149","12","24"
"70-79 years","Crawford","75","12","23"
"80 & Older years","Crawford","32","3","15"
"<1 years","Crawford","1","0","0"
"01-04 years","Crisp","30","0","0"
"05-09 years","Crisp","56","0","0"
"10-17 years","Crisp","202","0","3"
"18-29 years","Crisp","345","0","13"
"30-39 years","Crisp","321","2","20"
"40-49 years","Crisp","279","4","23"
"50-59 years","Crisp","256","4","31"
"60-69 years","Crisp","238","20","49"
"70-79 years","Crisp","124","16","35"
"80 & Older years","Crisp","75","20","18"
"<1 years","Crisp","17","0","0"
"Unknown years","Crisp","13","0","0"
"01-04 years","Dade","41","0","0"
"05-09 years","Dade","85","0","0"
"10-17 years","Dade","220","0","1"
"18-29 years","Dade","398","0","2"
"30-39 years","Dade","265","0","2"
"40-49 years","Dade","300","1","9"
"50-59 years","Dade","259","3","19"
"60-69 years","Dade","212","2","14"
"70-79 years","Dade","137","10","22"
"80 & Older years","Dade","63","3","12"
"<1 years","Dade","13","0","0"
"Unknown years","Dade","15","0","1"
"01-04 years","Dawson","81","0","0"
"05-09 years","Dawson","139","0","0"
"10-17 years","Dawson","387","0","6"
"18-29 years","Dawson","952","0","20"
"30-39 years","Dawson","774","2","26"
"40-49 years","Dawson","692","1","40"
"50-59 years","Dawson","730","9","60"
"60-69 years","Dawson","568","14","97"
"70-79 years","Dawson","342","28","69"
"80 & Older years","Dawson","138","24","38"
"<1 years","Dawson","27","0","3"
"Unknown years","Dawson","29","0","1"
"01-04 years","DeKalb","2163","0","29"
"05-09 years","DeKalb","3545","0","34"
"10-17 years","DeKalb","7922","0","112"
"18-29 years","DeKalb","22840","16","680"
"30-39 years","DeKalb","20056","29","901"
"40-49 years","DeKalb","15195","62","973"
"50-59 years","DeKalb","12669","158","1249"
"60-69 years","DeKalb","7864","260","1341"
"70-79 years","DeKalb","3833","333","997"
"80 & Older years","DeKalb","2139","418","696"
"<1 years","DeKalb","581","0","30"
"Unknown years","DeKalb","205","0","14"
"01-04 years","Decatur","153","0","2"
"05-09 years","Decatur","167","0","0"
"10-17 years","Decatur","391","0","1"
"18-29 years","Decatur","726","1","19"
"30-39 years","Decatur","537","1","11"
"40-49 years","Decatur","527","3","31"
"50-59 years","Decatur","448","10","44"
"60-69 years","Decatur","333","18","56"
"70-79 years","Decatur","200","24","41"
"80 & Older years","Decatur","120","22","26"
"<1 years","Decatur","46","0","0"
"Unknown years","Decatur","4","0","0"
"01-04 years","Dodge","21","0","0"
"05-09 years","Dodge","41","0","0"
"10-17 years","Dodge","178","1","2"
"18-29 years","Dodge","326","0","7"
"30-39 years","Dodge","224","2","10"
"40-49 years","Dodge","238","3","13"
"50-59 years","Dodge","232","6","23"
"60-69 years","Dodge","175","19","31"
"70-79 years","Dodge","99","18","24"
"80 & Older years","Dodge","62","15","16"
"<1 years","Dodge","10","0","0"
"01-04 years","Dooly","18","0","0"
"05-09 years","Dooly","32","0","0"
"10-17 years","Dooly","113","0","1"
"18-29 years","Dooly","198","1","5"
"30-39 years","Dooly","149","0","11"
"40-49 years","Dooly","196","2","14"
"50-59 years","Dooly","180","6","22"
"60-69 years","Dooly","153","11","26"
"70-79 years","Dooly","71","10","20"
"80 & Older years","Dooly","28","8","6"
"<1 years","Dooly","7","0","0"
"Unknown years","Dooly","4","0","0"
"01-04 years","Dougherty","220","0","4"
"05-09 years","Dougherty","440","0","0"
"10-17 years","Dougherty","926","0","14"
"18-29 years","Dougherty","1954","3","138"
"30-39 years","Dougherty","1637","8","121"
"40-49 years","Dougherty","1407","31","170"
"50-59 years","Dougherty","1315","41","220"
"60-69 years","Dougherty","1068","102","331"
"70-79 years","Dougherty","571","89","224"
"80 & Older years","Dougherty","341","120","166"
"<1 years","Dougherty","82","0","8"
"Unknown years","Dougherty","6","0","0"
"01-04 years","Douglas","449","0","8"
"05-09 years","Douglas","833","0","9"
"10-17 years","Douglas","2307","1","27"
"18-29 years","Douglas","4451","0","71"
"30-39 years","Douglas","3834","7","107"
"40-49 years","Douglas","3963","12","171"
"50-59 years","Douglas","3382","32","230"
"60-69 years","Douglas","1882","60","235"
"70-79 years","Douglas","913","74","185"
"80 & Older years","Douglas","421","70","130"
"<1 years","Douglas","141","0","7"
"Unknown years","Douglas","16","0","1"
"01-04 years","Early","44","0","0"
"05-09 years","Early","55","0","0"
"10-17 years","Early","230","0","0"
"18-29 years","Early","265","1","9"
"30-39 years","Early","234","1","6"
"40-49 years","Early","246","1","13"
"50-59 years","Early","228","5","17"
"60-69 years","Early","149","12","20"
"70-79 years","Early","101","20","23"
"80 & Older years","Early","52","13","17"
"<1 years","Early","6","0","0"
"Unknown years","Early","1","0","0"
"01-04 years","Echols","11","0","0"
"05-09 years","Echols","8","0","0"
"10-17 years","Echols","32","0","1"
"18-29 years","Echols","141","0","2"
"30-39 years","Echols","68","1","4"
"40-49 years","Echols","51","0","1"
"50-59 years","Echols","52","1","2"
"60-69 years","Echols","24","0","0"
"70-79 years","Echols","20","2","3"
"80 & Older years","Echols","5","1","2"
"<1 years","Echols","3","0","0"
"01-04 years","Effingham","176","0","1"
"05-09 years","Effingham","374","0","3"
"10-17 years","Effingham","929","0","2"
"18-29 years","Effingham","1317","1","12"
"30-39 years","Effingham","1287","4","43"
"40-49 years","Effingham","1126","10","70"
"50-59 years","Effingham","1026","32","112"
"60-69 years","Effingham","665","26","118"
"70-79 years","Effingham","352","39","107"
"80 & Older years","Effingham","156","41","49"
"<1 years","Effingham","62","0","5"
"Unknown years","Effingham","6","0","0"
"01-04 years","Elbert","36","0","0"
"05-09 years","Elbert","62","0","0"
"10-17 years","Elbert","161","0","3"
"18-29 years","Elbert","394","1","5"
"30-39 years","Elbert","295","0","12"
"40-49 years","Elbert","303","1","14"
"50-59 years","Elbert","310","2","27"
"60-69 years","Elbert","254","8","35"
"70-79 years","Elbert","195","23","49"
"80 & Older years","Elbert","149","37","49"
"<1 years","Elbert","18","0","4"
"Unknown years","Elbert","4","0","0"
"01-04 years","Emanuel","61","0","2"
"05-09 years","Emanuel","89","0","1"
"10-17 years","Emanuel","318","0","2"
"18-29 years","Emanuel","532","1","4"
"30-39 years","Emanuel","422","0","19"
"40-49 years","Emanuel","431","4","17"
"50-59 years","Emanuel","368","10","39"
"60-69 years","Emanuel","290","16","35"
"70-79 years","Emanuel","182","22","35"
"80 & Older years","Emanuel","73","21","25"
"<1 years","Emanuel","14","0","1"
"Unknown years","Emanuel","3","0","1"
"01-04 years","Evans","25","0","0"
"05-09 years","Evans","45","0","0"
"10-17 years","Evans","118","0","2"
"18-29 years","Evans","230","1","3"
"30-39 years","Evans","206","0","4"
"40-49 years","Evans","181","4","22"
"50-59 years","Evans","175","6","21"
"60-69 years","Evans","105","7","21"
"70-79 years","Evans","66","14","24"
"80 & Older years","Evans","24","4","14"
"<1 years","Evans","6","0","0"
"Unknown years","Evans","1","0","0"
"01-04 years","Fannin","33","0","1"
"05-09 years","Fannin","79","0","0"
"10-17 years","Fannin","280","0","2"
"18-29 years","Fannin","494","0","8"
"30-39 years","Fannin","385","2","11"
"40-49 years","Fannin","450","5","19"
"50-59 years","Fannin","566","7","46"
"60-69 years","Fannin","570","19","66"
"70-79 years","Fannin","391","26","74"
"80 & Older years","Fannin","190","38","56"
"<1 years","Fannin","8","0","0"
"Unknown years","Fannin","1","0","0"
"01-04 years","Fayette","229","0","1"
"05-09 years","Fayette","474","0","4"
"10-17 years","Fayette","1357","0","13"
"18-29 years","Fayette","2354","4","35"
"30-39 years","Fayette","1679","6","48"
"40-49 years","Fayette","2082","6","86"
"50-59 years","Fayette","2047","16","151"
"60-69 years","Fayette","1428","34","137"
"70-79 years","Fayette","745","82","169"
"80 & Older years","Fayette","431","81","108"
"<1 years","Fayette","68","0","3"
"Unknown years","Fayette","15","0","0"
"01-04 years","Floyd","307","0","6"
"05-09 years","Floyd","577","0","1"
"10-17 years","Floyd","1916","1","15"
"18-29 years","Floyd","3642","3","56"
"30-39 years","Floyd","2761","7","73"
"40-49 years","Floyd","2511","17","139"
"50-59 years","Floyd","2472","44","235"
"60-69 years","Floyd","1704","62","278"
"70-79 years","Floyd","1047","91","277"
"80 & Older years","Floyd","555","101","199"
"<1 years","Floyd","133","0","8"
"Unknown years","Floyd","73","0","2"
"01-04 years","Forsyth","655","0","9"
"05-09 years","Forsyth","1797","0","2"
"10-17 years","Forsyth","4688","0","12"
"18-29 years","Forsyth","5378","0","65"
"30-39 years","Forsyth","4513","3","95"
"40-49 years","Forsyth","5754","12","183"
"50-59 years","Forsyth","4812","27","247"
"60-69 years","Forsyth","2473","47","236"
"70-79 years","Forsyth","1421","87","283"
"80 & Older years","Forsyth","759","117","221"
"<1 years","Forsyth","144","0","7"
"Unknown years","Forsyth","282","0","1"
"01-04 years","Franklin","44","0","1"
"05-09 years","Franklin","94","0","0"
"10-17 years","Franklin","328","0","6"
"18-29 years","Franklin","674","1","16"
"30-39 years","Franklin","486","0","13"
"40-49 years","Franklin","500","2","22"
"50-59 years","Franklin","505","4","38"
"60-69 years","Franklin","440","9","47"
"70-79 years","Franklin","272","27","50"
"80 & Older years","Franklin","133","26","34"
"<1 years","Franklin","20","0","3"
"Unknown years","Franklin","28","0","0"
"01-04 years","Fulton","2734","0","56"
"05-09 years","Fulton","4901","0","44"
"10-17 years","Fulton","12627","1","129"
"18-29 years","Fulton","36539","6","809"
"30-39 years","Fulton","28957","50","1041"
"40-49 years","Fulton","22010","64","1123"
"50-59 years","Fulton","18285","188","1581"
"60-69 years","Fulton","10490","331","1471"
"70-79 years","Fulton","5297","462","1195"
"80 & Older years","Fulton","3408","634","1080"
"<1 years","Fulton","779","0","42"
"Unknown years","Fulton","176","0","41"
"01-04 years","Gilmer","51","0","2"
"05-09 years","Gilmer","68","0","0"
