"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","467721","8207","31270"
"Male","Georgia","401371","9331","30131"
"Unknown","Georgia","10762","21","181"
"Female","Appling","1041","26","84"
"Male","Appling","868","40","91"
"Unknown","Appling","6","0","0"
"Female","Atkinson","423","8","59"
"Male","Atkinson","358","10","56"
"Female","Bacon","551","13","40"
"Male","Bacon","715","15","47"
"Unknown","Bacon","21","0","0"
"Female","Baker","84","2","13"
"Male","Baker","77","7","20"
"Female","Baldwin","2114","34","139"
"Male","Baldwin","1694","78","179"
"Unknown","Baldwin","23","0","1"
"Female","Banks","884","19","109"
"Male","Banks","729","14","79"
"Unknown","Banks","18","0","0"
"Female","Barrow","4661","64","320"
"Male","Barrow","4014","68","288"
"Unknown","Barrow","35","0","1"
"Female","Bartow","5856","97","399"
"Male","Bartow","5227","110","429"
"Unknown","Bartow","113","0","0"
"Female","Ben Hill","858","26","83"
"Male","Ben Hill","631","35","71"
"Unknown","Ben Hill","1","0","0"
"Female","Berrien","578","16","38"
"Male","Berrien","473","16","32"
"Unknown","Berrien","5","0","0"
"Female","Bibb","7573","203","941"
"Male","Bibb","5620","200","817"
"Unknown","Bibb","131","1","3"
"Female","Bleckley","463","18","24"
"Male","Bleckley","331","16","23"
"Unknown","Bleckley","6","0","1"
"Female","Brantley","502","15","46"
"Male","Brantley","423","17","34"
"Unknown","Brantley","4","0","0"
"Female","Brooks","542","12","48"
"Male","Brooks","390","24","39"
"Unknown","Brooks","8","0","0"
"Female","Bryan","1424","18","83"
"Male","Bryan","1233","18","91"
"Unknown","Bryan","61","0","0"
"Female","Bulloch","2961","38","121"
"Male","Bulloch","2269","26","96"
"Unknown","Bulloch","21","0","0"
"Female","Burke","982","21","79"
"Male","Burke","782","16","71"
"Unknown","Burke","10","0","1"
"Female","Butts","1059","33","48"
"Male","Butts","1123","42","75"
"Unknown","Butts","127","1","2"
"Female","Calhoun","225","11","36"
"Male","Calhoun","219","4","37"
"Unknown","Calhoun","2","0","0"
"Female","Camden","1689","15","74"
"Male","Camden","1496","14","61"
"Unknown","Camden","17","0","0"
"Female","Candler","403","13","33"
"Male","Candler","340","23","29"
"Unknown","Candler","1","0","0"
"Female","Carroll","3886","62","148"
"Male","Carroll","3479","69","161"
"Unknown","Carroll","37","0","1"
"Female","Catoosa","3017","33","138"
"Male","Catoosa","2533","31","110"
"Unknown","Catoosa","97","0","3"
"Female","Charlton","449","11","35"
"Male","Charlton","617","14","28"
"Unknown","Charlton","1","0","0"
"Female","Chatham","10918","196","833"
"Male","Chatham","8965","228","779"
"Unknown","Chatham","249","2","4"
"Female","Chattahoochee","247","1","12"
"Male","Chattahoochee","3073","12","19"
"Unknown","Chattahoochee","14","0","0"
"Female","Chattooga","1197","28","81"
"Male","Chattooga","1022","35","99"
"Unknown","Chattooga","11","0","0"
"Female","Cherokee","11718","129","585"
"Male","Cherokee","10372","172","692"
"Unknown","Cherokee","188","0","3"
"Female","Clarke","7070","57","251"
"Male","Clarke","5617","80","239"
"Unknown","Clarke","57","0","1"
"Female","Clay","104","1","4"
"Male","Clay","73","2","6"
"Unknown","Clay","6","0","0"
"Female","Clayton","13314","218","732"
"Male","Clayton","10131","229","634"
"Unknown","Clayton","160","0","1"
"Female","Clinch","374","10","33"
"Male","Clinch","359","15","33"
"Unknown","Clinch","2","0","0"
"Female","Cobb","32008","434","1531"
"Male","Cobb","28072","525","1584"
"Unknown","Cobb","344","2","10"
"Female","Coffee","2290","73","359"
"Male","Coffee","1932","65","286"
"Unknown","Coffee","8","0","0"
"Female","Colquitt","1809","31","129"
"Male","Colquitt","1695","46","121"
"Unknown","Colquitt","15","1","0"
"Female","Columbia","5870","72","222"
"Male","Columbia","5119","88","246"
"Unknown","Columbia","39","0","2"
"Female","Cook","663","16","59"
"Male","Cook","483","21","48"
"Unknown","Cook","16","0","0"
"Female","Coweta","4512","86","167"
"Male","Coweta","4105","119","182"
"Unknown","Coweta","28","0","0"
"Female","Crawford","290","9","43"
"Male","Crawford","232","8","25"
"Unknown","Crawford","3","0","0"
"Female","Crisp","811","25","98"
"Male","Crisp","603","31","64"
"Unknown","Crisp","23","0","0"
"Female","Dade","623","9","32"
"Male","Dade","567","4","30"
"Unknown","Dade","20","0","0"
"Female","Dawson","1442","17","117"
"Male","Dawson","1233","25","128"
"Unknown","Dawson","31","0","0"
"Female","DeKalb","31078","436","2413"
"Male","DeKalb","25945","485","2150"
"Unknown","DeKalb","587","0","8"
"Female","Decatur","1203","28","79"
"Male","Decatur","922","27","67"
"Unknown","Decatur","19","0","0"
"Female","Dodge","581","26","53"
"Male","Dodge","487","30","53"
"Unknown","Dodge","14","0","0"
"Female","Dooly","420","15","48"
"Male","Dooly","356","17","42"
"Unknown","Dooly","8","0","0"
"Female","Dougherty","3305","148","584"
"Male","Dougherty","2205","132","443"
"Unknown","Dougherty","30","0","0"
"Female","Douglas","6496","83","462"
"Male","Douglas","5362","91","391"
"Unknown","Douglas","58","0","1"
"Female","Early","607","24","45"
"Male","Early","396","19","28"
"Unknown","Early","7","0","0"
"Female","Echols","137","0","3"
"Male","Echols","218","4","10"
"Unknown","Echols","3","0","0"
"Female","Effingham","1997","30","127"
"Male","Effingham","1755","35","121"
"Unknown","Effingham","41","0","0"
"Female","Elbert","903","32","82"
"Male","Elbert","615","26","45"
"Unknown","Elbert","8","0","2"
"Female","Emanuel","995","32","74"
"Male","Emanuel","727","21","50"
"Unknown","Emanuel","11","0","0"
"Female","Evans","426","7","51"
"Male","Evans","323","10","21"
"Unknown","Evans","9","0","0"
"Female","Fannin","1128","29","86"
"Male","Fannin","973","32","90"
"Unknown","Fannin","18","0","0"
"Female","Fayette","3491","70","125"
"Male","Fayette","3113","83","132"
"Unknown","Fayette","39","0","0"
"Female","Floyd","5325","76","426"
"Male","Floyd","4537","108","454"
"Unknown","Floyd","107","0","5"
"Female","Forsyth","8848","72","412"
"Male","Forsyth","8397","108","542"
"Unknown","Forsyth","601","0","1"
"Female","Franklin","1292","15","84"
"Male","Franklin","1030","28","68"
"Unknown","Franklin","18","0","0"
"Female","Fulton","43018","600","2495"
"Male","Fulton","38225","671","2415"
"Unknown","Fulton","457","1","4"
"Female","Gilmer","1345","30","111"
"Male","Gilmer","1086","42","101"
"Unknown","Gilmer","45","0","2"
"Female","Glascock","64","3","7"
"Male","Glascock","71","4","12"
"Unknown","Glascock","10","0","0"
"Female","Glynn","3437","70","232"
"Male","Glynn","3122","83","211"
"Unknown","Glynn","120","0","2"
"Female","Gordon","3420","44","161"
"Male","Gordon","2945","59","167"
"Unknown","Gordon","126","0","1"
"Female","Grady","870","18","89"
"Male","Grady","654","29","85"
"Unknown","Grady","18","0","0"
"Female","Greene","815","25","64"
"Male","Greene","679","31","72"
"Unknown","Greene","4","0","0"
"Female","Gwinnett","45439","501","2791"
"Male","Gwinnett","39839","571","2618"
"Unknown","Gwinnett","963","1","11"
"Female","Habersham","2504","82","228"
"Male","Habersham","2095","71","245"
"Unknown","Habersham","42","0","0"
"Female","Hall","13082","202","1133"
"Male","Hall","11554","234","1228"
"Unknown","Hall","320","3","4"
"Female","Hancock","408","24","51"
"Male","Hancock","420","38","54"
"Unknown","Hancock","5","0","0"
"Female","Haralson","895","17","43"
"Male","Haralson","800","18","31"
"Unknown","Haralson","19","0","0"
"Female","Harris","1131","28","79"
"Male","Harris","986","29","77"
"Unknown","Harris","42","0","0"
"Female","Hart","976","16","58"
"Male","Hart","725","21","57"
"Unknown","Hart","7","0","0"
"Female","Heard","346","10","18"
"Male","Heard","292","6","27"
"Female","Henry","10534","133","320"
"Male","Henry","8505","162","282"
"Unknown","Henry","79","0","0"
"Female","Houston","5436","87","383"
"Male","Houston","4528","104","368"
"Unknown","Houston","83","0","2"
