"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","2235","12"
"Hispanic/Latino","American Indian/Alaska Native","119","0"
"Hispanic/Latino","Asian","227","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","164","1"
"Hispanic/Latino","Other","26757","245"
"Hispanic/Latino","Unknown","12637","6"
"Hispanic/Latino","White","35604","439"
"Non-Hispanic/Latino","African-American/Black","165690","4354"
"Non-Hispanic/Latino","American Indian/Alaska Native","332","10"
"Non-Hispanic/Latino","Asian","12261","227"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","511","7"
"Non-Hispanic/Latino","Other","8707","34"
"Non-Hispanic/Latino","Unknown","7884","57"
"Non-Hispanic/Latino","White","242057","7020"
"Unknown","African-American/Black","24507","35"
"Unknown","American Indian/Alaska Native","133","0"
"Unknown","Asian","3083","1"
"Unknown","Native Hawaiian/Pacific Islander","162","0"
"Unknown","Other","23143","17"
"Unknown","Unknown","142756","55"
"Unknown","White","37898","48"
