"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","2724","US-13001","13","1","18561","221","80","14675.93","431.01","759.66","141","579","6"
"Atkinson","1120","US-13003","13","3","8330","162","23","13445.38","276.11","444.18","37","375","3"
"Bacon","1820","US-13005","13","5","11404","135","41","15959.31","359.52","710.28","81","526","10"
"Baker","233","US-13007","13","7","3116","41","13","7477.54","417.2","256.74","8","124","0"
"Baldwin","5114","US-13009","13","9","44428","368","145","11510.76","326.37","459.17","204","1339","19"
"Banks","2283","US-13011","13","11","19982","258","49","11425.28","245.22","740.67","148","303","3"
"Barrow","12242","US-13013","13","13","86383","802","171","14171.77","197.96","806.87","697","1605","5"
"Bartow","14692","US-13015","13","15","110771","961","279","13263.4","251.87","722.21","800","4720","27"
"Ben Hill","1822","US-13017","13","17","16645","175","65","10946.23","390.51","144.19","24","1290","27"
"Berrien","1490","US-13019","13","19","19276","85","43","7729.82","223.08","238.64","46","1884","14"
"Bibb","19511","US-13021","13","21","152150","2133","500","12823.53","328.62","559.97","852","4895","53"
"Bleckley","1067","US-13023","13","23","12838","57","35","8311.26","272.63","303.79","39","1154","26"
"Brantley","1880","US-13025","13","25","19202","141","58","9790.65","302.05","520.78","100","1117","10"
"Brooks","1348","US-13027","13","27","15727","109","45","8571.25","286.13","216.19","34","1005","15"
"Bryan","4457","US-13029","13","29","39137","279","51","11388.2","130.31","544.24","213","1580","5"
"Bulloch","7787","US-13031","13","31","79467","263","88","9799.04","110.74","231.54","184","3031","82"
"Burke","2237","US-13033","13","33","22342","190","43","10012.53","192.46","358.07","80","1374","28"
"Butts","3176","US-13035","13","35","25174","170","88","12616.19","349.57","587.91","148","1226","8"
"Calhoun","599","US-13037","13","37","6317","87","21","9482.35","332.44","269.12","17","212","0"
"Camden","5662","US-13039","13","39","53924","203","70","10499.96","129.81","593.43","320","1783","14"
"Candler","1091","US-13043","13","43","10837","82","44","10067.36","406.02","359.88","39","437","32"
"Carroll","9633","US-13045","13","45","120119","374","142","8019.55","118.22","422.91","508","6173","135"
"Catoosa","7847","US-13047","13","47","68771","284","79","11410.33","114.87","612.18","421","1035","9"
"Charlton","1651","US-13049","13","49","13251","98","40","12459.44","301.86","392.42","52","459","11"
