"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","1053704","14584","57185"
"Male","Georgia","877485","16898","54115"
"Unknown","Georgia","14773","4","372"
"Female","Appling","1938","56","141"
"Male","Appling","1613","57","132"
"Female","Atkinson","869","17","111"
"Male","Atkinson","697","23","109"
"Female","Bacon","1160","25","103"
"Male","Bacon","1279","39","102"
"Female","Baker","173","6","23"
"Male","Baker","141","8","23"
"Unknown","Baker","1","0","0"
"Female","Baldwin","4097","68","192"
"Male","Baldwin","3190","130","249"
"Unknown","Baldwin","25","0","0"
"Female","Banks","1846","42","188"
"Male","Banks","1532","42","156"
"Unknown","Banks","17","0","2"
"Female","Barrow","10593","117","544"
"Male","Barrow","8846","129","464"
"Unknown","Barrow","70","0","1"
"Female","Bartow","11631","175","610"
"Male","Bartow","9927","211","621"
"Unknown","Bartow","106","0","0"
"Female","Ben Hill","1238","32","101"
"Male","Ben Hill","926","42","88"
"Unknown","Ben Hill","4","0","0"
"Female","Berrien","1115","32","60"
"Male","Berrien","907","26","50"
"Unknown","Berrien","6","0","0"
"Female","Bibb","16410","344","1494"
"Male","Bibb","12185","350","1277"
"Unknown","Bibb","265","0","7"
"Female","Bleckley","845","25","41"
"Male","Bleckley","606","19","34"
"Unknown","Bleckley","10","0","0"
"Female","Brantley","1348","38","95"
"Male","Brantley","1135","52","89"
"Female","Brooks","1060","26","85"
"Male","Brooks","828","39","73"
"Unknown","Brooks","7","0","0"
"Female","Bryan","3606","30","189"
"Male","Bryan","3296","45","217"
"Unknown","Bryan","5","0","0"
"Female","Bulloch","5904","58","203"
"Male","Bulloch","4611","51","172"
"Female","Burke","1641","29","118"
"Male","Burke","1321","35","120"
"Unknown","Burke","11","0","0"
"Female","Butts","2332","62","124"
"Male","Butts","2360","79","146"
"Unknown","Butts","34","0","0"
"Female","Calhoun","405","14","46"
"Male","Calhoun","567","7","56"
"Unknown","Calhoun","15","0","1"
"Female","Camden","4756","48","135"
"Male","Camden","3986","53","119"
"Unknown","Camden","13","0","0"
"Female","Candler","766","19","58"
"Male","Candler","630","35","45"
"Female","Carroll","7739","87","211"
"Male","Carroll","6646","98","233"
"Unknown","Carroll","54","0","7"
"Female","Catoosa","6685","68","202"
"Male","Catoosa","5824","58","191"
"Unknown","Catoosa","111","0","5"
"Female","Charlton","878","19","63"
"Male","Charlton","1351","28","58"
"Female","Chatham","29463","363","1706"
"Male","Chatham","24199","441","1589"
"Unknown","Chatham","52","0","1"
"Female","Chattahoochee","674","3","22"
"Male","Chattahoochee","5776","14","34"
"Unknown","Chattahoochee","129","0","0"
"Female","Chattooga","2865","56","154"
"Male","Chattooga","2379","59","164"
"Unknown","Chattooga","18","0","0"
"Female","Cherokee","24252","244","1108"
"Male","Cherokee","20925","337","1265"
"Unknown","Cherokee","171","0","0"
"Female","Clarke","14808","98","620"
"Male","Clarke","11369","121","562"
"Unknown","Clarke","63","0","1"
"Female","Clay","209","1","8"
"Male","Clay","151","5","6"
"Unknown","Clay","4","0","0"
"Female","Clayton","33365","446","1721"
"Male","Clayton","24474","452","1449"
"Unknown","Clayton","309","0","7"
"Female","Clinch","737","17","52"
"Male","Clinch","653","23","46"
"Female","Cobb","75523","742","2372"
"Male","Cobb","62339","899","2424"
"Unknown","Cobb","659","0","5"
"Female","Coffee","4749","123","617"
"Male","Coffee","3834","106","492"
"Female","Colquitt","4212","79","201"
"Male","Colquitt","3708","92","202"
"Unknown","Colquitt","41","0","0"
"Female","Columbia","11003","130","436"
"Male","Columbia","9693","184","427"
"Unknown","Columbia","53","0","1"
"Female","Cook","1167","27","77"
"Male","Cook","897","30","66"
"Unknown","Cook","3","0","0"
"Female","Coweta","11221","185","733"
"Male","Coweta","9658","241","686"
"Unknown","Coweta","80","0","5"
"Female","Crawford","637","20","59"
"Male","Crawford","541","25","63"
"Unknown","Crawford","7","0","0"
"Female","Crisp","1423","35","120"
