"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","716689","12229","47559"
"Male","Georgia","614278","14006","45061"
"Unknown","Georgia","8535","4","165"
"Female","Appling","1538","46","126"
"Male","Appling","1267","52","120"
"Unknown","Appling","12","0","0"
"Female","Atkinson","652","12","91"
"Male","Atkinson","546","20","92"
"Unknown","Atkinson","2","0","0"
"Female","Bacon","891","21","79"
"Male","Bacon","1098","31","88"
"Unknown","Bacon","1","0","0"
"Female","Baker","136","5","21"
"Male","Baker","111","8","23"
"Female","Baldwin","2969","58","170"
"Male","Baldwin","2369","114","229"
"Unknown","Baldwin","13","0","0"
"Female","Banks","1366","32","161"
"Male","Banks","1154","32","133"
"Unknown","Banks","11","0","0"
"Female","Barrow","7377","93","473"
"Male","Barrow","6349","104","420"
"Unknown","Barrow","44","0","1"
"Female","Bartow","8524","145","519"
"Male","Bartow","7568","178","553"
"Unknown","Bartow","95","0","0"
"Female","Ben Hill","1076","31","97"
"Male","Ben Hill","801","41","84"
"Unknown","Ben Hill","2","0","0"
"Female","Berrien","849","27","55"
"Male","Berrien","710","24","42"
"Unknown","Berrien","4","0","0"
"Female","Bibb","11778","309","1322"
"Male","Bibb","8879","288","1106"
"Unknown","Bibb","105","0","1"
"Female","Bleckley","630","22","35"
"Male","Bleckley","477","18","29"
"Unknown","Bleckley","4","0","0"
"Female","Brantley","1024","35","89"
"Male","Brantley","883","41","76"
"Unknown","Brantley","6","0","0"
"Female","Brooks","797","21","73"
"Male","Brooks","611","34","63"
"Unknown","Brooks","4","0","0"
"Female","Bryan","2471","25","151"
"Male","Bryan","2260","40","185"
"Female","Bulloch","4525","57","180"
"Male","Bulloch","3528","43","147"
"Unknown","Bulloch","14","0","0"
"Female","Burke","1296","24","106"
"Male","Burke","1035","24","93"
"Unknown","Burke","10","0","1"
"Female","Butts","1705","54","97"
"Male","Butts","1788","60","115"
"Unknown","Butts","18","0","0"
"Female","Calhoun","318","14","42"
"Male","Calhoun","300","7","49"
"Unknown","Calhoun","1","0","0"
"Female","Camden","3243","40","122"
"Male","Camden","2922","42","103"
"Female","Candler","610","17","52"
"Male","Candler","512","33","37"
"Female","Carroll","5568","74","187"
"Male","Carroll","4968","88","207"
"Unknown","Carroll","31","0","1"
"Female","Catoosa","4684","52","167"
"Male","Catoosa","4099","46","163"
"Unknown","Catoosa","77","0","3"
"Female","Charlton","673","18","60"
"Male","Charlton","1078","26","52"
"Unknown","Charlton","5","0","0"
"Female","Chatham","18571","309","1395"
"Male","Chatham","15486","371","1316"
"Unknown","Chatham","5","0","0"
"Female","Chattahoochee","401","3","16"
"Male","Chattahoochee","5081","13","27"
"Unknown","Chattahoochee","17","0","0"
"Female","Chattooga","2052","44","124"
"Male","Chattooga","1743","48","143"
"Unknown","Chattooga","13","0","0"
"Female","Cherokee","17571","192","972"
"Male","Cherokee","15599","270","1112"
"Unknown","Cherokee","80","0","1"
"Female","Clarke","10191","75","427"
"Male","Clarke","8060","105","401"
"Unknown","Clarke","43","0","2"
"Female","Clay","138","1","8"
"Male","Clay","96","3","6"
"Unknown","Clay","2","0","0"
"Female","Clayton","21634","369","1330"
"Male","Clayton","16339","370","1108"
"Unknown","Clayton","150","0","1"
"Female","Clinch","522","15","45"
"Male","Clinch","499","19","42"
"Unknown","Clinch","1","0","0"
"Female","Cobb","49617","605","2161"
"Male","Cobb","42747","735","2191"
"Unknown","Cobb","304","0","5"
"Female","Coffee","3488","103","508"
"Male","Coffee","2895","93","407"
"Unknown","Coffee","18","0","0"
"Female","Colquitt","2915","57","173"
"Male","Colquitt","2694","78","182"
"Unknown","Colquitt","10","0","0"
"Female","Columbia","8004","106","349"
"Male","Columbia","7094","154","356"
"Unknown","Columbia","37","0","0"
"Female","Cook","948","24","70"
"Male","Cook","736","29","60"
"Unknown","Cook","2","0","0"
"Female","Coweta","7448","151","486"
"Male","Coweta","6710","205","467"
"Unknown","Coweta","35","0","1"
"Female","Crawford","454","18","55"
"Male","Crawford","386","22","57"
"Unknown","Crawford","2","0","0"
"Female","Crisp","1063","32","112"
"Male","Crisp","792","34","77"
"Unknown","Crisp","17","0","0"
"Female","Dade","1000","11","37"
"Male","Dade","924","8","40"
"Unknown","Dade","18","0","0"
"Female","Dawson","2349","32","168"
"Male","Dawson","2042","45","190"
"Unknown","Dawson","21","0","0"
"Female","DeKalb","47386","606","3594"
