"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","2839","US-13001","13","1","18561","247","98","15295.51","527.99","150.85","28","760","10","17"
"Atkinson","1210","US-13003","13","3","8330","183","32","14525.81","384.15","168.07","14","405","7","18"
"Bacon","2005","US-13005","13","5","11404","168","52","17581.55","455.98","201.68","23","708","12","13"
"Baker","248","US-13007","13","7","3116","44","13","7958.92","417.2","128.37","4","146","1","3"
"Baldwin","5506","US-13009","13","9","44428","400","176","12393.09","396.15","420.91","187","1605","27","17"
"Banks","2588","US-13011","13","11","19982","295","65","12951.66","325.29","440.4","88","365","6","4"
"Barrow","14384","US-13013","13","13","86383","908","199","16651.42","230.37","997.88","862","1930","7","5"
"Bartow","17028","US-13015","13","15","110771","1082","329","15372.25","297.01","1030.05","1141","5787","47","81"
"Ben Hill","1889","US-13017","13","17","16645","181","72","11348.75","432.56","78.1","13","1406","39","62"
"Berrien","1581","US-13019","13","19","19276","99","51","8201.91","264.58","119.32","23","2024","21","34"
"Bibb","21700","US-13021","13","21","152150","2438","601","14262.24","395","751.89","1144","6201","72","69"
"Bleckley","1131","US-13023","13","23","12838","65","41","8809.78","319.36","179.16","23","1309","45","65"
"Brantley","1931","US-13025","13","25","19202","166","76","10056.24","395.79","114.57","22","1254","13","31"
"Brooks","1436","US-13027","13","27","15727","136","56","9130.79","356.08","171.68","27","1074","19","24"
"Bryan","4818","US-13029","13","29","39137","337","65","12310.6","166.08","311.73","122","1725","11","16"
"Bulloch","8217","US-13031","13","31","79467","327","100","10340.14","125.84","239.09","190","3454","125","195"
"Burke","2379","US-13033","13","33","22342","201","48","10648.11","214.84","246.17","55","1565","39","29"
"Butts","3707","US-13035","13","35","25174","214","114","14725.51","452.85","989.12","249","1473","11","15"
"Calhoun","620","US-13037","13","37","6317","91","21","9814.79","332.44","63.32","4","243","1","3"
"Camden","6274","US-13039","13","39","53924","225","82","11634.89","152.07","254.06","137","2023","17","35"
"Candler","1136","US-13043","13","43","10837","89","50","10482.61","461.38","203.01","22","474","40","37"
"Carroll","11113","US-13045","13","45","120119","399","162","9251.66","134.87","657.68","790","7288","209","292"
"Catoosa","9052","US-13047","13","47","68771","337","99","13162.52","143.96","447.86","308","1335","25","33"
"Charlton","1760","US-13049","13","49","13251","111","44","13282.02","332.05","90.56","12","545","14","19"
"Chatham","35376","US-13051","13","51","292176","2750","685","12107.77","234.45","537.35","1570","6007","54","56"
"Chattahoochee","5521","US-13053","13","53","10749","43","16","51362.92","148.85","539.59","58","778","5","4"
"Chattooga","3883","US-13055","13","55","24766","267","93","15678.75","375.51","411.85","102","1044","17","20"
"Cherokee","34981","US-13057","13","57","266617","2104","466","13120.32","174.78","945.55","2521","13701","30","47"
"Clarke","19324","US-13059","13","59","129779","874","181","14889.93","139.47","1111.89","1443","2904","8","5"
"Clay","241","US-13061","13","61","2855","14","4","8441.33","140.11","175.13","5","82","0","4"
"Clayton","41735","US-13063","13","63","304838","2561","748","13690.88","245.38","1665.15","5076","5197","49","18"
