"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1223","13"
"Hispanic/Latino","American Indian/Alaska Native","57","0"
"Hispanic/Latino","Asian","119","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","105","0"
"Hispanic/Latino","Other","17446","183"
"Hispanic/Latino","Unknown","7045","5"
"Hispanic/Latino","White","23841","326"
"Non-Hispanic/Latino","African-American/Black","94289","3360"
"Non-Hispanic/Latino","American Indian/Alaska Native","153","10"
"Non-Hispanic/Latino","Asian","5679","155"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","270","6"
"Non-Hispanic/Latino","Other","4423","13"
"Non-Hispanic/Latino","Unknown","3282","10"
"Non-Hispanic/Latino","White","125238","4446"
"Unknown","African-American/Black","14819","10"
"Unknown","American Indian/Alaska Native","74","0"
"Unknown","Asian","1612","0"
"Unknown","Native Hawaiian/Pacific Islander","91","0"
"Unknown","Other","5324","3"
"Unknown","Unknown","71013","19"
"Unknown","White","20538","10"
