"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","2071","US-13001","13","1","18561","196","67","11157.8","360.97","522.6","97","418","5"
"Atkinson","864","US-13003","13","3","8330","131","20","10372.15","240.1","564.23","47","275","3"
"Bacon","1401","US-13005","13","5","11404","98","29","12285.16","254.3","666.43","76","398","11"
"Baker","189","US-13007","13","7","3116","40","11","6065.47","353.02","320.92","10","90","0"
"Baldwin","3994","US-13009","13","9","44428","335","119","8989.83","267.85","175.56","78","735","18"
"Banks","1744","US-13011","13","11","19982","216","39","8727.86","195.18","275.25","55","201","2"
"Barrow","9447","US-13013","13","13","86383","655","142","10936.18","164.38","409.8","354","1307","5"
"Bartow","11751","US-13015","13","15","110771","864","224","10608.37","202.22","195.9","217","3876","18"
"Ben Hill","1547","US-13017","13","17","16645","164","61","9294.08","366.48","156.2","26","710","23"
"Berrien","1156","US-13019","13","19","19276","79","35","5997.09","181.57","233.45","45","1021","13"
"Bibb","14436","US-13021","13","21","152150","1878","424","9488.01","278.67","397.63","605","2934","46"
"Bleckley","855","US-13023","13","23","12838","51","32","6659.92","249.26","272.63","35","817","20"
"Brantley","1105","US-13025","13","25","19202","96","37","5754.61","192.69","541.61","104","798","5"
"Brooks","1058","US-13027","13","27","15727","94","38","6727.28","241.62","553.19","87","549","12"
"Bryan","3053","US-13029","13","29","39137","202","39","7800.8","99.65","378.16","148","1096","3"
"Bulloch","5581","US-13031","13","31","79467","238","64","7023.04","80.54","348.57","277","1880","60"
"Burke","1891","US-13033","13","33","22342","168","40","8463.88","179.04","174.56","39","882","26"
"Butts","2498","US-13035","13","35","25174","145","83","9922.94","329.71","305.87","77","870","7"
"Calhoun","473","US-13037","13","37","6317","78","16","7487.73","253.28","332.44","21","150","0"
"Camden","4087","US-13039","13","39","53924","166","37","7579.19","68.62","760.33","410","1055","8"
"Candler","837","US-13043","13","43","10837","66","38","7723.54","350.65","350.65","38","213","30"
