"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","3971","30"
"Hispanic/Latino","American Indian/Alaska Native","210","0"
"Hispanic/Latino","Asian","398","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","300","2"
"Hispanic/Latino","Other","40590","355"
"Hispanic/Latino","Unknown","17507","9"
"Hispanic/Latino","White","53212","655"
"Non-Hispanic/Latino","African-American/Black","284897","6760"
"Non-Hispanic/Latino","American Indian/Alaska Native","526","16"
"Non-Hispanic/Latino","Asian","20179","387"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","834","11"
"Non-Hispanic/Latino","Other","18086","107"
"Non-Hispanic/Latino","Unknown","9163","7"
"Non-Hispanic/Latino","White","409258","11379"
"Unknown","African-American/Black","25590","18"
"Unknown","American Indian/Alaska Native","194","0"
"Unknown","Asian","4624","2"
"Unknown","Native Hawaiian/Pacific Islander","196","0"
"Unknown","Other","27235","7"
"Unknown","Unknown","141091","34"
"Unknown","White","39648","25"
