"age group","county name","cases","deaths","confirmed_case_hospitalization"
"40-49 years","Ben Hill","301","2","18"
"50-59 years","Ben Hill","308","8","35"
"60-69 years","Ben Hill","264","17","38"
"70-79 years","Ben Hill","172","24","58"
"80 & Older years","Ben Hill","79","20","22"
"<1 years","Ben Hill","15","0","2"
"01-04 years","Berrien","60","0","1"
"05-09 years","Berrien","74","0","0"
"10-17 years","Berrien","195","0","1"
"18-29 years","Berrien","386","0","0"
"30-39 years","Berrien","330","0","5"
"40-49 years","Berrien","254","1","8"
"50-59 years","Berrien","281","6","25"
"60-69 years","Berrien","218","11","30"
"70-79 years","Berrien","152","23","24"
"80 & Older years","Berrien","78","17","16"
"<1 years","Berrien","19","0","0"
"01-04 years","Bibb","512","0","9"
"05-09 years","Bibb","933","0","4"
"10-17 years","Bibb","2250","0","15"
"18-29 years","Bibb","6612","4","156"
"30-39 years","Bibb","4988","11","213"
"40-49 years","Bibb","4445","32","340"
"50-59 years","Bibb","3959","73","483"
"60-69 years","Bibb","2966","164","634"
"70-79 years","Bibb","1637","195","520"
"80 & Older years","Bibb","902","221","414"
"<1 years","Bibb","148","0","9"
"Unknown years","Bibb","8","0","1"
"01-04 years","Bleckley","24","0","0"
"05-09 years","Bleckley","60","0","0"
"10-17 years","Bleckley","167","0","1"
"18-29 years","Bleckley","343","0","6"
"30-39 years","Bleckley","210","1","5"
"40-49 years","Bleckley","191","1","3"
"50-59 years","Bleckley","180","4","11"
"60-69 years","Bleckley","129","10","18"
"70-79 years","Bleckley","90","8","17"
"80 & Older years","Bleckley","68","21","16"
"<1 years","Bleckley","10","0","0"
"01-04 years","Brantley","53","0","0"
"05-09 years","Brantley","90","0","0"
"10-17 years","Brantley","264","0","1"
"18-29 years","Brantley","478","0","6"
"30-39 years","Brantley","362","3","7"
"40-49 years","Brantley","347","5","20"
"50-59 years","Brantley","375","18","37"
"60-69 years","Brantley","265","18","43"
"70-79 years","Brantley","185","29","51"
"80 & Older years","Brantley","75","17","20"
"<1 years","Brantley","10","0","0"
"Unknown years","Brantley","1","0","0"
"01-04 years","Brooks","55","0","2"
"05-09 years","Brooks","71","0","0"
"10-17 years","Brooks","164","0","0"
"18-29 years","Brooks","336","0","4"
"30-39 years","Brooks","275","1","10"
"40-49 years","Brooks","263","2","18"
"50-59 years","Brooks","285","7","34"
"60-69 years","Brooks","189","13","30"
"70-79 years","Brooks","159","21","31"
"80 & Older years","Brooks","97","23","30"
"<1 years","Brooks","24","0","0"
"Unknown years","Brooks","1","0","0"
"01-04 years","Bryan","245","0","2"
"05-09 years","Bryan","354","0","2"
"10-17 years","Bryan","871","0","6"
"18-29 years","Bryan","1362","1","24"
"30-39 years","Bryan","1228","5","36"
"40-49 years","Bryan","1167","6","57"
"50-59 years","Bryan","842","9","63"
"60-69 years","Bryan","515","20","75"
"70-79 years","Bryan","295","21","108"
"80 & Older years","Bryan","116","14","38"
"<1 years","Bryan","109","0","7"
"Unknown years","Bryan","7","0","0"
"01-04 years","Bulloch","264","0","1"
"05-09 years","Bulloch","451","0","1"
"10-17 years","Bulloch","1101","0","3"
"18-29 years","Bulloch","3837","1","20"
"30-39 years","Bulloch","1514","5","36"
"40-49 years","Bulloch","1148","7","41"
"50-59 years","Bulloch","1039","18","69"
"60-69 years","Bulloch","672","25","83"
"70-79 years","Bulloch","334","32","70"
"80 & Older years","Bulloch","167","22","49"
"<1 years","Bulloch","109","0","6"
"01-04 years","Burke","56","0","0"
"05-09 years","Burke","104","0","0"
"10-17 years","Burke","272","0","4"
"18-29 years","Burke","598","2","16"
"30-39 years","Burke","484","2","22"
"40-49 years","Burke","475","5","26"
"50-59 years","Burke","425","6","42"
"60-69 years","Burke","339","14","54"
"70-79 years","Burke","169","24","56"
"80 & Older years","Burke","58","15","23"
"<1 years","Burke","22","0","0"
"Unknown years","Burke","2","0","0"
"01-04 years","Butts","96","0","3"
"05-09 years","Butts","118","0","0"
"10-17 years","Butts","350","0","6"
"18-29 years","Butts","906","0","17"
"30-39 years","Butts","805","2","14"
"40-49 years","Butts","721","6","29"
"50-59 years","Butts","745","20","60"
"60-69 years","Butts","527","29","65"
"70-79 years","Butts","344","45","61"
"80 & Older years","Butts","210","44","21"
"<1 years","Butts","38","0","3"
"01-04 years","Calhoun","28","0","0"
"05-09 years","Calhoun","23","0","0"
"10-17 years","Calhoun","72","0","1"
"18-29 years","Calhoun","172","0","9"
"30-39 years","Calhoun","181","3","8"
"40-49 years","Calhoun","164","1","11"
"50-59 years","Calhoun","145","4","21"
"60-69 years","Calhoun","114","4","29"
"70-79 years","Calhoun","47","7","12"
"80 & Older years","Calhoun","36","3","13"
"<1 years","Calhoun","7","0","0"
"01-04 years","Camden","245","0","0"
"05-09 years","Camden","388","0","2"
"10-17 years","Camden","924","0","3"
"18-29 years","Camden","1975","0","12"
"30-39 years","Camden","1620","3","27"
"40-49 years","Camden","1125","10","33"
"50-59 years","Camden","1158","16","42"
"60-69 years","Camden","813","27","60"
"70-79 years","Camden","468","19","43"
"80 & Older years","Camden","183","28","35"
"<1 years","Camden","55","0","2"
"Unknown years","Camden","7","0","0"
"01-04 years","Candler","24","0","0"
"05-09 years","Candler","50","0","0"
"10-17 years","Candler","132","0","0"
"18-29 years","Candler","245","0","2"
"30-39 years","Candler","206","0","7"
"40-49 years","Candler","201","5","5"
"50-59 years","Candler","230","13","23"
"60-69 years","Candler","148","10","24"
"70-79 years","Candler","110","15","25"
"80 & Older years","Candler","42","11","19"
"<1 years","Candler","16","0","1"
"01-04 years","Carroll","293","0","3"
"05-09 years","Carroll","461","0","5"
"10-17 years","Carroll","1452","0","7"
"18-29 years","Carroll","3350","0","26"
"30-39 years","Carroll","2339","3","28"
"40-49 years","Carroll","2106","12","51"
"50-59 years","Carroll","2020","20","75"
"60-69 years","Carroll","1332","38","111"
"70-79 years","Carroll","774","49","88"
"80 & Older years","Carroll","395","63","55"
"<1 years","Carroll","100","0","2"
"Unknown years","Carroll","14","0","7"
"01-04 years","Catoosa","295","0","2"
"05-09 years","Catoosa","487","0","2"
"10-17 years","Catoosa","1308","0","2"
"18-29 years","Catoosa","2414","1","16"
"30-39 years","Catoosa","1968","2","18"
"40-49 years","Catoosa","1969","4","40"
"50-59 years","Catoosa","1819","14","67"
"60-69 years","Catoosa","1255","19","88"
"70-79 years","Catoosa","775","37","101"
"80 & Older years","Catoosa","483","53","69"
"<1 years","Catoosa","94","0","1"
"Unknown years","Catoosa","24","0","0"
"01-04 years","Charlton","37","0","0"
"05-09 years","Charlton","65","0","0"
"10-17 years","Charlton","140","0","0"
"18-29 years","Charlton","524","0","4"
"30-39 years","Charlton","425","2","5"
"40-49 years","Charlton","346","3","14"
"50-59 years","Charlton","262","5","13"
"60-69 years","Charlton","238","12","35"
"70-79 years","Charlton","133","13","31"
"80 & Older years","Charlton","51","12","21"
"<1 years","Charlton","15","0","0"
"01-04 years","Chatham","1934","0","17"
"05-09 years","Chatham","2917","1","9"
"10-17 years","Chatham","5640","0","37"
"18-29 years","Chatham","12925","8","220"
"30-39 years","Chatham","9793","27","315"
"40-49 years","Chatham","7226","47","373"
"50-59 years","Chatham","6146","96","536"
"60-69 years","Chatham","4580","173","697"
"70-79 years","Chatham","2375","221","653"
"80 & Older years","Chatham","1268","247","543"
"<1 years","Chatham","744","0","21"
"Unknown years","Chatham","29","0","3"
"01-04 years","Chattahoochee","32","0","0"
"05-09 years","Chattahoochee","68","0","0"
"10-17 years","Chattahoochee","237","0","2"
"18-29 years","Chattahoochee","5333","7","11"
"30-39 years","Chattahoochee","609","2","7"
"40-49 years","Chattahoochee","140","1","3"
"50-59 years","Chattahoochee","87","2","11"
"60-69 years","Chattahoochee","51","1","10"
"70-79 years","Chattahoochee","25","1","7"
"80 & Older years","Chattahoochee","11","3","6"
"<1 years","Chattahoochee","13","0","0"
"01-04 years","Chattooga","100","0","0"
"05-09 years","Chattooga","178","0","1"
"10-17 years","Chattooga","556","0","5"
"18-29 years","Chattooga","936","0","10"
"30-39 years","Chattooga","776","2","16"
"40-49 years","Chattooga","789","7","39"
"50-59 years","Chattooga","776","17","50"
"60-69 years","Chattooga","581","26","67"
"70-79 years","Chattooga","358","23","79"
"80 & Older years","Chattooga","201","42","49"
"<1 years","Chattooga","47","0","5"
"Unknown years","Chattooga","6","0","1"
"01-04 years","Cherokee","934","0","13"
"05-09 years","Cherokee","1737","0","13"
"10-17 years","Cherokee","4893","0","24"
"18-29 years","Cherokee","8755","3","143"
"30-39 years","Cherokee","7129","9","207"
"40-49 years","Cherokee","7340","16","278"
"50-59 years","Cherokee","7090","58","419"
"60-69 years","Cherokee","4447","108","472"
"70-79 years","Cherokee","2777","162","472"
"80 & Older years","Cherokee","1407","235","384"
"<1 years","Cherokee","307","0","14"
"Unknown years","Cherokee","5","0","0"
"01-04 years","Clarke","618","1","10"
"05-09 years","Clarke","882","0","10"
"10-17 years","Clarke","1765","0","24"
"18-29 years","Clarke","11394","1","145"
"30-39 years","Clarke","3798","3","132"
"40-49 years","Clarke","2876","7","147"
"50-59 years","Clarke","2332","20","179"
"60-69 years","Clarke","1567","44","203"
"70-79 years","Clarke","946","68","228"
"80 & Older years","Clarke","460","78","156"
"<1 years","Clarke","210","0","7"
"Unknown years","Clarke","2","0","1"
"01-04 years","Clay","14","0","0"
"05-09 years","Clay","16","0","0"
"10-17 years","Clay","44","0","0"
"18-29 years","Clay","64","0","0"
"30-39 years","Clay","59","0","2"
"40-49 years","Clay","53","0","2"
"50-59 years","Clay","38","1","3"
"60-69 years","Clay","34","2","2"
"70-79 years","Clay","24","0","1"
"80 & Older years","Clay","17","3","4"
"<1 years","Clay","4","0","0"
"01-04 years","Clayton","1612","1","24"
"05-09 years","Clayton","2896","1","21"
"10-17 years","Clayton","6031","2","82"
"18-29 years","Clayton","12322","13","324"
"30-39 years","Clayton","11311","43","437"
"40-49 years","Clayton","9404","59","461"
"50-59 years","Clayton","8157","139","650"
"60-69 years","Clayton","4930","229","610"
"70-79 years","Clayton","1978","223","422"
"80 & Older years","Clayton","867","197","251"
"<1 years","Clayton","492","0","25"
"Unknown years","Clayton","33","0","12"
"01-04 years","Clinch","33","0","0"
"05-09 years","Clinch","49","0","0"
"10-17 years","Clinch","129","0","0"
"18-29 years","Clinch","246","0","3"
"30-39 years","Clinch","208","1","5"
"40-49 years","Clinch","189","0","5"
"50-59 years","Clinch","182","3","21"
"60-69 years","Clinch","199","15","27"
"70-79 years","Clinch","98","12","25"
"80 & Older years","Clinch","48","9","12"
"<1 years","Clinch","14","0","0"
"01-04 years","Cobb","3480","1","47"
"05-09 years","Cobb","6052","0","34"
"10-17 years","Cobb","13736","0","85"
"18-29 years","Cobb","31811","14","359"
"30-39 years","Cobb","24958","39","415"
"40-49 years","Cobb","22815","73","605"
"50-59 years","Cobb","19365","158","852"
"60-69 years","Cobb","11956","298","871"
"70-79 years","Cobb","6176","474","818"
"80 & Older years","Cobb","3324","630","754"
"<1 years","Cobb","923","0","33"
"Unknown years","Cobb","110","0","0"
"01-04 years","Coffee","193","0","4"
"05-09 years","Coffee","334","0","6"
"10-17 years","Coffee","765","0","8"
"18-29 years","Coffee","1699","1","44"
"30-39 years","Coffee","1336","7","80"
"40-49 years","Coffee","1240","16","159"
"50-59 years","Coffee","1123","25","227"
"60-69 years","Coffee","839","60","227"
"70-79 years","Coffee","462","66","201"
"80 & Older years","Coffee","226","53","120"
"<1 years","Coffee","66","0","8"
"01-04 years","Colquitt","141","0","1"
"05-09 years","Colquitt","325","0","2"
"10-17 years","Colquitt","977","0","12"
"18-29 years","Colquitt","1581","1","37"
"30-39 years","Colquitt","1211","3","37"
"40-49 years","Colquitt","1132","10","52"
"50-59 years","Colquitt","1073","29","60"
"60-69 years","Colquitt","782","40","77"
"70-79 years","Colquitt","506","38","78"
"80 & Older years","Colquitt","263","51","53"
"<1 years","Colquitt","54","0","2"
"Unknown years","Colquitt","1","0","0"
"01-04 years","Columbia","435","1","6"
"05-09 years","Columbia","869","1","8"
"10-17 years","Columbia","2276","0","15"
"18-29 years","Columbia","4161","2","49"
"30-39 years","Columbia","4104","9","63"
"40-49 years","Columbia","3450","17","85"
"50-59 years","Columbia","2706","40","135"
"60-69 years","Columbia","1802","56","153"
"70-79 years","Columbia","925","81","179"
"80 & Older years","Columbia","514","111","170"
"<1 years","Columbia","148","1","11"
"Unknown years","Columbia","4","0","0"
"01-04 years","Cook","52","0","3"
"05-09 years","Cook","83","0","0"
"10-17 years","Cook","204","0","2"
"18-29 years","Cook","392","0","10"
"30-39 years","Cook","323","0","5"
"40-49 years","Cook","306","3","20"
"50-59 years","Cook","267","7","24"
"60-69 years","Cook","204","13","27"
"70-79 years","Cook","133","15","32"
"80 & Older years","Cook","87","19","18"
"<1 years","Cook","28","0","3"
"01-04 years","Coweta","492","0","4"
"05-09 years","Coweta","823","0","5"
"10-17 years","Coweta","2166","0","23"
"18-29 years","Coweta","4045","5","108"
"30-39 years","Coweta","3352","15","161"
"40-49 years","Coweta","3362","33","197"
"50-59 years","Coweta","3571","59","295"
"60-69 years","Coweta","2093","75","267"
"70-79 years","Coweta","1234","118","284"
"80 & Older years","Coweta","574","124","182"
"<1 years","Coweta","145","0","9"
"Unknown years","Coweta","13","0","3"
"01-04 years","Crawford","12","0","0"
"05-09 years","Crawford","17","0","0"
"10-17 years","Crawford","71","0","2"
"18-29 years","Crawford","190","0","4"
"30-39 years","Crawford","187","1","11"
"40-49 years","Crawford","159","3","10"
"50-59 years","Crawford","218","10","26"
"60-69 years","Crawford","192","13","28"
"70-79 years","Crawford","109","14","25"
"80 & Older years","Crawford","43","5","18"
"<1 years","Crawford","2","0","0"
"01-04 years","Crisp","50","0","0"
"05-09 years","Crisp","96","0","0"
"10-17 years","Crisp","275","0","3"
"18-29 years","Crisp","454","2","16"
"30-39 years","Crisp","428","2","20"
"40-49 years","Crisp","364","4","24"
"50-59 years","Crisp","344","5","32"
"60-69 years","Crisp","298","22","52"
"70-79 years","Crisp","141","16","37"
"80 & Older years","Crisp","77","20","18"
"<1 years","Crisp","26","0","0"
"01-04 years","Dade","52","0","0"
"05-09 years","Dade","120","0","0"
"10-17 years","Dade","274","0","1"
"18-29 years","Dade","539","0","3"
"30-39 years","Dade","387","0","3"
"40-49 years","Dade","414","1","10"
"50-59 years","Dade","367","7","25"
"60-69 years","Dade","293","2","16"
"70-79 years","Dade","184","13","29"
"80 & Older years","Dade","82","4","15"
"<1 years","Dade","20","0","0"
"Unknown years","Dade","5","0","0"
"01-04 years","Dawson","118","0","1"
"05-09 years","Dawson","179","0","1"
"10-17 years","Dawson","507","0","8"
"18-29 years","Dawson","1224","0","21"
"30-39 years","Dawson","1023","2","28"
"40-49 years","Dawson","853","5","44"
"50-59 years","Dawson","976","11","70"
"60-69 years","Dawson","720","20","102"
"70-79 years","Dawson","446","32","77"
"80 & Older years","Dawson","197","27","47"
"<1 years","Dawson","44","0","3"
"01-04 years","DeKalb","3696","0","49"
"05-09 years","DeKalb","5713","0","41"
"10-17 years","DeKalb","11323","0","136"
"18-29 years","DeKalb","30954","19","834"
"30-39 years","DeKalb","28100","38","1067"
"40-49 years","DeKalb","21445","78","1133"
"50-59 years","DeKalb","17854","197","1476"
"60-69 years","DeKalb","11177","328","1571"
"70-79 years","DeKalb","5499","411","1209"
"80 & Older years","DeKalb","2876","506","850"
"<1 years","DeKalb","943","1","40"
"Unknown years","DeKalb","171","0","25"
"01-04 years","Decatur","228","0","2"
"05-09 years","Decatur","277","0","1"
"10-17 years","Decatur","599","0","1"
"18-29 years","Decatur","1031","1","21"
"30-39 years","Decatur","801","1","12"
"40-49 years","Decatur","734","3","36"
"50-59 years","Decatur","640","14","52"
"60-69 years","Decatur","502","21","62"
"70-79 years","Decatur","277","29","47"
"80 & Older years","Decatur","166","26","28"
"<1 years","Decatur","83","0","1"
"Unknown years","Decatur","3","0","0"
"01-04 years","Dodge","29","0","0"
"05-09 years","Dodge","64","0","0"
"10-17 years","Dodge","207","1","2"
"18-29 years","Dodge","456","0","9"
"30-39 years","Dodge","317","2","10"
"40-49 years","Dodge","318","3","14"
"50-59 years","Dodge","301","7","23"
"60-69 years","Dodge","218","22","35"
"70-79 years","Dodge","120","19","26"
"80 & Older years","Dodge","72","17","17"
"<1 years","Dodge","13","0","0"
"01-04 years","Dooly","32","0","0"
"05-09 years","Dooly","56","0","0"
"10-17 years","Dooly","148","0","1"
"18-29 years","Dooly","267","1","5"
"30-39 years","Dooly","220","0","12"
"40-49 years","Dooly","251","2","14"
"50-59 years","Dooly","236","6","22"
"60-69 years","Dooly","196","11","27"
"70-79 years","Dooly","89","11","21"
"80 & Older years","Dooly","35","9","7"
"<1 years","Dooly","13","0","0"
"Unknown years","Dooly","2","0","0"
"01-04 years","Dougherty","360","0","5"
"05-09 years","Dougherty","820","0","1"
"10-17 years","Dougherty","1924","0","17"
"18-29 years","Dougherty","2685","4","173"
"30-39 years","Dougherty","2199","8","143"
"40-49 years","Dougherty","1908","34","188"
"50-59 years","Dougherty","1725","46","254"
"60-69 years","Dougherty","1359","116","357"
"70-79 years","Dougherty","713","104","252"
"80 & Older years","Dougherty","453","144","189"
"<1 years","Dougherty","127","0","10"
"Unknown years","Dougherty","25","0","1"
"01-04 years","Douglas","654","0","12"
"05-09 years","Douglas","1178","0","15"
"10-17 years","Douglas","3010","1","35"
"18-29 years","Douglas","5619","0","77"
"30-39 years","Douglas","4891","8","120"
"40-49 years","Douglas","5076","17","184"
"50-59 years","Douglas","4392","47","244"
"60-69 years","Douglas","2434","79","260"
"70-79 years","Douglas","1175","88","198"
"80 & Older years","Douglas","535","91","142"
"<1 years","Douglas","205","0","11"
"Unknown years","Douglas","14","0","1"
"01-04 years","Early","70","0","0"
"05-09 years","Early","90","0","0"
"10-17 years","Early","301","0","0"
"18-29 years","Early","341","1","12"
"30-39 years","Early","301","1","6"
"40-49 years","Early","300","2","15"
"50-59 years","Early","300","5","18"
"60-69 years","Early","206","12","21"
"70-79 years","Early","130","21","26"
"80 & Older years","Early","67","13","19"
"<1 years","Early","12","0","0"
"Unknown years","Early","2","0","0"
"01-04 years","Echols","15","0","0"
"05-09 years","Echols","10","0","0"
"10-17 years","Echols","37","0","2"
"18-29 years","Echols","149","0","2"
"30-39 years","Echols","71","1","4"
"40-49 years","Echols","59","0","1"
"50-59 years","Echols","54","1","2"
"60-69 years","Echols","37","0","1"
"70-79 years","Echols","25","2","3"
"80 & Older years","Echols","6","2","2"
"<1 years","Echols","5","0","0"
"01-04 years","Effingham","301","0","1"
"05-09 years","Effingham","570","0","3"
"10-17 years","Effingham","1238","0","2"
"18-29 years","Effingham","1852","1","17"
"30-39 years","Effingham","1929","4","49"
"40-49 years","Effingham","1607","10","76"
"50-59 years","Effingham","1396","33","123"
"60-69 years","Effingham","946","29","143"
"70-79 years","Effingham","459","45","129"
"80 & Older years","Effingham","205","46","70"
"<1 years","Effingham","118","0","6"
"Unknown years","Effingham","7","0","0"
"01-04 years","Elbert","52","0","2"
"05-09 years","Elbert","78","0","0"
"10-17 years","Elbert","190","0","4"
"18-29 years","Elbert","473","1","9"
"30-39 years","Elbert","365","0","17"
"40-49 years","Elbert","358","1","22"
"50-59 years","Elbert","369","4","39"
"60-69 years","Elbert","328","10","51"
"70-79 years","Elbert","234","25","63"
"80 & Older years","Elbert","175","40","62"
"<1 years","Elbert","29","0","4"
"Unknown years","Elbert","2","0","0"
"01-04 years","Emanuel","82","0","2"
"05-09 years","Emanuel","130","0","1"
"10-17 years","Emanuel","377","0","3"
"18-29 years","Emanuel","652","1","7"
"30-39 years","Emanuel","545","1","22"
"40-49 years","Emanuel","526","4","19"
"50-59 years","Emanuel","451","10","43"
"60-69 years","Emanuel","357","17","41"
"70-79 years","Emanuel","210","24","41"
"80 & Older years","Emanuel","92","23","25"
"<1 years","Emanuel","20","0","1"
"Unknown years","Emanuel","2","0","1"
"01-04 years","Evans","28","0","0"
"05-09 years","Evans","71","0","0"
"10-17 years","Evans","152","0","3"
"18-29 years","Evans","299","0","4"
"30-39 years","Evans","265","0","5"
"40-49 years","Evans","224","4","23"
"50-59 years","Evans","208","6","24"
"60-69 years","Evans","139","9","26"
"70-79 years","Evans","89","18","27"
"80 & Older years","Evans","35","4","17"
"<1 years","Evans","10","0","0"
"01-04 years","Fannin","55","0","1"
"05-09 years","Fannin","97","0","0"
"10-17 years","Fannin","329","0","2"
"18-29 years","Fannin","599","0","8"
"30-39 years","Fannin","455","2","14"
"40-49 years","Fannin","527","5","20"
"50-59 years","Fannin","684","7","46"
"60-69 years","Fannin","702","27","80"
"70-79 years","Fannin","481","33","96"
"80 & Older years","Fannin","253","59","77"
"<1 years","Fannin","12","0","1"
"01-04 years","Fayette","376","0","7"
"05-09 years","Fayette","725","0","4"
"10-17 years","Fayette","1896","0","16"
"18-29 years","Fayette","3071","3","48"
"30-39 years","Fayette","2348","6","64"
"40-49 years","Fayette","2929","8","111"
"50-59 years","Fayette","2917","23","188"
"60-69 years","Fayette","2090","42","198"
"70-79 years","Fayette","1082","95","229"
"80 & Older years","Fayette","601","104","168"
"<1 years","Fayette","97","0","4"
"Unknown years","Fayette","17","0","3"
"01-04 years","Floyd","494","0","10"
"05-09 years","Floyd","880","0","3"
"10-17 years","Floyd","2519","1","16"
"18-29 years","Floyd","4683","4","70"
"30-39 years","Floyd","3558","9","91"
"40-49 years","Floyd","3256","18","168"
"50-59 years","Floyd","3217","53","266"
"60-69 years","Floyd","2294","83","344"
"70-79 years","Floyd","1343","119","339"
"80 & Older years","Floyd","747","133","254"
"<1 years","Floyd","210","1","12"
"Unknown years","Floyd","27","0","0"
"01-04 years","Forsyth","1217","0","11"
"05-09 years","Forsyth","2627","0","5"
"10-17 years","Forsyth","6143","0","18"
"18-29 years","Forsyth","7248","1","70"
"30-39 years","Forsyth","6714","6","106"
"40-49 years","Forsyth","8354","14","203"
"50-59 years","Forsyth","6747","31","269"
"60-69 years","Forsyth","3527","57","275"
"70-79 years","Forsyth","2019","116","330"
"80 & Older years","Forsyth","1143","160","277"
"<1 years","Forsyth","251","0","8"
"Unknown years","Forsyth","42","0","0"
"01-04 years","Franklin","75","0","2"
"05-09 years","Franklin","144","0","0"
"10-17 years","Franklin","415","0","6"
"18-29 years","Franklin","839","1","17"
"30-39 years","Franklin","617","0","14"
"40-49 years","Franklin","636","3","27"
"50-59 years","Franklin","634","6","46"
"60-69 years","Franklin","529","12","54"
"70-79 years","Franklin","325","30","60"
"80 & Older years","Franklin","154","28","39"
"<1 years","Franklin","47","0","5"
"Unknown years","Franklin","4","0","0"
"01-04 years","Fulton","4784","0","72"
"05-09 years","Fulton","7703","0","51"
"10-17 years","Fulton","17130","1","149"
"18-29 years","Fulton","47614","7","966"
"30-39 years","Fulton","38985","63","1240"
"40-49 years","Fulton","29824","78","1295"
"50-59 years","Fulton","24664","226","1852"
"60-69 years","Fulton","14592","420","1768"
"70-79 years","Fulton","7374","559","1444"
"80 & Older years","Fulton","4401","780","1278"
"<1 years","Fulton","1241","0","59"
"Unknown years","Fulton","190","0","101"
"01-04 years","Gilmer","80","0","4"
"05-09 years","Gilmer","92","0","0"
"10-17 years","Gilmer","376","0","6"
"18-29 years","Gilmer","661","0","27"
"30-39 years","Gilmer","607","2","31"
"40-49 years","Gilmer","634","3","31"
"50-59 years","Gilmer","760","20","66"
"60-69 years","Gilmer","712","24","102"
"70-79 years","Gilmer","493","51","124"
"80 & Older years","Gilmer","244","51","73"
