"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","3013","24"
"Hispanic/Latino","American Indian/Alaska Native","141","0"
"Hispanic/Latino","Asian","310","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","202","2"
"Hispanic/Latino","Other","33631","331"
"Hispanic/Latino","Unknown","14473","8"
"Hispanic/Latino","White","44422","610"
"Non-Hispanic/Latino","African-American/Black","220369","6192"
"Non-Hispanic/Latino","American Indian/Alaska Native","387","13"
"Non-Hispanic/Latino","Asian","16719","361"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","670","10"
"Non-Hispanic/Latino","Other","11484","52"
"Non-Hispanic/Latino","Unknown","7054","12"
"Non-Hispanic/Latino","White","322121","10217"
"Unknown","African-American/Black","24306","16"
"Unknown","American Indian/Alaska Native","145","0"
"Unknown","Asian","3725","1"
"Unknown","Native Hawaiian/Pacific Islander","174","0"
"Unknown","Other","26152","8"
"Unknown","Unknown","125795","28"
"Unknown","White","37395","19"
