"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1837","US-13001","13","1","18561","162","57","9897.1","307.1","334.03","62","370","5"
"Atkinson","760","US-13003","13","3","8330","115","18","9123.65","216.09","120.05","10","216","1"
"Bacon","1016","US-13005","13","5","11404","74","26","8909.15","227.99","70.15","8","334","8"
"Baker","158","US-13007","13","7","3116","32","7","5070.6","224.65","160.46","5","63","0"
"Baldwin","3716","US-13009","13","9","44428","299","102","8364.09","229.58","184.57","82","561","7"
"Banks","1550","US-13011","13","11","19982","178","32","7756.98","160.14","245.22","49","146","1"
"Barrow","8003","US-13013","13","13","86383","560","115","9264.55","133.13","327.61","283","952","1"
"Bartow","10210","US-13015","13","15","110771","724","182","9217.21","164.3","501.03","555","2793","15"
"Ben Hill","1465","US-13017","13","17","16645","148","55","8801.44","330.43","120.16","20","560","18"
"Berrien","1010","US-13019","13","19","19276","68","28","5239.68","145.26","93.38","18","709","12"
"Bibb","12801","US-13021","13","21","152150","1645","346","8413.41","227.41","330.59","503","2066","33"
"Bleckley","780","US-13023","13","23","12838","45","33","6075.71","257.05","124.63","16","629","16"
"Brantley","868","US-13025","13","25","19202","67","26","4520.36","135.4","98.95","19","645","3"
"Brooks","899","US-13027","13","27","15727","85","37","5716.28","235.26","120.81","19","406","8"
"Bryan","2491","US-13029","13","29","39137","169","30","6364.82","76.65","411.38","161","711","3"
"Bulloch","5052","US-13031","13","31","79467","202","50","6357.36","62.92","196.31","156","1363","41"
"Burke","1668","US-13033","13","33","22342","142","31","7465.76","138.75","210.37","47","719","20"
"Butts","1980","US-13035","13","35","25174","110","68","7865.26","270.12","250.26","63","684","5"
"Calhoun","447","US-13037","13","37","6317","73","15","7076.14","237.45","316.61","20","128","0"
"Camden","3063","US-13039","13","39","53924","116","26","5680.22","48.22","207.7","112","634","5"
"Candler","724","US-13043","13","43","10837","60","33","6680.82","304.51","92.28","10","185","26"
"Carroll","6996","US-13045","13","45","120119","290","123","5824.22","102.4","170.66","205","3549","90"
"Catoosa","5129","US-13047","13","47","68771","228","58","7458.09","84.34","372.25","256","446","5"
"Charlton","1015","US-13049","13","49","13251","56","19","7659.8","143.39","135.84","18","286","8"
"Chatham","18580","US-13051","13","51","292176","1492","346","6359.18","118.42","292.29","854","2229","22"
"Chattahoochee","2667","US-13053","13","53","10749","23","9","24811.61","83.73","1023.35","110","408","2"
"Chattooga","2091","US-13055","13","55","24766","160","59","8443.03","238.23","246.31","61","481","7"
"Cherokee","20282","US-13057","13","57","266617","1123","253","7607.17","94.89","433.58","1156","7087","10"
"Clarke","11991","US-13059","13","59","129779","464","112","9239.55","86.3","238.1","309","2096","6"
"Clay","179","US-13061","13","61","2855","9","3","6269.7","105.08","70.05","2","52","0"
"Clayton","21096","US-13063","13","63","304838","1221","368","6920.4","120.72","272.6","831","2146","19"
"Clinch","699","US-13065","13","65","6656","63","22","10501.8","330.53","120.19","8","213","1"
"Cobb","55404","US-13067","13","67","790588","2799","845","7007.95","106.88","251.96","1992","14049","65"
"Coffee","4151","US-13069","13","69","43042","629","121","9644.07","281.12","197.48","85","1031","29"
"Colquitt","3297","US-13071","13","71","45393","228","66","7263.23","145.4","297.4","135","1087","35"
"Columbia","10501","US-13073","13","73","158631","446","147","6619.77","92.67","180.29","286","5222","39"
"Cook","1138","US-13075","13","75","17437","104","36","6526.35","206.46","97.49","17","581","4"
"Coweta","8025","US-13077","13","77","152001","281","150","5279.57","98.68","286.84","436","4899","12"
"Crawford","501","US-13079","13","79","12228","60","14","4097.15","114.49","65.42","8","119","2"
"Crisp","1313","US-13081","13","81","22289","149","41","5890.8","183.95","94.22","21","596","19"
"Dade","1097","US-13083","13","83","16162","51","9","6787.53","55.69","309.37","50","171","1"
"Dawson","2540","US-13085","13","85","27021","223","34","9400.1","125.83","244.25","66","245","1"
"DeKalb","51714","US-13089","13","89","793154","4124","769","6520.05","96.95","237.53","1884","5236","61"
"Decatur","2052","US-13087","13","87","26322","136","53","7795.76","201.35","155.76","41","685","12"
"Dodge","1076","US-13091","13","91","20385","105","56","5278.39","274.71","107.92","22","987","42"
"Dooly","724","US-13093","13","93","13400","83","28","5402.99","208.96","97.01","13","266","12"
"Dougherty","5275","US-13095","13","95","89905","963","264","5867.3","293.64","131.25","118","1784","15"
"Douglas","10858","US-13097","13","97","151906","743","151","7147.84","99.4","283.73","431","2557","29"
"Early","974","US-13099","13","99","10146","67","40","9599.84","394.24","206.98","21","147","4"
"Echols","354","US-13101","13","101","3969","12","2","8919.12","50.39","100.78","4","98","4"
"Effingham","3590","US-13103","13","103","64026","224","58","5607.1","90.59","318.62","204","607","2"
"Elbert","1476","US-13105","13","105","18945","119","49","7790.97","258.64","89.73","17","730","13"
"Emanuel","1693","US-13107","13","107","22664","120","51","7470","225.03","127.96","29","762","27"
"Evans","736","US-13109","13","109","10687","70","13","6886.87","121.64","215.21","23","175","9"
"Fannin","1974","US-13111","13","111","26320","159","51","7500","193.77","307.75","81","206","9"
"Fayette","6143","US-13113","13","113","117544","222","129","5226.13","109.75","386.24","454","1943","13"
"Floyd","9317","US-13115","13","115","99916","791","163","9324.83","163.14","320.27","320","1672","33"
"Forsyth","16115","US-13117","13","117","252507","877","143","6382","56.63","272.86","689","3302","7"
"Franklin","2266","US-13119","13","119","23329","144","36","9713.23","154.31","210.04","49","274","7"
"Fulton","74386","US-13121","13","121","1099181","4222","1051","6767.4","95.62","229.17","2519","11203","71"
"Gilmer","2357","US-13123","13","123","31417","190","64","7502.31","203.71","175.06","55","403","10"
"Glascock","140","US-13125","13","125","3025","19","6","4628.1","198.35","66.12","2","117","10"
"Glynn","6343","US-13127","13","127","86047","418","144","7371.55","167.35","237.08","204","1214","16"
"Gordon","6050","US-13129","13","129","58049","295","92","10422.23","158.49","751.09","436","1460","10"
"Grady","1479","US-13131","13","131","24540","170","43","6026.89","175.22","122.25","30","525","12"
"Greene","1431","US-13133","13","133","18717","130","46","7645.46","245.77","288.51","54","277","6"
"Gwinnett","80406","US-13135","13","135","971145","5011","889","8279.51","91.54","252.59","2453","11789","62"
"Habersham","4543","US-13137","13","137","45800","458","136","9919.21","296.94","209.61","96","309","6"
"Hall","23821","US-13139","13","139","206349","2234","374","11544.03","181.25","207.9","429","1690","23"
"Hancock","806","US-13141","13","141","8193","100","56","9837.67","683.51","292.93","24","74","1"
"Haralson","1624","US-13143","13","143","30722","67","33","5286.11","107.41","175.77","54","823","44"
"Harris","1992","US-13145","13","145","34712","143","47","5738.65","135.4","213.18","74","338","0"
"Hart","1647","US-13147","13","147","26107","111","35","6308.65","134.06","122.57","32","609","15"
"Heard","594","US-13149","13","149","12370","37","13","4801.94","105.09","161.68","20","210","3"
"Henry","17147","US-13151","13","151","239866","498","244","7148.57","101.72","270.57","649","4533","22"
"Houston","9399","US-13153","13","153","157039","646","166","5985.14","105.71","227.97","358","4014","54"
"Irwin","666","US-13155","13","155","9433","78","15","7060.32","159.02","106.01","10","222","10"
"Jackson","7986","US-13157","13","157","74700","457","120","10690.76","160.64","271.75","203","1080","11"
"Jasper","635","US-13159","13","159","14199","57","18","4472.15","126.77","197.2","28","664","15"
"Jeff Davis","1229","US-13161","13","161","15148","97","35","8113.28","231.05","217.85","33","543","9"
"Jefferson","1538","US-13163","13","163","15313","143","53","10043.75","346.11","202.44","31","322","5"
"Jenkins","702","US-13165","13","165","8576","79","37","8185.63","431.44","104.94","9","109","2"
"Johnson","777","US-13167","13","167","9661","93","40","8042.65","414.04","414.04","40","312","7"
"Jones","1519","US-13169","13","169","28591","143","40","5312.86","139.9","157.39","45","377","3"
"Lamar","1249","US-13171","13","171","19347","99","38","6455.78","196.41","237.76","46","629","11"
"Lanier","478","US-13173","13","173","10351","26","9","4617.91","86.95","67.63","7","264","3"
"Laurens","3592","US-13175","13","175","47296","337","134","7594.72","283.32","148","70","1754","21"
"Lee","1539","US-13177","13","177","29971","173","45","5134.96","150.15","103.43","31","1039","6"
"Liberty","2721","US-13179","13","179","61904","203","49","4395.52","79.15","201.93","125","418","1"
"Lincoln","486","US-13181","13","181","8125","48","19","5981.54","233.85","221.54","18","267","2"
"Long","645","US-13183","13","183","19915","46","11","3238.76","55.23","155.66","31","158","1"
"Lowndes","7304","US-13185","13","185","117878","341","127","6196.24","107.74","148.46","175","4384","59"
"Lumpkin","2657","US-13187","13","187","33802","265","54","7860.48","159.75","136.09","46","110","6"
"Macon","576","US-13193","13","193","12988","76","22","4434.86","169.39","100.09","13","211","4"
"Madison","2587","US-13195","13","195","30177","141","37","8572.75","122.61","275.04","83","454","9"
"Marion","376","US-13197","13","197","8293","31","14","4533.94","168.82","204.99","17","155","1"
"McDuffie","1575","US-13189","13","189","21597","143","38","7292.68","175.95","194.47","42","714","5"
"McIntosh","595","US-13191","13","191","14567","51","13","4084.57","89.24","151.03","22","136","2"
"Meriwether","1421","US-13199","13","199","21020","124","51","6760.23","242.63","185.54","39","428","8"
"Miller","614","US-13201","13","201","5764","31","5","10652.32","86.75","242.89","14","153","4"
"Mitchell","1471","US-13205","13","205","22056","225","70","6669.39","317.37","113.35","25","485","4"
"Monroe","1773","US-13207","13","207","27727","174","77","6394.49","277.71","220","61","615","11"
"Montgomery","704","US-13209","13","209","9224","40","19","7632.26","205.98","195.14","18","156","2"
"Morgan","1123","US-13211","13","211","19138","76","14","5867.91","73.15","188.11","36","734","4"
"Murray","3880","US-13213","13","213","40261","225","67","9637.12","166.41","275.7","111","619","4"
"Muscogee","12822","US-13215","13","215","191626","1015","320","6691.16","166.99","229.61","440","1604","37"
"Newton","6873","US-13217","13","217","112354","570","179","6117.27","159.32","226.07","254","2569","15"
"Non-GA Resident/Unknown State","24577","US-.",".",".","0","1187","407","0","0","0","986","4859","131"
"Oconee","2737","US-13219","13","219","41737","119","57","6557.73","136.57","203.66","85","862","5"
"Oglethorpe","1114","US-13221","13","221","15240","70","26","7309.71","170.6","242.78","37","266","1"
"Paulding","9842","US-13223","13","223","172542","308","143","5704.12","82.88","268.92","464","4873","36"
"Peach","1754","US-13225","13","225","27375","196","44","6407.31","160.73","299.54","82","693","4"
"Pickens","2346","US-13227","13","227","33530","185","52","6996.72","155.08","295.26","99","752","16"
"Pierce","1181","US-13229","13","229","19545","122","38","6042.47","194.42","179.07","35","1132","12"
"Pike","977","US-13231","13","231","18860","64","21","5180.28","111.35","148.46","28","1059","10"
"Polk","3729","US-13233","13","233","43482","347","71","8575.96","163.29","280.58","122","1500","8"
"Pulaski","591","US-13235","13","235","10893","50","30","5425.5","275.41","367.21","40","290","9"
"Putnam","1675","US-13237","13","237","21885","148","47","7653.64","214.76","246.74","54","319","0"
"Quitman","76","US-13239","13","239","2294","9","1","3312.99","43.59","43.59","1","81","0"
"Rabun","1427","US-13241","13","241","16986","143","36","8401.04","211.94","158.95","27","141","8"
"Randolph","452","US-13243","13","243","6754","76","31","6692.33","458.99","177.67","12","154","1"
"Richmond","18682","US-13245","13","245","202240","1239","347","9237.54","171.58","311.51","630","4134","78"
"Rockdale","5474","US-13247","13","247","94960","790","124","5764.53","130.58","227.46","216","1099","17"
"Schley","202","US-13249","13","249","5275","20","3","3829.38","56.87","56.87","3","116","0"
"Screven","784","US-13251","13","251","13900","62","17","5640.29","122.3","129.5","18","108","5"
"Seminole","715","US-13253","13","253","8140","62","17","8783.78","208.85","135.14","11","183","1"
"Spalding","3617","US-13255","13","255","69110","388","129","5233.69","186.66","166.4","115","1920","30"
"Stephens","2854","US-13257","13","257","26328","245","70","10840.17","265.88","174.72","46","102","2"
"Stewart","761","US-13259","13","259","6129","120","21","12416.38","342.63","897.37","55","98","0"
"Sumter","1760","US-13261","13","261","29399","252","86","5986.6","292.53","64.63","19","689","7"
"Talbot","363","US-13263","13","263","6158","37","17","5894.77","276.06","211.11","13","85","0"
"Taliaferro","95","US-13265","13","265","1632","9","2","5821.08","122.55","122.55","2","20","0"
"Tattnall","1781","US-13267","13","267","25411","108","37","7008.78","145.61","161.35","41","407","21"
"Taylor","487","US-13269","13","269","7958","70","20","6119.63","251.32","301.58","24","274","3"
"Telfair","694","US-13271","13","271","15644","66","43","4436.21","274.87","57.53","9","546","10"
"Terrell","539","US-13273","13","273","8467","106","40","6365.89","472.42","129.92","11","220","2"
"Thomas","3430","US-13275","13","275","44431","337","106","7719.84","238.57","184.56","82","764","7"
"Tift","3360","US-13277","13","277","40830","406","92","8229.24","225.32","90.62","37","1316","28"
"Toombs","2780","US-13279","13","279","26983","162","85","10302.78","315.01","170.48","46","420","18"
"Towns","1017","US-13281","13","281","12034","120","37","8451.06","307.46","407.18","49","109","12"
"Treutlen","622","US-13283","13","283","6829","51","19","9108.21","278.23","468.59","32","214","3"
"Troup","5544","US-13285","13","285","70414","455","162","7873.43","230.07","224.39","158","1448","37"
"Turner","581","US-13287","13","287","8076","85","30","7194.16","371.47","123.82","10","381","2"
"Twiggs","493","US-13289","13","289","8086","91","30","6096.96","371.01","148.4","12","164","6"
"Union","1914","US-13291","13","291","25335","193","62","7554.77","244.72","126.31","32","144","3"
"Unknown","2781","US-.",".",".","0","46","11","0","0","0","80","821","1"
"Upson","1705","US-13293","13","293","26277","163","96","6488.56","365.34","140.81","37","1509","18"
"Walker","5919","US-13295","13","295","69610","246","71","8503.09","102","465.45","324","691","6"
"Walton","7359","US-13297","13","297","95814","441","206","7680.51","215","288.06","276","1965","14"
"Ware","2869","US-13299","13","299","35853","326","128","8002.12","357.01","186.87","67","1737","18"
"Warren","362","US-13301","13","301","5210","45","10","6948.18","191.94","191.94","10","138","2"
"Washington","1593","US-13303","13","303","20302","105","49","7846.52","241.36","221.65","45","362","20"
"Wayne","2560","US-13305","13","305","29974","251","67","8540.74","223.53","330.29","99","749","10"
"Webster","97","US-13307","13","307","2550","13","4","3803.92","156.86","39.22","1","37","0"
"Wheeler","453","US-13309","13","309","7909","35","21","5727.65","265.52","25.29","2","163","2"
