"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1218","US-13001","13","1","18561","106","39","6562.15","210.12","145.47","27","97","0"
"Atkinson","511","US-13003","13","3","8330","70","9","6134.45","108.04","252.1","21","64","0"
"Bacon","659","US-13005","13","5","11404","52","19","5778.67","166.61","131.53","15","85","4"
"Baker","103","US-13007","13","7","3116","21","6","3305.52","192.55","192.55","6","18","0"
"Baldwin","2462","US-13009","13","9","44428","177","68","5541.55","153.06","216.08","96","128","1"
"Banks","685","US-13011","13","11","19982","86","11","3428.09","55.05","485.44","97","20","1"
"Barrow","2987","US-13013","13","13","86383","294","56","3457.86","64.83","287.09","248","225","0"
"Bartow","4217","US-13015","13","15","110771","357","99","3806.95","89.37","354.79","393","545","6"
"Ben Hill","920","US-13017","13","17","16645","95","35","5527.19","210.27","150.2","25","62","4"
"Berrien","537","US-13019","13","19","19276","28","17","2785.85","88.19","166.01","32","124","10"
"Bibb","7128","US-13021","13","21","152150","934","217","4684.85","142.62","214.26","326","234","13"
"Bleckley","538","US-13023","13","23","12838","36","29","4190.68","225.89","148","19","158","1"
"Brantley","515","US-13025","13","25","19202","44","15","2682.01","78.12","140.61","27","233","1"
"Brooks","564","US-13027","13","27","15727","56","26","3586.19","165.32","57.23","9","68","4"
"Bryan","1389","US-13029","13","29","39137","100","16","3549.07","40.88","171.19","67","57","1"
"Bulloch","3245","US-13031","13","31","79467","150","35","4083.46","44.04","118.29","94","429","17"
"Burke","975","US-13033","13","33","22342","92","12","4363.98","53.71","268.55","60","220","2"
"Butts","842","US-13035","13","35","25174","60","45","3344.72","178.76","270.12","68","153","1"
"Calhoun","268","US-13037","13","37","6317","50","11","4242.52","174.13","47.49","3","24","0"
"Camden","1631","US-13039","13","39","53924","81","18","3024.63","33.38","259.62","140","80","2"
"Candler","568","US-13043","13","43","10837","46","26","5241.3","239.92","64.59","7","35","3"
"Carroll","3886","US-13045","13","45","120119","216","81","3235.13","67.43","287.22","345","1272","10"
"Catoosa","1862","US-13047","13","47","68771","95","28","2707.54","40.71","395.52","272","32","0"
"Charlton","680","US-13049","13","49","13251","34","11","5131.69","83.01","181.12","24","97","6"
"Chatham","10244","US-13051","13","51","292176","884","200","3506.11","68.45","186.87","546","231","6"
"Chattahoochee","1914","US-13053","13","53","10749","15","1","17806.31","9.3","893.11","96","28","2"
"Chattooga","1084","US-13055","13","55","24766","76","31","4376.97","125.17","282.65","70","98","2"
"Cherokee","8541","US-13057","13","57","266617","582","111","3203.47","41.63","353.69","943","1061","4"
"Clarke","6402","US-13059","13","59","129779","269","51","4933","39.3","277.39","360","1200","1"
"Clay","125","US-13061","13","61","2855","9","3","4378.28","105.08","35.03","1","23","0"
"Clayton","9370","US-13063","13","63","304838","754","192","3073.76","62.98","226.02","689","586","5"
"Clinch","485","US-13065","13","65","6656","36","13","7286.66","195.31","285.46","19","46","0"
"Cobb","24957","US-13067","13","67","790588","2108","487","3156.76","61.6","258.04","2040","2942","13"
"Coffee","2504","US-13069","13","69","43042","363","69","5817.57","160.31","343.85","148","298","5"
