"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1230","13"
"Hispanic/Latino","American Indian/Alaska Native","55","0"
"Hispanic/Latino","Asian","120","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","105","0"
"Hispanic/Latino","Other","17558","183"
"Hispanic/Latino","Unknown","7043","5"
"Hispanic/Latino","White","24012","326"
"Non-Hispanic/Latino","African-American/Black","95062","3366"
"Non-Hispanic/Latino","American Indian/Alaska Native","159","10"
"Non-Hispanic/Latino","Asian","5741","154"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","271","6"
"Non-Hispanic/Latino","Other","4436","14"
"Non-Hispanic/Latino","Unknown","3236","10"
"Non-Hispanic/Latino","White","126318","4460"
"Unknown","African-American/Black","14893","10"
"Unknown","American Indian/Alaska Native","74","0"
"Unknown","Asian","1622","0"
"Unknown","Native Hawaiian/Pacific Islander","93","0"
"Unknown","Other","5371","4"
"Unknown","Unknown","71296","20"
"Unknown","White","20715","10"
