"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","359067","5199","23614"
"Male","Georgia","305452","5817","22698"
"Unknown","Georgia","10475","13","203"
"Female","Appling","867","16","66"
"Male","Appling","722","28","70"
"Unknown","Appling","11","0","0"
"Female","Atkinson","383","5","49"
"Male","Atkinson","328","6","48"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","483","10","29"
"Male","Bacon","432","12","36"
"Unknown","Bacon","8","0","1"
"Female","Baker","73","2","11"
"Male","Baker","67","4","17"
"Female","Baldwin","1781","17","103"
"Male","Baldwin","1433","59","136"
"Unknown","Baldwin","21","0","1"
"Female","Banks","731","12","86"
"Male","Banks","596","10","68"
"Unknown","Banks","13","0","0"
"Female","Barrow","3394","44","235"
"Male","Barrow","2788","33","207"
"Unknown","Barrow","35","0","1"
"Female","Bartow","4158","60","257"
"Male","Bartow","3657","76","279"
"Unknown","Bartow","89","0","1"
"Female","Ben Hill","795","18","72"
"Male","Ben Hill","548","25","60"
"Unknown","Ben Hill","3","0","0"
"Female","Berrien","499","12","31"
"Male","Berrien","394","11","22"
"Unknown","Berrien","7","0","0"
"Female","Bibb","6133","136","684"
"Male","Bibb","4533","121","594"
"Unknown","Bibb","139","0","2"
"Female","Bleckley","408","18","22"
"Male","Bleckley","287","13","20"
"Unknown","Bleckley","6","0","0"
"Female","Brantley","395","10","32"
"Male","Brantley","328","11","24"
"Unknown","Brantley","4","0","0"
"Female","Brooks","468","7","41"
"Male","Brooks","344","22","33"
"Unknown","Brooks","18","0","0"
"Female","Bryan","1063","9","58"
"Male","Bryan","903","10","76"
"Unknown","Bryan","21","0","0"
"Female","Bulloch","2353","25","98"
"Male","Bulloch","1802","16","75"
"Unknown","Bulloch","56","0","0"
"Female","Burke","754","11","62"
"Male","Burke","611","8","61"
"Unknown","Burke","8","0","1"
"Female","Butts","773","24","35"
"Male","Butts","743","26","53"
"Unknown","Butts","69","1","3"
"Female","Calhoun","202","8","30"
"Male","Calhoun","189","4","31"
"Unknown","Calhoun","2","0","0"
"Female","Camden","1322","9","58"
"Male","Camden","1215","12","46"
"Unknown","Camden","13","0","0"
"Female","Candler","365","11","27"
"Male","Candler","306","17","25"
"Unknown","Candler","2","0","0"
"Female","Carroll","3106","49","129"
"Male","Carroll","2755","53","136"
"Unknown","Carroll","34","0","1"
"Female","Catoosa","2192","25","96"
"Male","Catoosa","1730","19","74"
"Unknown","Catoosa","71","0","0"
"Female","Charlton","377","6","26"
"Male","Charlton","539","8","22"
"Unknown","Charlton","7","0","0"
"Female","Chatham","8079","122","601"
"Male","Chatham","6499","141","570"
"Unknown","Chatham","157","0","3"
"Female","Chattahoochee","192","1","7"
"Male","Chattahoochee","1997","0","13"
"Unknown","Chattahoochee","7","0","0"
"Female","Chattooga","975","21","52"
"Male","Chattooga","823","25","75"
"Unknown","Chattooga","10","0","0"
"Female","Cherokee","8397","73","441"
"Male","Cherokee","7341","87","485"
"Unknown","Cherokee","175","0","3"
"Female","Clarke","5631","31","177"
"Male","Clarke","4388","45","176"
"Unknown","Clarke","49","0","2"
"Female","Clay","93","1","3"
"Male","Clay","64","2","6"
"Unknown","Clay","4","0","0"
"Female","Clayton","8928","123","552"
"Male","Clayton","6783","124","462"
"Unknown","Clayton","124","0","1"
"Female","Clinch","312","2","24"
"Male","Clinch","296","14","30"
"Unknown","Clinch","5","0","0"
"Female","Cobb","23992","293","1237"
"Male","Cobb","20836","320","1237"
"Unknown","Cobb","345","0","6"
"Female","Coffee","2051","47","313"
"Male","Coffee","1730","45","241"
"Unknown","Coffee","25","0","0"
"Female","Colquitt","1413","18","100"
"Male","Colquitt","1314","28","87"
"Unknown","Colquitt","25","0","0"
"Female","Columbia","4587","46","152"
"Male","Columbia","3991","54","177"
"Unknown","Columbia","33","1","3"
"Female","Cook","597","9","48"
"Male","Cook","434","16","41"
"Unknown","Cook","29","3","2"
"Female","Coweta","3307","39","110"
"Male","Coweta","3016","52","122"
"Unknown","Coweta","26","1","0"
"Female","Crawford","230","7","34"
"Male","Crawford","186","2","13"
"Unknown","Crawford","5","0","1"
"Female","Crisp","625","10","75"
"Male","Crisp","478","21","53"
"Unknown","Crisp","15","0","0"
"Female","Dade","448","6","22"
"Male","Dade","404","2","20"
"Unknown","Dade","15","0","0"
"Female","Dawson","1113","7","88"
"Male","Dawson","945","13","97"
"Unknown","Dawson","35","0","0"
"Female","DeKalb","22669","248","1783"
"Male","DeKalb","18904","287","1616"
"Unknown","DeKalb","573","0","13"
"Female","Decatur","1023","24","67"
"Male","Decatur","770","22","55"
"Unknown","Decatur","15","0","0"
"Female","Dodge","525","25","47"
"Male","Dodge","431","22","47"
"Unknown","Dodge","27","0","0"
"Female","Dooly","344","11","35"
"Male","Dooly","282","13","36"
"Unknown","Dooly","5","0","0"
"Female","Dougherty","2727","123","474"
"Male","Dougherty","1831","102","339"
"Unknown","Dougherty","27","0","0"
"Female","Douglas","4637","50","330"
"Male","Douglas","3776","60","279"
"Unknown","Douglas","43","0","1"
"Female","Early","490","23","40"
"Male","Early","303","17","23"
"Unknown","Early","6","0","0"
"Female","Echols","125","0","2"
"Male","Echols","205","2","8"
"Unknown","Echols","5","0","0"
"Female","Effingham","1456","17","90"
"Male","Effingham","1306","20","93"
"Unknown","Effingham","23","0","0"
"Female","Elbert","772","12","65"
"Male","Elbert","520","15","34"
"Unknown","Elbert","7","0","1"
"Female","Emanuel","919","28","65"
"Male","Emanuel","651","19","46"
"Unknown","Emanuel","8","0","0"
"Female","Evans","351","4","44"
"Male","Evans","266","5","17"
"Unknown","Evans","19","0","0"
"Female","Fannin","827","19","59"
"Male","Fannin","716","20","71"
"Unknown","Fannin","33","0","0"
"Female","Fayette","2388","36","87"
"Male","Fayette","2127","48","100"
"Unknown","Fayette","31","0","0"
"Female","Floyd","4189","49","296"
"Male","Floyd","3521","72","318"
"Unknown","Floyd","66","0","5"
"Female","Forsyth","6017","34","296"
"Male","Forsyth","5615","57","417"
"Unknown","Forsyth","568","0","3"
"Female","Franklin","1099","8","66"
"Male","Franklin","827","17","52"
"Unknown","Franklin","15","0","0"
"Female","Fulton","32036","374","1788"
"Male","Fulton","28562","439","1787"
"Unknown","Fulton","583","1","7"
"Female","Gilmer","1030","16","80"
"Male","Gilmer","809","20","72"
"Unknown","Gilmer","79","0","2"
"Female","Glascock","49","2","5"
"Male","Glascock","55","2","7"
"Unknown","Glascock","7","0","0"
"Female","Glynn","2809","58","207"
"Male","Glynn","2449","69","188"
"Unknown","Glynn","37","0","2"
"Female","Gordon","2456","30","109"
"Male","Gordon","2150","40","118"
"Unknown","Gordon","74","0","1"
"Female","Grady","742","13","67"
"Male","Grady","551","22","67"
"Unknown","Grady","18","0","0"
"Female","Greene","651","15","48"
"Male","Greene","512","12","44"
"Unknown","Greene","3","0","0"
"Female","Gwinnett","33416","285","2192"
"Male","Gwinnett","29185","328","2027"
"Unknown","Gwinnett","938","1","11"
"Female","Habersham","2214","62","190"
"Male","Habersham","1825","42","206"
