"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","2042","13"
"Hispanic/Latino","American Indian/Alaska Native","100","0"
"Hispanic/Latino","Asian","201","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","153","0"
"Hispanic/Latino","Other","24807","225"
"Hispanic/Latino","Unknown","11582","6"
"Hispanic/Latino","White","33384","400"
"Non-Hispanic/Latino","African-American/Black","151348","3945"
"Non-Hispanic/Latino","American Indian/Alaska Native","289","10"
"Non-Hispanic/Latino","Asian","10837","195"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","470","6"
"Non-Hispanic/Latino","Other","7538","30"
"Non-Hispanic/Latino","Unknown","6828","37"
"Non-Hispanic/Latino","White","221352","6053"
"Unknown","African-American/Black","22034","28"
"Unknown","American Indian/Alaska Native","121","0"
"Unknown","Asian","2750","1"
"Unknown","Native Hawaiian/Pacific Islander","147","0"
"Unknown","Other","18401","16"
"Unknown","Unknown","126566","35"
"Unknown","White","34044","29"
