"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases"
"Early","519","US-13099","13","99","10146","40","33","5115.32","325.25","206.98","21"
"Echols","243","US-13101","13","101","3969","9","2","6122.45","50.39","50.39","2"
"Effingham","1613","US-13103","13","103","64026","105","28","2519.29","43.73","248.34","159"
"Elbert","724","US-13105","13","105","18945","53","8","3821.59","42.23","258.64","49"
"Emanuel","1137","US-13107","13","107","22664","80","34","5016.77","150.02","247.09","56"
"Evans","448","US-13109","13","109","10687","40","6","4192.01","56.14","168.43","18"
"Fannin","755","US-13111","13","111","26320","64","28","2868.54","106.38","368.54","97"
"Fayette","1979","US-13113","13","113","117544","112","52","1683.62","44.24","85.07","100"
"Floyd","3461","US-13115","13","115","99916","261","49","3463.91","49.04","236.2","236"
"Forsyth","4400","US-13117","13","117","252507","339","48","1742.53","19.01","80","202"
"Franklin","814","US-13119","13","119","23329","61","16","3489.22","68.58","257.19","60"
"Fulton","29274","US-13121","13","121","1099181","2508","594","2663.26","54.04","131.28","1443"
"Gilmer","927","US-13123","13","123","31417","82","15","2950.63","47.74","346.95","109"
"Glascock","40","US-13125","13","125","3025","4","2","1322.31","66.12","0","0"
"Glynn","3572","US-13127","13","127","86047","305","98","4151.22","113.89","126.67","109"
"Gordon","2016","US-13129","13","129","58049","120","39","3472.93","67.18","239.45","139"
"Grady","831","US-13131","13","131","24540","94","23","3386.31","93.72","203.75","50"
"Greene","545","US-13133","13","133","18717","60","24","2911.79","128.23","181.65","34"
"Gwinnett","29015","US-13135","13","135","971145","2793","425","2987.71","43.76","127.38","1237"
"Habersham","1783","US-13137","13","137","45800","232","72","3893.01","157.21","248.91","114"
"Hall","10028","US-13139","13","139","206349","1024","164","4859.73","79.48","277.68","573"
"Hancock","405","US-13141","13","141","8193","66","44","4943.24","537.04","109.85","9"
"Haralson","555","US-13143","13","143","30722","29","9","1806.52","29.29","188.79","58"
"Harris","823","US-13145","13","145","34712","90","25","2370.94","72.02","69.14","24"
"Hart","547","US-13147","13","147","26107","69","16","2095.22","61.29","107.25","28"
"Heard","204","US-13149","13","149","12370","15","6","1649.15","48.5","56.59","7"
"Henry","5699","US-13151","13","151","239866","246","106","2375.91","44.19","124.24","298"
"Houston","3323","US-13153","13","153","157039","386","86","2116.03","54.76","111.44","175"
"Irwin","342","US-13155","13","155","9433","40","6","3625.57","63.61","424.04","40"
"Jackson","2165","US-13157","13","157","74700","175","38","2898.26","50.87","186.08","139"
"Jasper","238","US-13159","13","159","14199","20","3","1676.17","21.13","133.81","19"
"Jeff Davis","754","US-13161","13","161","15148","55","22","4977.55","145.23","184.84","28"
"Jefferson","827","US-13163","13","163","15313","79","31","5400.64","202.44","202.44","31"
"Jenkins","457","US-13165","13","165","8576","65","31","5328.82","361.47","373.13","32"
"Johnson","433","US-13167","13","167","9661","58","22","4481.94","227.72","186.32","18"
"Jones","611","US-13169","13","169","28591","51","13","2137.04","45.47","167.88","48"
"Lamar","390","US-13171","13","171","19347","44","19","2015.82","98.21","98.21","19"
"Lanier","308","US-13173","13","173","10351","16","7","2975.56","67.63","57.97","6"
"Laurens","1852","US-13175","13","175","47296","159","82","3915.76","173.38","427.1","202"
"Lee","728","US-13177","13","177","29971","105","26","2429.01","86.75","96.76","29"
"Liberty","1169","US-13179","13","179","61904","114","24","1888.41","38.77","67.85","42"
"Lincoln","220","US-13181","13","181","8125","24","7","2707.69","86.15","73.85","6"
"Long","266","US-13183","13","183","19915","18","4","1335.68","20.09","65.28","13"
"Lowndes","4151","US-13185","13","185","117878","206","86","3521.44","72.96","195.12","230"
"Lumpkin","975","US-13187","13","187","33802","96","14","2884.44","41.42","144.96","49"
"Macon","239","US-13193","13","193","12988","49","10","1840.16","76.99","46.2","6"
"Madison","739","US-13195","13","195","30177","60","10","2448.88","33.14","122.61","37"
"Marion","195","US-13197","13","197","8293","22","9","2351.38","108.53","48.23","4"
"McDuffie","644","US-13189","13","189","21597","73","14","2981.9","64.82","148.17","32"
"McIntosh","299","US-13191","13","191","14567","31","7","2052.58","48.05","41.19","6"
"Meriwether","565","US-13199","13","199","21020","75","14","2687.92","66.6","57.09","12"
"Miller","295","US-13201","13","201","5764","12","2","5117.97","34.7","555.17","32"
"Mitchell","841","US-13205","13","205","22056","153","46","3813.02","208.56","136.02","30"
"Monroe","730","US-13207","13","207","27727","88","54","2632.81","194.76","133.44","37"
"Montgomery","345","US-13209","13","209","9224","25","7","3740.24","75.89","379.44","35"
"Morgan","505","US-13211","13","211","19138","39","4","2638.73","20.9","104.5","20"
"Murray","896","US-13213","13","213","40261","55","8","2225.48","19.87","141.58","57"
"Muscogee","6218","US-13215","13","215","191626","679","173","3244.86","90.28","85.06","163"
"Newton","2718","US-13217","13","217","112354","281","91","2419.14","80.99","97.01","109"
"Non-GA Resident/Unknown State","15239","US-.",".",".","0","663","172","0","0","0","1220"
"Oconee","806","US-13219","13","219","41737","67","27","1931.14","64.69","129.38","54"
"Oglethorpe","378","US-13221","13","221","15240","47","11","2480.31","72.18","269.03","41"
"Paulding","2957","US-13223","13","223","172542","148","59","1713.79","34.19","81.72","141"
"Peach","709","US-13225","13","225","27375","107","24","2589.95","87.67","142.47","39"
"Pickens","661","US-13227","13","227","33530","60","9","1971.37","26.84","119.3","40"
"Pierce","635","US-13229","13","229","19545","82","23","3248.91","117.68","97.21","19"
"Pike","367","US-13231","13","231","18860","31","11","1945.92","58.32","185.58","35"
"Polk","1564","US-13233","13","233","43482","111","21","3596.89","48.3","156.39","68"
"Pulaski","320","US-13235","13","235","10893","38","22","2937.67","201.96","82.62","9"
"Putnam","752","US-13237","13","237","21885","73","27","3436.14","123.37","251.31","55"
"Quitman","38","US-13239","13","239","2294","7","1","1656.5","43.59","261.55","6"
"Rabun","402","US-13241","13","241","16986","51","11","2366.65","64.76","206.05","35"
"Randolph","338","US-13243","13","243","6754","56","29","5004.44","429.38","74.03","5"
"Richmond","7549","US-13245","13","245","202240","597","173","3732.69","85.54","190.86","386"
"Rockdale","1965","US-13247","13","247","94960","237","40","2069.29","42.12","96.88","92"
"Schley","107","US-13249","13","249","5275","16","2","2028.44","37.91","37.91","2"
"Screven","435","US-13251","13","251","13900","46","11","3129.5","79.14","136.69","19"
"Seminole","374","US-13253","13","253","8140","25","10","4594.59","122.85","221.13","18"
"Spalding","1432","US-13255","13","255","69110","194","62","2072.06","89.71","137.46","95"
"Stephens","1216","US-13257","13","257","26328","124","41","4618.66","155.73","588.73","155"
"Stewart","524","US-13259","13","259","6129","82","16","8549.52","261.05","48.95","3"
"Sumter","949","US-13261","13","261","29399","204","65","3228","221.1","51.02","15"
"Talbot","167","US-13263","13","263","6158","25","7","2711.92","113.67","16.24","1"
"Taliaferro","25","US-13265","13","265","1632","2","0","1531.86","0","122.55","2"
"Tattnall","872","US-13267","13","267","25411","63","11","3431.58","43.29","129.87","33"
"Taylor","222","US-13269","13","269","7958","32","12","2789.65","150.79","125.66","10"
"Telfair","411","US-13271","13","271","15644","43","22","2627.21","140.63","115.06","18"
"Terrell","335","US-13273","13","273","8467","74","32","3956.54","377.94","47.24","4"
"Thomas","1550","US-13275","13","275","44431","171","68","3488.56","153.05","119.29","53"
"Tift","1881","US-13277","13","277","40830","230","59","4606.91","144.5","220.43","90"
"Toombs","1417","US-13279","13","279","26983","107","54","5251.45","200.13","303.9","82"
"Towns","392","US-13281","13","281","12034","44","10","3257.44","83.1","490.28","59"
"Treutlen","281","US-13283","13","283","6829","31","11","4114.8","161.08","351.44","24"
"Troup","2913","US-13285","13","285","70414","322","103","4136.96","146.28","133.5","94"
"Turner","327","US-13287","13","287","8076","51","24","4049.03","297.18","247.65","20"
"Twiggs","205","US-13289","13","289","8086","50","9","2535.25","111.3","111.3","9"
"Union","844","US-13291","13","291","25335","86","23","3331.36","90.78","319.72","81"
"Unknown","2030","US-.",".",".","0","46","4","0","0","0","264"
"Upson","823","US-13293","13","293","26277","88","67","3132.02","254.98","110.36","29"
"Walker","1679","US-13295","13","295","69610","92","41","2412.01","58.9","162.33","113"
"Walton","1984","US-13297","13","297","95814","204","63","2070.68","65.75","140.9","135"
"Ware","1604","US-13299","13","299","35853","181","61","4473.82","170.14","290.07","104"
"Warren","162","US-13301","13","301","5210","26","5","3109.4","95.97","153.55","8"
"Washington","710","US-13303","13","303","20302","53","11","3497.19","54.18","162.55","33"
"Wayne","1185","US-13305","13","305","29974","110","29","3953.43","96.75","140.12","42"
"Webster","44","US-13307","13","307","2550","10","2","1725.49","78.43","0","0"
"Wheeler","356","US-13309","13","309","7909","20","13","4501.2","164.37","278.16","22"
"White","961","US-13311","13","311","31758","106","22","3026.01","69.27","311.73","99"
"Whitfield","4915","US-13313","13","313","104672","256","62","4695.62","59.23","306.67","321"
"Wilcox","250","US-13315","13","315","8790","51","25","2844.14","284.41","34.13","3"
"Wilkes","272","US-13317","13","317","10014","30","6","2716.2","59.92","29.96","3"
"Wilkinson","356","US-13319","13","319","8919","68","18","3991.48","201.82","213.03","19"
"Worth","576","US-13321","13","321","20142","98","32","2859.7","158.87","203.55","41"
