"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1106","13"
"Hispanic/Latino","American Indian/Alaska Native","52","0"
"Hispanic/Latino","Asian","102","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","103","0"
"Hispanic/Latino","Other","16816","173"
"Hispanic/Latino","Unknown","6634","11"
"Hispanic/Latino","White","22603","287"
"Non-Hispanic/Latino","African-American/Black","88228","3239"
"Non-Hispanic/Latino","American Indian/Alaska Native","138","10"
"Non-Hispanic/Latino","Asian","5129","145"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","254","6"
"Non-Hispanic/Latino","Other","4407","13"
"Non-Hispanic/Latino","Unknown","3198","14"
"Non-Hispanic/Latino","White","114586","4204"
"Unknown","African-American/Black","14005","14"
"Unknown","American Indian/Alaska Native","55","0"
"Unknown","Asian","1449","0"
"Unknown","Native Hawaiian/Pacific Islander","90","0"
"Unknown","Other","4885","3"
"Unknown","Unknown","69024","45"
"Unknown","White","18961","16"
