"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","730337","12250","47958"
"Male","Georgia","623492","14023","45369"
"Unknown","Georgia","8701","4","170"
"Female","Appling","1539","46","126"
"Male","Appling","1267","52","120"
"Unknown","Appling","12","0","0"
"Female","Atkinson","652","12","91"
"Male","Atkinson","546","20","92"
"Unknown","Atkinson","2","0","0"
"Female","Bacon","894","21","79"
"Male","Bacon","1098","31","88"
"Unknown","Bacon","1","0","0"
"Female","Baker","136","5","21"
"Male","Baker","111","8","23"
"Female","Baldwin","2978","59","170"
"Male","Baldwin","2378","114","230"
"Unknown","Baldwin","13","0","0"
"Female","Banks","1375","32","161"
"Male","Banks","1161","32","133"
"Unknown","Banks","11","0","0"
"Female","Barrow","7454","94","474"
"Male","Barrow","6401","104","423"
"Unknown","Barrow","45","0","1"
"Female","Bartow","8630","145","518"
"Male","Bartow","7641","178","553"
"Unknown","Bartow","95","0","0"
"Female","Ben Hill","1077","31","97"
"Male","Ben Hill","803","41","84"
"Unknown","Ben Hill","2","0","0"
"Female","Berrien","852","27","55"
"Male","Berrien","712","24","42"
"Unknown","Berrien","4","0","0"
"Female","Bibb","11924","309","1323"
"Male","Bibb","8980","288","1107"
"Unknown","Bibb","106","0","1"
"Female","Bleckley","632","22","35"
"Male","Bleckley","478","18","29"
"Unknown","Bleckley","4","0","0"
"Female","Brantley","1026","35","89"
"Male","Brantley","884","41","76"
"Unknown","Brantley","6","0","0"
"Female","Brooks","799","21","73"
"Male","Brooks","615","35","63"
"Unknown","Brooks","4","0","0"
"Female","Bryan","2488","25","151"
"Male","Bryan","2263","40","185"
"Female","Bulloch","4545","57","181"
"Male","Bulloch","3537","43","147"
"Unknown","Bulloch","14","0","0"
"Female","Burke","1299","24","106"
"Male","Burke","1038","24","93"
"Unknown","Burke","10","0","1"
"Female","Butts","1737","54","97"
"Male","Butts","1808","60","116"
"Unknown","Butts","18","0","0"
"Female","Calhoun","318","14","42"
"Male","Calhoun","300","7","49"
"Unknown","Calhoun","1","0","0"
"Female","Camden","3255","40","122"
"Male","Camden","2931","42","103"
"Female","Candler","611","17","52"
"Male","Candler","512","33","37"
"Female","Carroll","5663","74","187"
"Male","Carroll","5045","88","207"
"Unknown","Carroll","32","0","1"
"Female","Catoosa","4705","52","167"
"Male","Catoosa","4109","46","164"
"Unknown","Catoosa","77","0","3"
"Female","Charlton","673","18","60"
"Male","Charlton","1078","26","52"
"Unknown","Charlton","5","0","0"
"Female","Chatham","18704","310","1399"
"Male","Chatham","15561","371","1319"
"Unknown","Chatham","5","0","0"
"Female","Chattahoochee","404","3","16"
"Male","Chattahoochee","5084","13","27"
"Unknown","Chattahoochee","17","0","0"
"Female","Chattooga","2063","44","124"
"Male","Chattooga","1750","48","143"
"Unknown","Chattooga","13","0","0"
"Female","Cherokee","17807","192","977"
"Male","Cherokee","15804","270","1118"
"Unknown","Cherokee","82","0","1"
"Female","Clarke","10346","76","439"
"Male","Clarke","8175","105","408"
"Unknown","Clarke","43","0","2"
"Female","Clay","138","1","8"
"Male","Clay","97","3","6"
"Unknown","Clay","2","0","0"
"Female","Clayton","22347","371","1359"
"Male","Clayton","16706","372","1125"
"Unknown","Clayton","156","0","1"
"Female","Clinch","523","15","45"
"Male","Clinch","500","19","42"
"Unknown","Clinch","1","0","0"
"Female","Cobb","51084","605","2168"
"Male","Cobb","43755","735","2199"
"Unknown","Cobb","315","0","5"
"Female","Coffee","3491","103","508"
"Male","Coffee","2896","93","407"
"Unknown","Coffee","18","0","0"
"Female","Colquitt","2928","57","173"
"Male","Colquitt","2703","78","183"
"Unknown","Colquitt","10","0","0"
"Female","Columbia","8054","106","352"
"Male","Columbia","7123","154","356"
"Unknown","Columbia","38","0","0"
"Female","Cook","950","24","70"
"Male","Cook","736","29","60"
"Unknown","Cook","2","0","0"
"Female","Coweta","7686","151","500"
"Male","Coweta","6853","205","474"
"Unknown","Coweta","37","0","2"
"Female","Crawford","458","18","55"
"Male","Crawford","388","22","57"
"Unknown","Crawford","2","0","0"
"Female","Crisp","1067","32","112"
"Male","Crisp","792","34","77"
"Unknown","Crisp","17","0","0"
"Female","Dade","1005","11","38"
"Male","Dade","926","8","40"
"Unknown","Dade","18","0","0"
"Female","Dawson","2372","32","168"
"Male","Dawson","2070","45","190"
"Unknown","Dawson","21","0","0"
"Female","DeKalb","48713","610","3634"
"Male","DeKalb","39543","660","3185"
"Unknown","DeKalb","611","0","10"
"Female","Decatur","2024","35","128"
"Male","Decatur","1506","43","101"
"Unknown","Decatur","13","0","0"
"Female","Dodge","826","28","65"
"Male","Dodge","714","35","61"
"Unknown","Dodge","7","0","0"
"Female","Dooly","586","17","53"
"Male","Dooly","505","21","52"
"Unknown","Dooly","4","0","0"
"Female","Dougherty","5407","208","792"
"Male","Dougherty","3841","184","576"
"Unknown","Dougherty","32","0","1"
"Female","Douglas","10822","123","630"
"Male","Douglas","8760","130","533"
"Unknown","Douglas","50","0","2"
"Female","Early","917","30","67"
"Male","Early","637","23","38"
"Unknown","Early","6","0","0"
"Female","Echols","169","1","3"
"Male","Echols","245","4","12"
"Unknown","Echols","1","0","0"
"Female","Effingham","3804","65","256"
"Male","Effingham","3378","88","260"
"Unknown","Effingham","1","0","0"
"Female","Elbert","1219","36","118"
"Male","Elbert","881","36","73"
"Unknown","Elbert","7","0","1"
"Female","Emanuel","1539","43","113"
"Male","Emanuel","1164","30","64"
"Unknown","Emanuel","10","0","0"
"Female","Evans","636","15","67"
"Male","Evans","503","20","41"
"Unknown","Evans","2","0","0"
"Female","Fannin","1783","36","125"
"Male","Fannin","1549","60","156"
"Unknown","Fannin","7","0","0"
"Female","Fayette","5891","100","332"
"Male","Fayette","5237","125","363"
"Unknown","Fayette","41","0","0"
"Female","Floyd","8779","138","609"
"Male","Floyd","7421","186","630"
"Unknown","Floyd","83","0","2"
"Female","Forsyth","14841","119","600"
"Male","Forsyth","13962","171","728"
"Unknown","Forsyth","623","0","0"
"Female","Franklin","1865","26","121"
"Male","Franklin","1525","43","106"
"Unknown","Franklin","12","0","0"
"Female","Fulton","68842","829","4300"
"Male","Fulton","58805","899","3852"
"Unknown","Fulton","505","0","24"
"Female","Gilmer","1970","54","177"
"Male","Gilmer","1635","68","181"
"Unknown","Gilmer","15","0","0"
"Female","Glascock","92","3","11"
"Male","Glascock","91","4","17"
"Unknown","Glascock","9","0","0"
"Female","Glynn","6756","140","342"
"Male","Glynn","5880","166","339"
"Unknown","Glynn","2","0","0"
"Female","Gordon","4780","79","214"
"Male","Gordon","4197","102","225"
"Unknown","Gordon","94","0","1"
"Female","Grady","1400","29","129"
"Male","Grady","1062","39","116"
"Unknown","Grady","11","0","0"
"Female","Greene","1262","30","95"
"Male","Greene","1079","35","117"
"Unknown","Greene","5","0","0"
"Female","Gwinnett","64704","673","3411"
"Male","Gwinnett","56428","798","3208"
"Unknown","Gwinnett","654","0","2"
"Female","Habersham","3666","95","316"
"Male","Habersham","3040","106","342"
"Unknown","Habersham","23","0","1"
"Female","Hall","19074","299","1580"
"Male","Hall","16724","356","1682"
"Unknown","Hall","208","1","2"
"Female","Hancock","527","31","61"
"Male","Hancock","514","44","63"
"Unknown","Hancock","2","0","0"
"Female","Haralson","1311","26","57"
"Male","Haralson","1173","22","41"
"Unknown","Haralson","15","0","0"
"Female","Harris","1756","39","128"
"Male","Harris","1566","47","140"
"Unknown","Harris","34","0","0"
"Female","Hart","1343","25","88"
"Male","Hart","1048","25","81"
"Unknown","Hart","7","0","0"
"Female","Heard","575","17","31"
"Male","Heard","515","10","44"
"Unknown","Heard","3","0","0"
"Female","Henry","17957","227","811"
"Male","Henry","14297","272","682"
"Unknown","Henry","60","0","0"
"Female","Houston","9095","141","560"
"Male","Houston","7471","157","543"
"Unknown","Houston","59","0","2"
"Female","Irwin","444","14","53"
"Male","Irwin","466","8","43"
"Unknown","Irwin","2","0","0"
"Female","Jackson","7228","96","421"
"Male","Jackson","6316","124","451"
"Unknown","Jackson","57","0","0"
"Female","Jasper","592","14","65"
"Male","Jasper","504","18","49"
"Unknown","Jasper","5","0","0"
"Female","Jeff Davis","971","17","54"
"Male","Jeff Davis","847","28","68"
"Unknown","Jeff Davis","2","0","0"
"Female","Jefferson","1061","32","100"
"Male","Jefferson","805","37","90"
"Unknown","Jefferson","9","0","0"
"Female","Jenkins","520","18","43"
"Male","Jenkins","375","24","51"
"Unknown","Jenkins","1","1","1"
"Female","Johnson","507","22","58"
"Male","Johnson","528","30","58"
"Unknown","Johnson","4","0","0"
"Female","Jones","1508","36","137"
"Male","Jones","1187","54","138"
"Unknown","Jones","11","0","0"
"Female","Lamar","1313","35","96"
"Male","Lamar","1066","51","102"
"Unknown","Lamar","3","0","0"
"Female","Lanier","385","5","16"
"Male","Lanier","408","7","21"
"Unknown","Lanier","4","0","0"
"Female","Laurens","3419","91","211"
"Male","Laurens","2593","119","221"
"Unknown","Laurens","22","0","0"
"Female","Lee","1514","37","166"
"Male","Lee","1199","38","146"
"Unknown","Lee","6","0","0"
"Female","Liberty","3470","43","177"
"Male","Liberty","3284","56","162"
"Unknown","Liberty","3","0","0"
"Female","Lincoln","383","15","36"
"Male","Lincoln","318","12","36"
"Unknown","Lincoln","13","0","0"
"Female","Long","767","8","49"
"Male","Long","648","13","35"
"Unknown","Long","1","0","0"
"Female","Lowndes","6259","131","326"
"Male","Lowndes","5020","104","239"
"Unknown","Lowndes","29","0","0"
"Female","Lumpkin","2566","49","232"
"Male","Lumpkin","2177","45","206"
"Unknown","Lumpkin","18","0","0"
"Female","Macon","445","13","47"
"Male","Macon","414","27","61"
"Unknown","Macon","1","0","0"
"Female","Madison","2350","27","149"
"Male","Madison","2015","46","134"
"Unknown","Madison","7","0","0"
"Female","Marion","398","16","32"
"Male","Marion","278","18","38"
"Unknown","Marion","1","0","0"
"Female","McDuffie","1270","34","118"
"Male","McDuffie","993","29","102"
"Unknown","McDuffie","79","0","1"
"Female","McIntosh","747","14","41"
"Male","McIntosh","664","15","50"
"Female","Meriwether","1341","55","141"
"Male","Meriwether","1003","46","101"
"Unknown","Meriwether","6","0","0"
"Female","Miller","560","6","29"
"Male","Miller","444","9","25"
"Unknown","Miller","1","0","0"
"Female","Mitchell","1209","39","152"
"Male","Mitchell","998","51","141"
"Unknown","Mitchell","4","0","0"
"Female","Monroe","1531","55","130"
"Male","Monroe","1342","64","132"
"Unknown","Monroe","17","0","1"
"Female","Montgomery","630","18","35"
"Male","Montgomery","528","23","30"
"Unknown","Montgomery","4","0","0"
"Female","Morgan","1099","15","68"
"Male","Morgan","914","27","79"
"Unknown","Morgan","9","0","0"
"Female","Murray","3503","53","177"
"Male","Murray","3052","87","204"
"Unknown","Murray","16","0","0"
"Female","Muscogee","12278","322","1011"
"Male","Muscogee","9471","267","875"
"Unknown","Muscogee","172","0","1"
"Female","Newton","7185","161","809"
"Male","Newton","5491","167","667"
"Unknown","Newton","50","0","1"
"Female","Non-GA Resident/Unknown State","15284","327","1053"
"Male","Non-GA Resident/Unknown State","16515","452","1294"
"Unknown","Non-GA Resident/Unknown State","2342","1","64"
"Female","Oconee","2472","32","101"
"Male","Oconee","2264","42","100"
"Unknown","Oconee","12","0","0"
"Female","Oglethorpe","992","14","74"
"Male","Oglethorpe","789","28","71"
"Unknown","Oglethorpe","1","0","0"
"Female","Paulding","10281","121","335"
"Male","Paulding","8341","137","289"
"Unknown","Paulding","93","0","6"
"Female","Peach","1552","45","160"
"Male","Peach","1216","51","140"
"Unknown","Peach","6","0","0"
"Female","Pickens","2066","43","188"
"Male","Pickens","1716","52","187"
"Unknown","Pickens","8","0","0"
"Female","Pierce","1189","38","119"
"Male","Pierce","957","52","132"
"Unknown","Pierce","2","0","0"
"Female","Pike","1038","20","76"
"Male","Pike","926","33","66"
"Unknown","Pike","3","0","1"
"Female","Polk","3499","71","283"
"Male","Polk","3119","72","265"
"Unknown","Polk","26","0","1"
"Female","Pulaski","582","27","39"
"Male","Pulaski","329","15","27"
"Unknown","Pulaski","1","0","0"
"Female","Putnam","1472","32","120"
"Male","Putnam","1257","52","129"
"Unknown","Putnam","8","0","0"
"Female","Quitman","79","1","8"
"Male","Quitman","45","2","9"
"Female","Rabun","1175","27","116"
"Male","Rabun","1062","37","105"
"Unknown","Rabun","7","0","0"
"Female","Randolph","365","26","65"
"Male","Randolph","254","14","38"
"Female","Richmond","15018","269","942"
"Male","Richmond","12382","334","923"
"Unknown","Richmond","110","0","5"
"Female","Rockdale","5941","125","926"
"Male","Rockdale","4474","115","714"
"Unknown","Rockdale","44","0","2"
"Female","Schley","192","2","13"
"Male","Schley","157","6","16"
"Female","Screven","767","16","53"
"Male","Screven","593","19","47"
"Unknown","Screven","5","0","1"
"Female","Seminole","663","11","56"
"Male","Seminole","562","12","42"
"Unknown","Seminole","4","0","0"
"Female","Spalding","4022","144","379"
"Male","Spalding","3303","146","300"
"Unknown","Spalding","19","0","0"
"Female","Stephens","2596","58","188"
"Male","Stephens","2076","56","171"
"Unknown","Stephens","14","0","0"
"Female","Stewart","397","10","33"
"Male","Stewart","987","20","107"
"Unknown","Stewart","36","0","0"
"Female","Sumter","1608","59","195"
"Male","Sumter","1262","73","187"
"Unknown","Sumter","6","0","0"
"Female","Talbot","333","10","29"
"Male","Talbot","278","18","35"
"Unknown","Talbot","2","0","0"
"Female","Taliaferro","69","0","2"
"Male","Taliaferro","60","3","11"
"Unknown","Taliaferro","1","0","0"
"Female","Tattnall","1397","38","74"
"Male","Tattnall","1327","35","86"
"Unknown","Tattnall","2","0","0"
"Female","Taylor","431","18","51"
"Male","Taylor","343","16","47"
"Unknown","Taylor","5","0","0"
"Female","Telfair","480","24","37"
"Male","Telfair","488","32","53"
"Unknown","Telfair","10","0","0"
"Female","Terrell","497","31","87"
"Male","Terrell","339","25","71"
"Unknown","Terrell","6","0","0"
"Female","Thomas","3487","89","289"
"Male","Thomas","2629","73","261"
"Unknown","Thomas","9","0","0"
"Female","Tift","2724","66","306"
"Male","Tift","2187","76","231"
"Unknown","Tift","26","0","0"
"Female","Toombs","2484","79","130"
"Male","Toombs","1966","76","140"
"Unknown","Toombs","5","0","0"
"Female","Towns","896","36","98"
"Male","Towns","695","34","88"
"Unknown","Towns","16","0","1"
"Female","Treutlen","477","25","30"
"Male","Treutlen","416","20","33"
"Unknown","Treutlen","4","0","0"
"Female","Troup","5143","143","351"
"Male","Troup","4005","129","304"
"Unknown","Troup","40","0","1"
"Female","Turner","458","17","57"
"Male","Turner","362","24","56"
"Unknown","Turner","3","0","0"
"Female","Twiggs","406","18","60"
"Male","Twiggs","365","31","78"
"Unknown","Twiggs","2","0","0"
"Female","Union","1826","57","159"
"Male","Union","1486","63","195"
"Unknown","Union","8","0","0"
"Female","Unknown","1127","2","20"
"Male","Unknown","1362","3","32"
"Unknown","Unknown","558","0","9"
"Female","Upson","1615","71","140"
"Male","Upson","1215","69","117"
"Unknown","Upson","5","0","0"
"Female","Walker","5427","77","206"
"Male","Walker","4735","59","210"
"Unknown","Walker","70","1","4"
"Female","Walton","6593","160","558"
"Male","Walton","5237","165","478"
"Unknown","Walton","52","0","0"
"Female","Ware","2547","111","280"
"Male","Ware","2024","96","279"
"Unknown","Ware","21","0","1"
"Female","Warren","291","8","36"
"Male","Warren","227","12","23"
"Unknown","Warren","8","0","0"
"Female","Washington","1277","39","69"
"Male","Washington","1109","39","66"
"Female","Wayne","2308","80","192"
"Male","Wayne","2119","78","199"
"Unknown","Wayne","5","0","0"
"Female","Webster","103","3","13"
"Male","Webster","73","3","10"
"Unknown","Webster","2","0","0"
"Female","Wheeler","244","5","7"
"Male","Wheeler","372","27","36"
"Unknown","Wheeler","9","0","0"
"Female","White","2477","52","196"
"Male","White","2182","65","224"
"Unknown","White","12","0","0"
"Female","Whitfield","10488","145","479"
"Male","Whitfield","9393","186","495"
"Unknown","Whitfield","26","0","3"
"Female","Wilcox","303","12","32"
"Male","Wilcox","345","20","52"
"Female","Wilkes","488","10","53"
"Male","Wilkes","422","17","63"
"Unknown","Wilkes","4","0","0"
