"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","1062687","14675","57771"
"Male","Georgia","884542","17014","54559"
"Unknown","Georgia","14799","4","376"
"Female","Appling","1941","56","141"
"Male","Appling","1614","57","135"
"Female","Atkinson","893","17","114"
"Male","Atkinson","712","24","111"
"Female","Bacon","1242","26","112"
"Male","Bacon","1346","40","105"
"Female","Baker","173","6","23"
"Male","Baker","141","8","23"
"Unknown","Baker","1","0","0"
"Female","Baldwin","4105","68","192"
"Male","Baldwin","3202","132","249"
"Unknown","Baldwin","25","0","0"
"Female","Banks","1862","43","191"
"Male","Banks","1544","42","155"
"Unknown","Banks","17","0","2"
"Female","Barrow","10635","117","545"
"Male","Barrow","8901","129","465"
"Unknown","Barrow","71","0","1"
"Female","Bartow","11685","176","617"
"Male","Bartow","9968","213","625"
"Unknown","Bartow","116","0","0"
"Female","Ben Hill","1240","32","101"
"Male","Ben Hill","926","42","88"
"Unknown","Ben Hill","4","0","0"
"Female","Berrien","1116","32","60"
"Male","Berrien","911","26","50"
"Unknown","Berrien","6","0","0"
"Female","Bibb","16480","346","1499"
"Male","Bibb","12229","352","1280"
"Unknown","Bibb","271","0","7"
"Female","Bleckley","846","26","42"
"Male","Bleckley","606","19","34"
"Unknown","Bleckley","10","0","0"
"Female","Brantley","1351","38","95"
"Male","Brantley","1140","52","90"
"Female","Brooks","1060","26","85"
"Male","Brooks","831","40","73"
"Unknown","Brooks","8","0","0"
"Female","Bryan","3630","30","189"
"Male","Bryan","3318","45","219"
"Unknown","Bryan","20","0","0"
"Female","Bulloch","5930","58","203"
"Male","Bulloch","4617","51","172"
"Female","Burke","1647","29","119"
"Male","Burke","1323","36","120"
"Unknown","Burke","11","0","0"
"Female","Butts","2381","62","125"
"Male","Butts","2392","81","146"
"Unknown","Butts","34","0","0"
"Female","Calhoun","405","14","46"
"Male","Calhoun","567","7","56"
"Unknown","Calhoun","15","0","1"
"Female","Camden","4794","49","137"
"Male","Camden","4017","53","120"
"Unknown","Camden","13","0","0"
"Female","Candler","770","19","58"
"Male","Candler","631","35","45"
"Female","Carroll","7761","87","211"
"Male","Carroll","6663","98","235"
"Unknown","Carroll","54","0","7"
