"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","1089452","14755","58733"
"Male","Georgia","904517","17126","55410"
"Unknown","Georgia","13646","4","359"
"Female","Appling","1939","56","142"
"Male","Appling","1619","57","135"
"Female","Atkinson","905","17","116"
"Male","Atkinson","714","24","111"
"Female","Bacon","1292","26","116"
"Male","Bacon","1379","40","111"
"Female","Baker","174","6","23"
"Male","Baker","142","8","23"
"Unknown","Baker","1","0","0"
"Female","Baldwin","4164","68","192"
"Male","Baldwin","3238","132","252"
"Unknown","Baldwin","21","0","0"
"Female","Banks","1892","44","193"
"Male","Banks","1562","42","158"
"Unknown","Banks","14","0","1"
"Female","Barrow","10777","117","552"
"Male","Barrow","9039","130","471"
"Unknown","Barrow","65","0","1"
"Female","Bartow","11816","177","623"
"Male","Bartow","10067","214","634"
"Unknown","Bartow","102","0","0"
"Female","Ben Hill","1244","32","102"
"Male","Ben Hill","927","42","89"
"Unknown","Ben Hill","4","0","0"
"Female","Berrien","1124","32","60"
"Male","Berrien","916","26","50"
"Unknown","Berrien","7","0","0"
"Female","Bibb","16716","347","1505"
"Male","Bibb","12403","353","1288"
"Unknown","Bibb","241","0","5"
"Female","Bleckley","856","26","43"
"Male","Bleckley","607","19","34"
"Unknown","Bleckley","9","0","0"
"Female","Brantley","1360","38","95"
"Male","Brantley","1145","52","90"
"Female","Brooks","1074","26","86"
"Male","Brooks","838","41","73"
"Unknown","Brooks","7","0","0"
"Female","Bryan","3732","31","198"
"Male","Bryan","3366","45","220"
"Unknown","Bryan","13","0","0"
"Female","Bulloch","5970","58","202"
"Male","Bulloch","4665","52","177"
"Unknown","Bulloch","1","0","0"
"Female","Burke","1658","32","122"
"Male","Burke","1335","36","121"
"Unknown","Burke","11","0","0"
"Female","Butts","2408","63","130"
"Male","Butts","2421","83","149"
"Unknown","Butts","31","0","0"
"Female","Calhoun","407","14","48"
"Male","Calhoun","568","8","56"
"Unknown","Calhoun","14","0","0"
"Female","Camden","4877","50","138"
"Male","Camden","4069","53","121"
"Unknown","Camden","15","0","0"
"Female","Candler","772","19","59"
"Male","Candler","632","35","47"
"Female","Carroll","7851","86","213"
"Male","Carroll","6732","99","238"
"Unknown","Carroll","53","0","7"
"Female","Catoosa","6831","70","209"
"Male","Catoosa","5950","60","192"
"Unknown","Catoosa","110","0","5"
"Female","Charlton","878","19","64"
"Male","Charlton","1357","28","59"
"Unknown","Charlton","1","0","0"
"Female","Chatham","30523","366","1777"
"Male","Chatham","24990","454","1645"
"Unknown","Chatham","64","0","2"
"Female","Chattahoochee","682","3","23"
"Male","Chattahoochee","5797","14","34"
"Unknown","Chattahoochee","127","0","0"
"Female","Chattooga","2893","57","156"
"Male","Chattooga","2392","60","166"
"Unknown","Chattooga","19","0","0"
"Female","Cherokee","25136","250","1146"
"Male","Cherokee","21565","341","1292"
"Unknown","Cherokee","120","0","1"
"Female","Clarke","15154","98","655"
"Male","Clarke","11636","124","587"
"Unknown","Clarke","60","0","0"
"Female","Clay","210","1","8"
"Male","Clay","154","5","6"
"Unknown","Clay","3","0","0"
"Female","Clayton","34576","452","1802"
"Male","Clayton","25181","455","1510"
"Unknown","Clayton","276","0","7"
"Female","Clinch","737","17","52"
"Male","Clinch","658","23","46"
"Female","Cobb","79125","761","2419"
