"age group","county name","cases","deaths","confirmed_case_hospitalization"
"10-17 years","Douglas","2100","1","27"
"18-29 years","Douglas","3889","0","71"
"30-39 years","Douglas","3356","6","107"
"40-49 years","Douglas","3513","12","171"
"50-59 years","Douglas","2984","32","227"
"60-69 years","Douglas","1706","59","233"
"70-79 years","Douglas","847","73","182"
"80 & Older years","Douglas","398","70","129"
"<1 years","Douglas","105","0","7"
"Unknown years","Douglas","14","0","1"
"01-04 years","Early","41","0","0"
"05-09 years","Early","54","0","0"
"10-17 years","Early","226","0","0"
"18-29 years","Early","254","1","9"
"30-39 years","Early","224","1","6"
"40-49 years","Early","241","1","13"
"50-59 years","Early","219","5","17"
"60-69 years","Early","147","12","20"
"70-79 years","Early","99","20","23"
"80 & Older years","Early","51","13","17"
"<1 years","Early","6","0","0"
"Unknown years","Early","1","0","0"
"01-04 years","Echols","11","0","0"
"05-09 years","Echols","8","0","0"
"10-17 years","Echols","32","0","1"
"18-29 years","Echols","141","0","2"
"30-39 years","Echols","68","1","4"
"40-49 years","Echols","51","0","1"
"50-59 years","Echols","52","1","2"
"60-69 years","Echols","24","0","0"
"70-79 years","Echols","20","2","3"
"80 & Older years","Echols","5","1","2"
"<1 years","Echols","3","0","0"
"01-04 years","Effingham","172","0","1"
"05-09 years","Effingham","363","0","3"
"10-17 years","Effingham","911","0","2"
"18-29 years","Effingham","1258","1","12"
"30-39 years","Effingham","1236","4","41"
"40-49 years","Effingham","1089","10","69"
"50-59 years","Effingham","986","32","112"
"60-69 years","Effingham","640","26","118"
"70-79 years","Effingham","348","39","106"
"80 & Older years","Effingham","155","41","48"
"<1 years","Effingham","57","0","5"
"Unknown years","Effingham","4","0","0"
"01-04 years","Elbert","35","0","0"
"05-09 years","Elbert","60","0","0"
"10-17 years","Elbert","155","0","2"
"18-29 years","Elbert","377","1","4"
"30-39 years","Elbert","282","0","12"
"40-49 years","Elbert","296","1","14"
"50-59 years","Elbert","303","2","24"
"60-69 years","Elbert","247","8","34"
"70-79 years","Elbert","193","23","49"
"80 & Older years","Elbert","149","37","49"
"<1 years","Elbert","17","0","4"
"Unknown years","Elbert","3","0","0"
"01-04 years","Emanuel","60","0","2"
"05-09 years","Emanuel","89","0","1"
"10-17 years","Emanuel","315","0","2"
"18-29 years","Emanuel","517","1","4"
"30-39 years","Emanuel","400","0","19"
"40-49 years","Emanuel","422","4","16"
"50-59 years","Emanuel","361","9","38"
"60-69 years","Emanuel","289","16","35"
"70-79 years","Emanuel","180","22","35"
"80 & Older years","Emanuel","73","21","24"
"<1 years","Emanuel","13","0","1"
"Unknown years","Emanuel","2","0","1"
"01-04 years","Evans","25","0","0"
"05-09 years","Evans","44","0","0"
"10-17 years","Evans","117","0","2"
"18-29 years","Evans","223","1","3"
"30-39 years","Evans","198","0","4"
"40-49 years","Evans","172","4","21"
"50-59 years","Evans","172","6","21"
"60-69 years","Evans","103","7","20"
"70-79 years","Evans","65","13","24"
"80 & Older years","Evans","24","4","14"
"<1 years","Evans","6","0","0"
"01-04 years","Fannin","33","0","1"
"05-09 years","Fannin","79","0","0"
"10-17 years","Fannin","277","0","2"
"18-29 years","Fannin","468","0","8"
"30-39 years","Fannin","380","2","11"
"40-49 years","Fannin","435","5","19"
"50-59 years","Fannin","552","7","46"
"60-69 years","Fannin","547","19","65"
"70-79 years","Fannin","383","26","74"
"80 & Older years","Fannin","188","38","56"
"<1 years","Fannin","8","0","0"
"Unknown years","Fannin","3","0","0"
"01-04 years","Fayette","192","0","1"
"05-09 years","Fayette","433","0","4"
"10-17 years","Fayette","1229","0","13"
"18-29 years","Fayette","2064","4","33"
"30-39 years","Fayette","1474","6","44"
"40-49 years","Fayette","1833","6","82"
"50-59 years","Fayette","1816","16","141"
"60-69 years","Fayette","1315","34","127"
"70-79 years","Fayette","685","80","162"
"80 & Older years","Fayette","416","81","102"
"<1 years","Fayette","49","0","2"
"Unknown years","Fayette","9","0","0"
"01-04 years","Floyd","292","0","6"
"05-09 years","Floyd","544","0","1"
"10-17 years","Floyd","1842","1","13"
"18-29 years","Floyd","3317","3","54"
"30-39 years","Floyd","2551","7","73"
"40-49 years","Floyd","2340","17","134"
"50-59 years","Floyd","2326","44","231"
"60-69 years","Floyd","1610","61","271"
"70-79 years","Floyd","988","91","265"
"80 & Older years","Floyd","532","101","188"
"<1 years","Floyd","121","0","6"
"Unknown years","Floyd","54","0","2"
"01-04 years","Forsyth","581","0","7"
"05-09 years","Forsyth","1690","0","2"
"10-17 years","Forsyth","4423","0","12"
"18-29 years","Forsyth","4821","0","65"
"30-39 years","Forsyth","4090","3","92"
"40-49 years","Forsyth","5231","11","181"
"50-59 years","Forsyth","4432","27","242"
"60-69 years","Forsyth","2261","47","233"
"70-79 years","Forsyth","1316","87","278"
"80 & Older years","Forsyth","714","115","218"
"<1 years","Forsyth","123","0","5"
"Unknown years","Forsyth","227","0","1"
"01-04 years","Franklin","43","0","1"
"05-09 years","Franklin","92","0","0"
"10-17 years","Franklin","321","0","6"
"18-29 years","Franklin","644","1","16"
"30-39 years","Franklin","470","0","12"
"40-49 years","Franklin","485","2","22"
"50-59 years","Franklin","490","4","37"
"60-69 years","Franklin","427","9","47"
"70-79 years","Franklin","267","27","50"
"80 & Older years","Franklin","130","26","33"
"<1 years","Franklin","20","0","3"
"Unknown years","Franklin","21","0","0"
"01-04 years","Fulton","2358","0","52"
"05-09 years","Fulton","4421","0","44"
"10-17 years","Fulton","11569","1","127"
"18-29 years","Fulton","33221","6","773"
"30-39 years","Fulton","26094","50","1006"
"40-49 years","Fulton","19675","64","1089"
"50-59 years","Fulton","16383","188","1520"
"60-69 years","Fulton","9488","329","1406"
"70-79 years","Fulton","4788","462","1149"
"80 & Older years","Fulton","3165","634","1029"
"<1 years","Fulton","619","0","40"
"Unknown years","Fulton","153","0","44"
"01-04 years","Gilmer","51","0","2"
"05-09 years","Gilmer","66","0","0"
"10-17 years","Gilmer","317","0","3"
"18-29 years","Gilmer","514","0","22"
"30-39 years","Gilmer","493","2","27"
"40-49 years","Gilmer","505","1","28"
"50-59 years","Gilmer","566","16","51"
