county_resident,Positive,DEATHS,HOSPITALIZATION,case_rate
Appling,290,14,43,1562.42
Atkinson,162,2,20,1944.78
Bacon,281,4,24,2464.05
Baker,44,3,12,1412.07
Baldwin,566,34,76,1273.97
Banks,144,1,23,720.65
Barrow,535,25,112,619.33
Bartow,774,42,160,698.74
Ben Hill,185,1,15,1111.44
Berrien,135,0,6,700.35
Bibb,1207,41,227,793.3
Bleckley,72,1,5,560.84
Brantley,110,3,7,572.86
Brooks,184,11,20,1169.96
Bryan,166,5,25,424.15
Bulloch,508,4,39,639.26
Burke,156,7,34,698.24
Butts,293,33,31,1163.9
Calhoun,167,6,35,2643.66
Camden,188,2,9,348.64
Candler,62,0,5,572.11
Carroll,846,40,117,704.3
Catoosa,323,8,28,469.67
Charlton,66,2,8,498.08
Chatham,1831,37,209,626.68
Chattahoochee,429,0,7,3991.07
Chattooga,67,2,4,270.53
Cherokee,1460,44,192,547.6
Clarke,714,15,60,550.17
Clay,56,2,5,1961.47
Clayton,2344,79,249,768.93
Clinch,112,3,11,1682.69
Cobb,5758,246,913,728.32
Coffee,617,17,110,1433.48
Colquitt,1101,18,80,2425.48
Columbia,627,9,61,395.26
Cook,177,2,21,1015.08
Coweta,777,16,62,511.18
Crawford,51,0,4,417.08
Crisp,292,12,45,1310.06
Dade,74,1,4,457.86
Dawson,153,3,23,566.23
DeKalb,6905,173,968,870.57
Decatur,268,8,27,1018.16
Dodge,113,2,10,554.33
Dooly,215,12,43,1604.48
Dougherty,1991,155,468,2214.56
Douglas,1101,36,198,724.79
Early,275,31,28,2710.43
Echols,185,0,6,4661.12
Effingham,200,1,16,312.37
Elbert,115,0,9,607.02
Emanuel,146,3,13,644.19
Evans,30,0,2,280.71
Fannin,107,1,9,406.53
Fayette,414,19,48,352.21
Floyd,588,15,56,588.49
Forsyth,944,15,104,373.85
Franklin,217,1,15,930.17
Fulton,8652,314,1143,787.13
Gilmer,196,2,23,623.87
Glascock,10,0,0,330.58
Glynn,1162,6,48,1350.42
Gordon,438,18,44,754.53
Grady,229,4,34,933.17
Greene,104,9,20,555.64
Gwinnett,9645,173,1141,993.16
Habersham,717,36,100,1565.5
Hall,3404,60,452,1649.63
Hancock,220,32,37,2685.22
Haralson,85,5,16,276.67
Harris,374,11,42,1077.44
Hart,83,0,6,317.92
Heard,64,3,7,517.38
Henry,1445,33,117,602.42
Houston,744,24,143,473.77
Irwin,76,1,9,805.68
Jackson,434,10,53,580.99
Jasper,77,1,8,542.29
Jeff Davis,126,3,10,831.79
Jefferson,139,1,15,907.73
Jenkins,122,12,27,1422.57
Johnson,102,2,17,1055.79
Jones,103,0,5,360.25
Lamar,130,6,15,671.94
Lanier,152,3,11,1468.46
Laurens,225,1,25,475.73
Lee,402,22,69,1341.3
Liberty,157,1,19,253.62
Lincoln,51,1,8,627.69
Long,57,1,2,286.22
Lowndes,1425,12,96,1208.88
Lumpkin,145,3,30,428.97
Macon,119,9,36,916.23
Madison,122,4,15,404.28
Marion,87,2,12,1049.08
McDuffie,125,7,26,578.78
McIntosh,63,1,3,432.48
Meriwether,216,3,25,1027.59
Miller,52,0,3,902.15
Mitchell,459,38,98,2081.07
Monroe,198,18,27,714.11
Montgomery,33,0,3,357.76
Morgan,66,0,6,344.86
Murray,250,2,19,620.95
Muscogee,2137,52,250,1115.19
Newton,713,12,94,634.6
Non-Georgia Resident,6027,48,224,0
Oconee,183,10,25,438.46
Oglethorpe,98,7,17,643.04
Paulding,679,16,95,393.53
Peach,118,9,26,431.05
Pickens,101,5,16,301.22
Pierce,199,5,29,1018.16
Pike,103,3,10,546.13
Polk,234,1,16,538.15
Pulaski,54,2,7,495.73
Putnam,181,12,24,827.05
Quitman,18,1,5,784.66
Rabun,57,3,16,335.57
Randolph,201,25,36,2976.01
Richmond,1279,54,222,632.42
Rockdale,552,11,103,581.3
Schley,26,1,7,492.89
Screven,98,7,21,705.04
Seminole,51,2,8,626.54
Spalding,467,32,64,675.73
Stephens,262,6,36,995.14
Stewart,184,3,32,3002.12
Sumter,574,50,152,1952.45
Talbot,82,3,15,1331.6
Taliaferro,2,0,0,122.55
Tattnall,158,0,11,621.78
Taylor,37,2,11,464.94
Telfair,126,3,11,805.42
Terrell,232,27,57,2740.05
Thomas,497,32,72,1118.59
Tift,823,26,107,2015.67
Toombs,274,5,19,1015.45
Towns,50,1,10,415.49
Treutlen,30,1,4,439.3
Troup,1600,35,162,2272.28
Turner,181,16,34,2241.21
Twiggs,29,1,7,358.64
Union,78,3,21,307.87
Unknown,1383,2,34,0
Upson,378,43,46,1438.52
Walker,344,12,18,494.18
Walton,467,28,63,487.4
Ware,510,16,65,1422.48
Warren,27,0,11,518.23
Washington,134,1,13,660.03
Wayne,103,0,7,343.63
Webster,24,2,7,941.18
Wheeler,55,0,2,695.41
White,151,4,30,475.47
Whitfield,1326,13,64,1266.81
Wilcox,131,15,20,1490.33
Wilkes,76,1,15,758.94
Wilkinson,82,8,24,919.39
Worth,327,22,54,1623.47
