"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","2786","22"
"Hispanic/Latino","American Indian/Alaska Native","135","0"
"Hispanic/Latino","Asian","292","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","192","1"
"Hispanic/Latino","Other","31148","320"
"Hispanic/Latino","Unknown","13672","13"
"Hispanic/Latino","White","41546","562"
"Non-Hispanic/Latino","African-American/Black","201698","5797"
"Non-Hispanic/Latino","American Indian/Alaska Native","365","11"
"Non-Hispanic/Latino","Asian","15559","330"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","609","12"
"Non-Hispanic/Latino","Other","10753","55"
"Non-Hispanic/Latino","Unknown","7191","46"
"Non-Hispanic/Latino","White","296644","9652"
"Unknown","African-American/Black","26941","30"
"Unknown","American Indian/Alaska Native","178","0"
"Unknown","Asian","3642","2"
"Unknown","Native Hawaiian/Pacific Islander","177","0"
"Unknown","Other","26742","22"
"Unknown","Unknown","139212","56"
"Unknown","White","41930","49"
