"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1498","US-13001","13","1","18561","130","43","8070.69","231.67","829.7","154","218","1"
"Atkinson","652","US-13003","13","3","8330","94","9","7827.13","108.04","792.32","66","132","0"
"Bacon","826","US-13005","13","5","11404","62","21","7243.07","184.15","885.65","101","208","4"
"Baker","131","US-13007","13","7","3116","26","6","4204.11","192.55","385.11","12","36","0"
"Baldwin","2961","US-13009","13","9","44428","226","72","6664.72","162.06","551.45","245","308","3"
"Banks","1168","US-13011","13","11","19982","138","19","5845.26","95.09","730.66","146","85","1"
"Barrow","5006","US-13013","13","13","86383","391","66","5795.12","76.4","994.41","859","488","1"
"Bartow","6712","US-13015","13","15","110771","480","121","6059.35","109.23","870.26","964","1423","9"
"Ben Hill","1222","US-13017","13","17","16645","124","36","7341.54","216.28","618.8","103","281","8"
"Berrien","806","US-13019","13","19","19276","42","20","4181.37","103.76","477.28","92","349","11"
"Bibb","9576","US-13021","13","21","152150","1168","240","6293.79","157.74","733.49","1116","834","21"
"Bleckley","649","US-13023","13","23","12838","41","30","5055.3","233.68","514.1","66","372","5"
"Brantley","675","US-13025","13","25","19202","55","18","3515.26","93.74","338.51","65","392","2"
"Brooks","784","US-13027","13","27","15727","64","27","4985.06","171.68","406.94","64","221","4"
"Bryan","1780","US-13029","13","29","39137","121","18","4548.13","45.99","393.49","154","198","3"
"Bulloch","3767","US-13031","13","31","79467","164","36","4740.33","45.3","308.3","245","710","21"
"Burke","1189","US-13033","13","33","22342","108","16","5321.82","71.61","407.3","91","411","4"
"Butts","1325","US-13035","13","35","25174","81","47","5263.37","186.7","742.83","187","434","1"
"Calhoun","324","US-13037","13","37","6317","58","11","5129.02","174.13","395.76","25","49","0"
"Camden","2283","US-13039","13","39","53924","97","19","4233.74","35.23","482.16","260","268","3"
"Candler","620","US-13043","13","43","10837","50","28","5721.14","258.37","249.15","27","91","9"
"Carroll","5339","US-13045","13","45","120119","256","96","4444.76","79.92","421.25","506","2415","30"
"Catoosa","3329","US-13047","13","47","68771","161","37","4840.7","53.8","687.79","473","169","2"
"Charlton","849","US-13049","13","49","13251","45","12","6407.06","90.56","505.62","67","186","7"
"Chatham","13045","US-13051","13","51","292176","1050","230","4464.77","78.72","389.83","1139","776","9"
"Chattahoochee","2165","US-13053","13","53","10749","19","1","20141.41","9.3","334.91","36","45","2"
"Chattooga","1585","US-13055","13","55","24766","106","44","6399.9","177.66","775.26","192","266","3"
"Cherokee","13211","US-13057","13","57","266617","825","127","4955.05","47.63","778.27","2075","3839","4"
"Clarke","8687","US-13059","13","59","129779","321","63","6693.69","48.54","674.22","875","1604","3"
"Clay","149","US-13061","13","61","2855","9","3","5218.91","105.08","315.24","9","34","0"
"Clayton","13609","US-13063","13","63","304838","905","223","4464.34","73.15","541.6","1651","1147","11"
"Clinch","569","US-13065","13","65","6656","49","14","8548.68","210.34","856.37","57","86","0"
"Cobb","38095","US-13067","13","67","790588","2378","555","4818.57","70.2","706.56","5586","7610","22"
"Coffee","3474","US-13069","13","69","43042","502","80","8071.19","185.86","799.22","344","671","13"
"Colquitt","2563","US-13071","13","71","45393","185","44","5646.25","96.93","290.79","132","633","9"
"Columbia","7441","US-13073","13","73","158631","289","86","4690.76","54.21","606.44","962","2872","14"
"Cook","1015","US-13075","13","75","17437","89","23","5820.96","131.9","418.65","73","286","2"
"Coweta","5426","US-13077","13","77","152001","216","78","3569.71","51.32","619.07","941","3094","6"
"Crawford","373","US-13079","13","79","12228","46","7","3050.38","57.25","588.81","72","63","1"
"Crisp","999","US-13081","13","81","22289","118","28","4482.03","125.62","493.52","110","417","11"
"Dade","725","US-13083","13","83","16162","39","7","4485.83","43.31","470.24","76","91","1"
"Dawson","1729","US-13085","13","85","27021","159","16","6398.73","59.21","1069.54","289","109","0"
"DeKalb","36360","US-13089","13","89","793154","3110","495","4584.23","62.41","617.28","4896","2774","37"
"Decatur","1636","US-13087","13","87","26322","117","44","6215.33","167.16","452.09","119","403","7"
"Dodge","851","US-13091","13","91","20385","84","44","4174.64","215.84","456.22","93","622","19"
"Dooly","544","US-13093","13","93","13400","65","22","4059.7","164.18","365.67","49","142","3"
"Dougherty","4076","US-13095","13","95","89905","773","205","4533.67","228.02","358.16","322","770","8"
"Douglas","7085","US-13097","13","97","151906","585","98","4664.07","64.51","684.63","1040","1454","11"
"Early","716","US-13099","13","99","10146","59","39","7056.97","384.39","482.95","49","100","2"
"Echols","316","US-13101","13","101","3969","10","2","7961.7","50.39","302.34","12","60","1"
"Effingham","2489","US-13103","13","103","64026","161","34","3887.48","53.1","318.62","204","233","1"
"Elbert","1175","US-13105","13","105","18945","91","24","6202.16","126.68","501.45","95","485","9"
"Emanuel","1466","US-13107","13","107","22664","104","45","6468.41","198.55","582.42","132","441","8"
"Evans","591","US-13109","13","109","10687","57","8","5530.08","74.86","318.14","34","80","5"
"Fannin","1316","US-13111","13","111","26320","109","36","5000","136.78","493.92","130","77","7"
"Fayette","3902","US-13113","13","113","117544","179","71","3319.61","60.4","543.63","639","1060","6"
"Floyd","6891","US-13115","13","115","99916","530","109","6896.79","109.09","750.63","750","987","19"
"Forsyth","9662","US-13117","13","117","252507","609","81","3826.43","32.08","635.63","1605","1487","0"
"Franklin","1684","US-13119","13","119","23329","108","21","7218.48","90.02","973.04","227","161","5"
"Fulton","52375","US-13121","13","121","1099181","3313","739","4764.91","67.23","662.13","7278","6063","51"
"Gilmer","1650","US-13123","13","123","31417","142","33","5251.93","105.04","658.88","207","218","5"
"Glascock","93","US-13125","13","125","3025","10","3","3074.38","99.17","495.87","15","89","1"
"Glynn","4851","US-13127","13","127","86047","382","124","5637.62","144.11","428.84","369","491","12"
"Gordon","4152","US-13129","13","129","58049","207","61","7152.58","105.08","692.52","402","831","5"
"Grady","1092","US-13131","13","131","24540","125","28","4449.88","114.1","374.9","92","246","4"
"Greene","970","US-13133","13","133","18717","76","26","5182.45","138.91","956.35","179","186","2"
"Gwinnett","53046","US-13135","13","135","971145","3835","565","5462.21","58.18","813.58","7901","6117","39"
"Habersham","3625","US-13137","13","137","45800","359","89","7914.85","194.32","1163.76","533","130","4"
"Hall","17843","US-13139","13","139","206349","1658","222","8647","107.58","1072.94","2214","927","13"
"Hancock","646","US-13141","13","141","8193","77","47","7884.78","573.66","1269.38","104","40","1"
