"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","308910","4719","21566"
"Male","Georgia","264373","5166","20676"
"Unknown","Georgia","8716","6","185"
"Female","Appling","808","16","63"
"Male","Appling","680","27","67"
"Unknown","Appling","10","0","0"
"Female","Atkinson","352","5","48"
"Male","Atkinson","299","4","46"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","435","9","27"
"Male","Bacon","384","12","34"
"Unknown","Bacon","7","0","1"
"Female","Baker","69","2","9"
"Male","Baker","62","4","17"
"Female","Baldwin","1635","17","95"
"Male","Baldwin","1307","55","130"
"Unknown","Baldwin","19","0","1"
"Female","Banks","638","10","77"
"Male","Banks","518","9","61"
"Unknown","Banks","12","0","0"
"Female","Barrow","2725","39","210"
"Male","Barrow","2248","27","180"
"Unknown","Barrow","33","0","1"
"Female","Bartow","3540","55","232"
"Male","Bartow","3101","66","247"
"Unknown","Bartow","71","0","1"
"Female","Ben Hill","732","13","66"
"Male","Ben Hill","487","23","58"
"Unknown","Ben Hill","3","0","0"
"Female","Berrien","453","11","25"
"Male","Berrien","346","9","17"
"Unknown","Berrien","7","0","0"
"Female","Bibb","5452","130","627"
"Male","Bibb","4040","110","539"
"Unknown","Bibb","84","0","2"
"Female","Bleckley","384","18","21"
"Male","Bleckley","260","12","20"
"Unknown","Bleckley","5","0","0"
"Female","Brantley","370","8","31"
"Male","Brantley","302","10","24"
"Unknown","Brantley","3","0","0"
"Female","Brooks","440","7","33"
"Male","Brooks","327","20","31"
"Unknown","Brooks","17","0","0"
"Female","Bryan","953","9","54"
"Male","Bryan","813","9","67"
"Unknown","Bryan","14","0","0"
"Female","Bulloch","2126","22","91"
"Male","Bulloch","1596","14","73"
"Unknown","Bulloch","45","0","0"
"Female","Burke","644","10","54"
"Male","Burke","538","6","53"
"Unknown","Burke","7","0","1"
"Female","Butts","650","23","33"
"Male","Butts","627","24","46"
"Unknown","Butts","48","0","2"
"Female","Calhoun","155","8","27"
"Male","Calhoun","167","3","31"
"Unknown","Calhoun","2","0","0"
"Female","Camden","1187","8","55"
"Male","Camden","1085","11","42"
"Unknown","Camden","11","0","0"
"Female","Candler","338","11","25"
"Male","Candler","279","17","25"
"Unknown","Candler","3","0","0"
"Female","Carroll","2816","48","124"
"Male","Carroll","2489","48","131"
"Unknown","Carroll","34","0","1"
"Female","Catoosa","1809","20","90"
"Male","Catoosa","1459","17","71"
"Unknown","Catoosa","61","0","0"
"Female","Charlton","336","4","23"
"Male","Charlton","506","8","22"
"Unknown","Charlton","7","0","0"
"Female","Chatham","7121","108","537"
"Male","Chatham","5786","122","509"
"Unknown","Chatham","138","0","4"
"Female","Chattahoochee","176","1","7"
"Male","Chattahoochee","1983","0","12"
"Unknown","Chattahoochee","6","0","0"
"Female","Chattooga","860","20","42"
"Male","Chattooga","717","24","64"
"Unknown","Chattooga","8","0","0"
"Female","Cherokee","6971","62","394"
"Male","Cherokee","6138","65","428"
"Unknown","Cherokee","102","0","3"
"Female","Clarke","4852","26","160"
"Male","Clarke","3786","37","159"
"Unknown","Clarke","49","0","2"
"Female","Clay","88","1","3"
"Male","Clay","57","2","6"
"Unknown","Clay","4","0","0"
"Female","Clayton","7685","115","486"
"Male","Clayton","5814","108","418"
"Unknown","Clayton","110","0","1"
"Female","Clinch","292","2","21"
"Male","Clinch","273","12","28"
