"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","198074","3972","16651"
"Male","Georgia","170891","4284","15787"
"Unknown","Georgia","7089","8","193"
"Female","Appling","645","12","53"
"Male","Appling","539","26","52"
"Unknown","Appling","13","0","0"
"Female","Atkinson","262","4","32"
"Male","Atkinson","231","3","34"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","331","7","20"
"Male","Bacon","304","10","29"
"Unknown","Bacon","10","0","1"
"Female","Baker","49","2","8"
"Male","Baker","51","4","12"
"Female","Baldwin","1313","15","72"
"Male","Baldwin","1062","52","103"
"Unknown","Baldwin","21","0","0"
"Female","Banks","343","4","44"
"Male","Banks","258","5","34"
"Unknown","Banks","6","0","0"
"Female","Barrow","1518","33","157"
"Male","Barrow","1235","22","126"
"Unknown","Barrow","22","0","1"
"Female","Bartow","2052","45","159"
"Male","Bartow","1799","51","185"
"Unknown","Bartow","50","0","3"
"Female","Ben Hill","538","13","50"
"Male","Ben Hill","363","21","44"
"Unknown","Ben Hill","1","0","0"
"Female","Berrien","280","9","16"
"Male","Berrien","222","6","11"
"Unknown","Berrien","8","0","0"
"Female","Bibb","3898","113","502"
"Male","Bibb","2891","97","420"
"Unknown","Bibb","65","0","1"
"Female","Bleckley","312","16","17"
"Male","Bleckley","203","12","18"
"Unknown","Bleckley","8","0","0"
"Female","Brantley","270","7","25"
"Male","Brantley","220","6","18"
"Unknown","Brantley","2","0","0"
"Female","Brooks","304","6","27"
"Male","Brooks","239","20","27"
"Unknown","Brooks","11","0","0"
"Female","Bryan","709","7","44"
"Male","Bryan","609","9","54"
"Unknown","Bryan","19","0","0"
"Female","Bulloch","1797","21","85"
"Male","Bulloch","1334","12","64"
"Unknown","Bulloch","42","0","0"
"Female","Burke","502","7","48"
"Male","Burke","422","5","43"
"Unknown","Burke","4","0","1"
"Female","Butts","359","20","26"
"Male","Butts","383","24","31"
"Unknown","Butts","44","0","3"
"Female","Calhoun","138","8","22"
"Male","Calhoun","139","2","29"
"Unknown","Calhoun","1","0","0"
"Female","Camden","789","8","41"
"Male","Camden","712","10","34"
"Unknown","Camden","11","0","0"
"Female","Candler","314","10","23"
"Male","Candler","250","15","22"
"Unknown","Candler","2","0","0"
"Female","Carroll","1881","39","97"
"Male","Carroll","1691","41","99"
"Unknown","Carroll","34","0","2"
"Female","Catoosa","860","14","56"
"Male","Catoosa","741","11","31"
"Unknown","Catoosa","43","0","0"
"Female","Charlton","229","4","14"
"Male","Charlton","426","7","17"
"Unknown","Charlton","4","0","0"
"Female","Chatham","5383","88","452"
"Male","Chatham","4266","106","405"
"Unknown","Chatham","156","0","3"
"Female","Chattahoochee","116","1","5"
"Male","Chattahoochee","1730","0","9"
"Unknown","Chattahoochee","6","0","0"
"Female","Chattooga","568","12","29"
"Male","Chattooga","457","17","42"
"Unknown","Chattooga","15","0","1"
"Female","Cherokee","4041","52","271"
"Male","Cherokee","3643","54","283"
"Unknown","Cherokee","93","0","3"
"Female","Clarke","3357","20","129"
"Male","Clarke","2685","30","131"
"Unknown","Clarke","46","0","2"
"Female","Clay","75","1","3"
"Male","Clay","46","2","6"
"Unknown","Clay","3","0","0"
"Female","Clayton","4903","96","385"
"Male","Clayton","3822","87","338"
"Unknown","Clayton","117","0","4"
"Female","Clinch","241","2","14"
"Male","Clinch","229","11","20"
"Unknown","Clinch","4","0","0"
"Female","Cobb","12304","232","1024"
"Male","Cobb","10783","245","1004"
"Unknown","Cobb","199","0","6"
"Female","Coffee","1226","31","190"
"Male","Coffee","1136","34","154"
"Unknown","Coffee","19","0","0"
"Female","Colquitt","1103","17","89"
"Male","Colquitt","1069","23","82"
"Unknown","Colquitt","8","0","0"
"Female","Columbia","2451","33","95"
"Male","Columbia","2233","35","110"
"Unknown","Columbia","21","0","2"
"Female","Cook","369","6","34"
"Male","Cook","281","10","29"
"Unknown","Cook","6","0","1"
"Female","Coweta","1664","29","77"
"Male","Coweta","1434","34","78"
"Unknown","Coweta","13","0","0"
"Female","Crawford","114","4","18"
"Male","Crawford","81","2","7"
"Unknown","Crawford","9","0","3"
"Female","Crisp","367","7","50"
"Male","Crisp","313","17","38"
"Unknown","Crisp","7","0","0"
"Female","Dade","211","5","11"
"Male","Dade","194","1","12"
"Unknown","Dade","10","0","0"
"Female","Dawson","471","2","36"
"Male","Dawson","471","9","54"
"Unknown","Dawson","11","0","0"
"Female","DeKalb","12141","184","1275"
"Male","DeKalb","10221","227","1154"
"Unknown","DeKalb","425","0","12"
"Female","Decatur","721","20","57"
"Male","Decatur","610","17","47"
"Unknown","Decatur","19","0","0"
"Female","Dodge","365","19","31"
"Male","Dodge","279","10","27"
"Unknown","Dodge","30","0","0"
"Female","Dooly","202","8","30"
"Male","Dooly","184","10","29"
"Unknown","Dooly","2","0","0"
"Female","Dougherty","2019","108","411"
"Male","Dougherty","1304","86","269"
"Unknown","Dougherty","31","0","0"
"Female","Douglas","2426","36","258"
"Male","Douglas","1915","42","222"
"Unknown","Douglas","44","0","1"
"Female","Early","356","20","27"
"Male","Early","213","15","17"
"Unknown","Early","5","0","0"
"Female","Echols","79","0","2"
"Male","Echols","166","2","7"
"Unknown","Echols","2","0","0"
"Female","Effingham","1000","14","61"
"Male","Effingham","906","15","61"
"Unknown","Effingham","19","0","0"
"Female","Elbert","481","7","42"
"Male","Elbert","332","7","21"
"Unknown","Elbert","5","0","0"
"Female","Emanuel","732","26","58"
"Male","Emanuel","513","14","33"
"Unknown","Emanuel","6","0","0"
"Female","Evans","270","3","34"
"Male","Evans","203","4","12"
"Unknown","Evans","21","0","1"
"Female","Fannin","477","16","36"
"Male","Fannin","383","13","41"
"Unknown","Fannin","2","0","0"
"Female","Fayette","1213","25","64"
"Male","Fayette","1058","33","76"
"Unknown","Fayette","19","0","0"
"Female","Floyd","2331","29","150"
"Male","Floyd","2014","36","178"
"Unknown","Floyd","50","0","7"
"Female","Forsyth","2595","20","165"
"Male","Forsyth","2476","35","222"
"Unknown","Forsyth","74","0","0"
"Female","Franklin","600","6","46"
"Male","Franklin","413","13","27"
"Unknown","Franklin","10","0","0"
"Female","Fulton","16827","304","1353"
"Male","Fulton","15404","336","1353"
"Unknown","Fulton","694","2","7"
"Female","Gilmer","597","11","55"
"Male","Gilmer","458","14","42"
"Unknown","Gilmer","36","0","1"
"Female","Glascock","30","1","2"
"Male","Glascock","25","1","3"
"Unknown","Glascock","1","0","0"
"Female","Glynn","2072","51","172"
"Male","Glynn","1800","55","153"
"Unknown","Glynn","17","0","2"
"Female","Gordon","1388","25","75"
"Male","Gordon","1222","26","72"
"Unknown","Gordon","28","0","1"
"Female","Grady","488","9","50"
"Male","Grady","382","16","52"
"Unknown","Grady","21","0","0"
"Female","Greene","331","13","33"
"Male","Greene","263","12","28"
"Unknown","Greene","3","0","0"
"Female","Gwinnett","16836","227","1541"
"Male","Gwinnett","14871","234","1404"
"Unknown","Gwinnett","755","0","12"
"Female","Habersham","1030","47","111"
"Male","Habersham","890","30","132"
"Unknown","Habersham","33","0","0"
"Female","Hall","5820","89","549"
"Male","Hall","5252","95","600"
"Unknown","Hall","193","0","4"
"Female","Hancock","254","20","34"
"Male","Hancock","170","25","32"
"Unknown","Hancock","1","0","0"
"Female","Haralson","386","5","20"
"Male","Haralson","336","10","14"
"Unknown","Haralson","18","0","0"
"Female","Harris","481","14","47"
"Male","Harris","393","12","47"
"Unknown","Harris","11","0","0"
"Female","Hart","362","9","40"
"Male","Hart","266","10","34"
"Unknown","Hart","7","0","0"
"Female","Heard","142","6","7"
"Male","Heard","113","0","10"
"Female","Henry","3770","58","173"
"Male","Henry","2883","66","136"
"Unknown","Henry","53","0","0"
"Female","Houston","2133","39","212"
"Male","Houston","1722","59","188"
"Unknown","Houston","26","0","3"
"Female","Irwin","190","7","18"
"Male","Irwin","179","3","23"
"Unknown","Irwin","2","0","0"
"Female","Jackson","1447","25","97"
"Male","Jackson","1199","19","124"
"Unknown","Jackson","21","0","0"
"Female","Jasper","144","2","8"
"Male","Jasper","110","2","13"
"Unknown","Jasper","2","0","0"
"Female","Jeff Davis","436","12","29"
"Male","Jeff Davis","381","15","44"
"Unknown","Jeff Davis","2","0","0"
"Female","Jefferson","514","18","51"
"Male","Jefferson","360","17","35"
"Unknown","Jefferson","8","0","1"
"Female","Jenkins","292","14","30"
"Male","Jenkins","186","19","38"
"Unknown","Jenkins","1","0","0"
"Female","Johnson","238","11","33"
"Male","Johnson","205","14","30"
"Female","Jones","411","7","30"
"Male","Jones","264","10","25"
"Unknown","Jones","3","0","0"
"Female","Lamar","258","12","23"
"Male","Lamar","201","9","25"
"Unknown","Lamar","3","0","0"
"Female","Lanier","126","2","3"
"Male","Lanier","191","5","13"
"Unknown","Lanier","7","0","0"
"Female","Laurens","1228","39","90"
"Male","Laurens","859","58","93"
"Unknown","Laurens","24","0","0"
"Female","Lee","412","16","52"
"Male","Lee","350","15","59"
"Unknown","Lee","4","0","0"
"Female","Liberty","722","9","59"
"Male","Liberty","617","18","62"
"Unknown","Liberty","20","0","0"
"Female","Lincoln","147","4","18"
"Male","Lincoln","104","4","10"
"Unknown","Lincoln","1","0","0"
"Female","Long","144","1","9"
"Male","Long","146","4","9"
"Female","Lowndes","2534","48","122"
"Male","Lowndes","2107","41","100"
"Unknown","Lowndes","48","1","1"
"Female","Lumpkin","580","11","57"
"Male","Lumpkin","513","7","51"
"Unknown","Lumpkin","9","0","0"
"Female","Macon","141","3","21"
"Male","Macon","123","9","31"
"Unknown","Macon","1","0","1"
"Female","Madison","458","6","35"
"Male","Madison","401","6","36"
"Unknown","Madison","9","0","0"
"Female","Marion","123","6","13"
"Male","Marion","86","4","10"
"Unknown","Marion","2","0","0"
"Female","McDuffie","421","8","42"
"Male","McDuffie","307","9","39"
"Unknown","McDuffie","5","0","0"
"Female","McIntosh","177","7","18"
"Male","McIntosh","147","0","17"
"Unknown","McIntosh","2","0","0"
"Female","Meriwether","378","13","49"
"Male","Meriwether","235","6","35"
"Unknown","Meriwether","4","0","0"
"Female","Miller","191","1","10"
"Male","Miller","141","1","9"
