"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1197","US-13001","13","1","18561","105","38","6449.01","204.73","210.12","39","92","0"
"Atkinson","494","US-13003","13","3","8330","66","7","5930.37","84.03","156.06","13","55","0"
"Bacon","645","US-13005","13","5","11404","50","17","5655.91","149.07","140.3","16","82","3"
"Baker","100","US-13007","13","7","3116","20","6","3209.24","192.55","288.83","9","17","0"
"Baldwin","2396","US-13009","13","9","44428","175","67","5393","150.81","198.07","88","95","1"
"Banks","607","US-13011","13","11","19982","78","9","3037.73","45.04","240.22","48","16","1"
"Barrow","2775","US-13013","13","13","86383","284","55","3212.44","63.67","193.33","167","205","0"
"Bartow","3901","US-13015","13","15","110771","347","96","3521.68","86.67","234.72","260","449","4"
"Ben Hill","902","US-13017","13","17","16645","94","34","5419.04","204.27","192.25","32","53","3"
"Berrien","510","US-13019","13","19","19276","27","15","2645.78","77.82","103.76","20","100","10"
"Bibb","6854","US-13021","13","21","152150","923","210","4504.77","138.02","165.63","252","191","12"
"Bleckley","523","US-13023","13","23","12838","35","28","4073.84","218.1","155.79","20","141","1"
"Brantley","492","US-13025","13","25","19202","43","13","2562.23","67.7","166.65","32","213","1"
"Brooks","554","US-13027","13","27","15727","54","26","3522.6","165.32","12.72","2","54","3"
"Bryan","1337","US-13029","13","29","39137","98","16","3416.2","40.88","130.31","51","43","1"
"Bulloch","3173","US-13031","13","31","79467","149","33","3992.85","41.53","122.06","97","401","14"
"Burke","928","US-13033","13","33","22342","92","12","4153.61","53.71","179.04","40","206","2"
"Butts","786","US-13035","13","35","25174","60","44","3122.27","174.78","174.78","44","142","1"
"Calhoun","278","US-13037","13","37","6317","51","10","4400.82","158.3","189.96","12","24","0"
"Camden","1512","US-13039","13","39","53924","75","18","2803.95","33.38","189.16","102","56","2"
"Candler","566","US-13043","13","43","10837","45","25","5222.85","230.69","193.78","21","28","2"
"Carroll","3606","US-13045","13","45","120119","198","80","3002.02","66.6","232.27","279","1056","8"
"Catoosa","1644","US-13047","13","47","68771","87","25","2390.54","36.35","285","196","24","0"
"Charlton","659","US-13049","13","49","13251","31","11","4973.21","83.01","90.56","12","84","5"
"Chatham","9805","US-13051","13","51","292176","860","194","3355.85","66.4","135.19","395","143","2"
"Chattahoochee","1852","US-13053","13","53","10749","14","1","17229.51","9.3","967.53","104","25","1"
"Chattooga","1040","US-13055","13","55","24766","72","29","4199.31","117.1","387.63","96","70","2"
"Cherokee","7777","US-13057","13","57","266617","557","106","2916.92","39.76","260.67","695","881","3"
"Clarke","6088","US-13059","13","59","129779","262","50","4691.05","38.53","248.11","322","1142","1"
"Clay","124","US-13061","13","61","2855","9","3","4343.26","105.08","0","0","19","0"
"Clayton","8842","US-13063","13","63","304838","727","183","2900.56","60.03","201.09","613","553","4"
"Clinch","474","US-13065","13","65","6656","34","13","7121.39","195.31","390.63","26","43","0"
"Cobb","23286","US-13067","13","67","790588","2034","477","2945.4","60.33","179.61","1420","2631","11"
"Coffee","2381","US-13069","13","69","43042","344","65","5531.81","151.02","290.41","125","249","3"
"Colquitt","2180","US-13071","13","71","45393","171","40","4802.5","88.12","138.79","63","343","5"
"Columbia","4705","US-13073","13","73","158631","207","68","2966","42.87","210.55","334","693","3"
"Cook","656","US-13075","13","75","17437","64","16","3762.12","91.76","424.38","74","76","1"
"Coweta","3111","US-13077","13","77","152001","155","63","2046.7","41.45","95.39","145","1219","4"
"Crawford","204","US-13079","13","79","12228","28","6","1668.3","49.07","65.42","8","22","0"
"Crisp","687","US-13081","13","81","22289","88","24","3082.24","107.68","192.92","43","181","5"
"Dade","415","US-13083","13","83","16162","23","6","2567.75","37.12","389.8","63","13","0"
"Dawson","953","US-13085","13","85","27021","90","11","3526.89","40.71","159.14","43","33","0"
"DeKalb","22787","US-13089","13","89","793154","2441","411","2872.96","51.82","213.96","1697","1202","15"
"Decatur","1350","US-13087","13","87","26322","104","37","5128.79","140.57","235.54","62","140","4"
"Dodge","674","US-13091","13","91","20385","58","29","3306.35","142.26","363.01","74","328","13"
"Dooly","388","US-13093","13","93","13400","59","18","2895.52","134.33","126.87","17","54","1"
"Dougherty","3354","US-13095","13","95","89905","680","194","3730.6","215.78","66.74","60","198","4"
"Douglas","4385","US-13097","13","97","151906","481","78","2886.65","51.35","200.12","304","511","5"
"Early","574","US-13099","13","99","10146","44","35","5657.4","344.96","226.69","23","44","0"
"Echols","247","US-13101","13","101","3969","9","2","6223.23","50.39","25.2","1","13","0"
"Effingham","1925","US-13103","13","103","64026","122","29","3006.59","45.29","156.19","100","49","1"
"Elbert","818","US-13105","13","105","18945","63","14","4317.76","73.9","364.21","69","156","4"
"Emanuel","1251","US-13107","13","107","22664","91","40","5519.77","176.49","211.79","48","124","1"
"Evans","494","US-13109","13","109","10687","47","7","4622.44","65.5","84.21","9","33","5"
