"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","2156","13"
"Hispanic/Latino","American Indian/Alaska Native","111","0"
"Hispanic/Latino","Asian","214","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","156","0"
"Hispanic/Latino","Other","25844","236"
"Hispanic/Latino","Unknown","12232","6"
"Hispanic/Latino","White","34684","421"
"Non-Hispanic/Latino","African-American/Black","159357","4149"
"Non-Hispanic/Latino","American Indian/Alaska Native","312","8"
"Non-Hispanic/Latino","Asian","11588","205"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","488","6"
"Non-Hispanic/Latino","Other","8242","38"
"Non-Hispanic/Latino","Unknown","7407","50"
"Non-Hispanic/Latino","White","233529","6528"
"Unknown","African-American/Black","23532","33"
"Unknown","American Indian/Alaska Native","134","0"
"Unknown","Asian","2946","1"
"Unknown","Native Hawaiian/Pacific Islander","154","0"
"Unknown","Other","21649","22"
"Unknown","Unknown","137486","45"
"Unknown","White","36311","40"
