"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","174641","3582","15129"
"Male","Georgia","149984","3842","14318"
"Unknown","Georgia","7686","5","209"
"Female","Appling","597","11","52"
"Male","Appling","501","23","49"
"Unknown","Appling","10","0","0"
"Female","Atkinson","244","2","29"
"Male","Atkinson","219","2","30"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","315","5","19"
"Male","Bacon","291","9","26"
"Unknown","Bacon","10","0","1"
"Female","Baker","42","2","8"
"Male","Baker","43","4","12"
"Female","Baldwin","1205","13","68"
"Male","Baldwin","973","49","100"
"Unknown","Baldwin","24","0","2"
"Female","Banks","298","3","38"
"Male","Banks","222","5","33"
"Unknown","Banks","6","0","0"
"Female","Barrow","1303","29","143"
"Male","Barrow","1060","18","109"
"Unknown","Barrow","22","0","1"
"Female","Bartow","1662","41","136"
"Male","Bartow","1442","50","171"
"Unknown","Bartow","49","0","2"
"Female","Ben Hill","498","13","46"
"Male","Ben Hill","336","16","41"
"Unknown","Ben Hill","1","0","0"
"Female","Berrien","261","6","14"
"Male","Berrien","200","6","10"
"Unknown","Berrien","8","0","0"
"Female","Bibb","3570","105","474"
"Male","Bibb","2676","83","404"
"Unknown","Bibb","65","0","1"
"Female","Bleckley","281","13","15"
"Male","Bleckley","177","8","15"
"Unknown","Bleckley","9","0","0"
"Female","Brantley","222","6","21"
"Male","Brantley","151","5","15"
"Unknown","Brantley","1","0","0"
"Female","Brooks","290","6","27"
"Male","Brooks","228","20","28"
"Unknown","Brooks","14","0","0"
"Female","Bryan","644","6","37"
"Male","Bryan","553","7","47"
"Unknown","Bryan","20","0","0"
"Female","Bulloch","1681","20","75"
"Male","Bulloch","1239","12","60"
"Unknown","Bulloch","44","0","0"
"Female","Burke","462","7","45"
"Male","Burke","388","4","42"
"Unknown","Burke","6","0","1"
"Female","Butts","320","20","22"
"Male","Butts","348","23","30"
"Unknown","Butts","50","0","2"
"Female","Calhoun","128","7","20"
"Male","Calhoun","127","2","26"
"Unknown","Calhoun","1","0","0"
"Female","Camden","699","8","35"
"Male","Camden","646","8","31"
"Unknown","Camden","13","0","0"
"Female","Candler","273","9","16"
"Male","Candler","226","14","18"
"Unknown","Candler","2","0","0"
"Female","Carroll","1562","34","82"
"Male","Carroll","1417","38","84"
