"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","940","11"
"Hispanic/Latino","American Indian/Alaska Native","47","0"
"Hispanic/Latino","Asian","96","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","99","0"
"Hispanic/Latino","Other","15178","158"
"Hispanic/Latino","Unknown","6070","6"
"Hispanic/Latino","White","20266","266"
"Non-Hispanic/Latino","African-American/Black","74766","2993"
"Non-Hispanic/Latino","American Indian/Alaska Native","132","9"
"Non-Hispanic/Latino","Asian","4211","134"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","219","6"
"Non-Hispanic/Latino","Other","3870","15"
"Non-Hispanic/Latino","Unknown","3070","34"
"Non-Hispanic/Latino","White","91438","3703"
"Unknown","African-American/Black","12865","14"
"Unknown","American Indian/Alaska Native","54","0"
"Unknown","Asian","1245","0"
"Unknown","Native Hawaiian/Pacific Islander","83","0"
"Unknown","Other","5216","4"
"Unknown","Unknown","75750","58"
"Unknown","White","16696","18"
