"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-07-09"
"China","Beijing Municipality",929,275,164,9,645,"2020-07-09"
"China","Chongqing Municipality",582,1,1,6,575,"2020-07-09"
"China","Fujian Province",363,2,3,1,360,"2020-07-09"
"China","Gansu province",167,3,0,2,162,"2020-07-09"
"China","Guangdong Province",1647,8,11,8,1631,"2020-07-09"
"China","Guangxi Zhuang Autonomous Region",254,0,0,2,252,"2020-07-09"
"China","Guizhou Province",147,0,0,2,145,"2020-07-09"
"China","Hainan Province",171,0,0,6,165,"2020-07-09"
"China","Hebei Province",349,4,0,6,339,"2020-07-09"
"China","Heilongjiang Province",947,0,394,13,934,"2020-07-09"
"China","Henan Province",1276,0,0,22,1254,"2020-07-09"
"China","Hong Kong Special Administrative Region",1365,191,63,7,1167,"2020-07-09"
"China","Hubei Province",68135,0,0,4512,63623,"2020-07-09"
"China","Hunan Province",1019,0,0,4,1015,"2020-07-09"
"China","Inner Mongolia Autonomous Region",244,6,34,1,237,"2020-07-09"
"China","Jiangsu Province",654,0,3,0,654,"2020-07-09"
"China","Jiangxi Province",932,0,0,1,931,"2020-07-09"
"China","Jilin Province",155,0,19,2,153,"2020-07-09"
"China","Liaoning Province",162,10,0,2,150,"2020-07-09"
"China","Macao Special Administrative Region",46,1,9,0,45,"2020-07-09"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-07-09"
"China","Qinghai Province",18,0,0,0,18,"2020-07-09"
"China","Shaanxi Province",321,4,1,3,314,"2020-07-09"
"China","Shandong Province",792,0,14,7,785,"2020-07-09"
"China","Shanghai Municipality",721,25,300,7,689,"2020-07-09"
"China","Shanxi Province",199,1,64,0,198,"2020-07-09"
"China","Sichuan Province",599,14,13,3,582,"2020-07-09"
"China","Taiwan Province",449,4,357,7,438,"2020-07-09"
"China","Tianjin Municipality",199,1,48,3,195,"2020-07-09"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-07-09"
"China","Xinjiang Uygur Autonomous Region",76,0,0,3,73,"2020-07-09"
"China","Yunnan Province",187,2,0,2,183,"2020-07-09"
"China","Zhejiang Province",1269,1,3,1,1267,"2020-07-09"
