"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",992,0,0,6,986,"2020-12-13"
"China","Beijing Municipality",954,5,164,9,940,"2020-12-13"
"China","Chongqing Municipality",590,1,1,6,583,"2020-12-13"
"China","Fujian Province",502,41,3,1,460,"2020-12-13"
"China","Gansu province",182,0,0,2,180,"2020-12-13"
"China","Guangdong Province",2016,36,14,8,1972,"2020-12-13"
"China","Guangxi Zhuang Autonomous Region",264,1,0,2,261,"2020-12-13"
"China","Guizhou Province",147,0,0,2,145,"2020-12-13"
"China","Hainan Province",171,0,0,6,165,"2020-12-13"
"China","Hebei Province",373,0,0,6,367,"2020-12-13"
"China","Heilongjiang Province",956,7,394,13,936,"2020-12-13"
"China","Henan Province",1295,7,0,22,1266,"2020-12-13"
"China","Hong Kong Special Administrative Region",7541,1222,176,117,6202,"2020-12-13"
"China","Hubei Province",68149,1,0,4512,63636,"2020-12-13"
"China","Hunan Province",1020,0,0,4,1016,"2020-12-13"
"China","Inner Mongolia Autonomous Region",337,23,34,1,313,"2020-12-13"
"China","Jiangsu Province",684,9,3,0,675,"2020-12-13"
"China","Jiangxi Province",935,0,0,1,934,"2020-12-13"
"China","Jilin Province",157,0,19,2,155,"2020-12-13"
"China","Liaoning Province",289,0,0,2,287,"2020-12-13"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-12-13"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-12-13"
"China","Qinghai Province",18,0,0,0,18,"2020-12-13"
"China","Shaanxi Province",502,18,1,3,481,"2020-12-13"
"China","Shandong Province",858,10,14,7,841,"2020-12-13"
"China","Shanghai Municipality",1405,89,393,7,1309,"2020-12-13"
"China","Shanxi Province",222,4,64,0,218,"2020-12-13"
"China","Sichuan Province",829,34,14,3,792,"2020-12-13"
"China","Taiwan Province",736,123,431,7,606,"2020-12-13"
"China","Tianjin Municipality",302,4,50,3,295,"2020-12-13"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-12-13"
"China","Xinjiang Uygur Autonomous Region",980,0,0,3,977,"2020-12-13"
"China","Yunnan Province",224,12,0,2,210,"2020-12-13"
"China","Zhejiang Province",1296,5,3,1,1290,"2020-12-13"
