"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",992,0,0,6,986,"2020-12-14"
"China","Beijing Municipality",955,6,164,9,940,"2020-12-14"
"China","Chongqing Municipality",590,1,1,6,583,"2020-12-14"
"China","Fujian Province",502,38,3,1,463,"2020-12-14"
"China","Gansu province",182,0,0,2,180,"2020-12-14"
"China","Guangdong Province",2017,36,14,8,1973,"2020-12-14"
"China","Guangxi Zhuang Autonomous Region",264,1,0,2,261,"2020-12-14"
"China","Guizhou Province",147,0,0,2,145,"2020-12-14"
"China","Hainan Province",171,0,0,6,165,"2020-12-14"
"China","Hebei Province",373,0,0,6,367,"2020-12-14"
"China","Heilongjiang Province",958,9,394,13,936,"2020-12-14"
"China","Henan Province",1295,7,0,22,1266,"2020-12-14"
"China","Hong Kong Special Administrative Region",7623,1239,176,118,6266,"2020-12-14"
"China","Hubei Province",68149,1,0,4512,63636,"2020-12-14"
"China","Hunan Province",1020,0,0,4,1016,"2020-12-14"
"China","Inner Mongolia Autonomous Region",338,24,34,1,313,"2020-12-14"
"China","Jiangsu Province",684,9,3,0,675,"2020-12-14"
"China","Jiangxi Province",935,0,0,1,934,"2020-12-14"
"China","Jilin Province",157,0,19,2,155,"2020-12-14"
"China","Liaoning Province",289,0,0,2,287,"2020-12-14"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-12-14"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-12-14"
"China","Qinghai Province",18,0,0,0,18,"2020-12-14"
"China","Shaanxi Province",502,17,1,3,482,"2020-12-14"
"China","Shandong Province",858,10,14,7,841,"2020-12-14"
"China","Shanghai Municipality",1412,92,393,7,1313,"2020-12-14"
"China","Shanxi Province",222,4,64,0,218,"2020-12-14"
"China","Sichuan Province",832,37,14,3,792,"2020-12-14"
"China","Taiwan Province",740,127,431,7,606,"2020-12-14"
"China","Tianjin Municipality",302,4,50,3,295,"2020-12-14"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-12-14"
"China","Xinjiang Uygur Autonomous Region",980,0,0,3,977,"2020-12-14"
"China","Yunnan Province",224,12,0,2,210,"2020-12-14"
"China","Zhejiang Province",1297,6,3,1,1290,"2020-12-14"
