"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-08-10"
"China","Beijing Municipality",935,6,164,9,920,"2020-08-10"
"China","Chongqing Municipality",583,0,1,6,577,"2020-08-10"
"China","Fujian Province",367,3,3,1,363,"2020-08-10"
"China","Gansu province",167,0,0,2,165,"2020-08-10"
"China","Guangdong Province",1696,17,14,8,1671,"2020-08-10"
"China","Guangxi Zhuang Autonomous Region",255,0,0,2,253,"2020-08-10"
"China","Guizhou Province",147,0,0,2,145,"2020-08-10"
"China","Hainan Province",171,0,0,6,165,"2020-08-10"
"China","Hebei Province",349,0,0,6,343,"2020-08-10"
"China","Heilongjiang Province",947,0,394,13,934,"2020-08-10"
"China","Henan Province",1276,0,0,22,1254,"2020-08-10"
"China","Hong Kong Special Administrative Region",4148,1246,102,55,2847,"2020-08-10"
"China","Hubei Province",68139,4,0,4512,63623,"2020-08-10"
"China","Hunan Province",1019,0,0,4,1015,"2020-08-10"
"China","Inner Mongolia Autonomous Region",258,4,34,1,253,"2020-08-10"
"China","Jiangsu Province",659,5,3,0,654,"2020-08-10"
"China","Jiangxi Province",932,0,0,1,931,"2020-08-10"
"China","Jilin Province",157,1,19,2,154,"2020-08-10"
"China","Liaoning Province",261,78,0,2,181,"2020-08-10"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-08-10"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-08-10"
"China","Qinghai Province",18,0,0,0,18,"2020-08-10"
"China","Shaanxi Province",331,9,1,3,319,"2020-08-10"
"China","Shandong Province",810,15,14,7,788,"2020-08-10"
"China","Shanghai Municipality",786,48,393,7,731,"2020-08-10"
"China","Shanxi Province",201,0,64,0,201,"2020-08-10"
"China","Sichuan Province",615,13,13,3,599,"2020-08-10"
"China","Taiwan Province",477,29,371,7,441,"2020-08-10"
"China","Tianjin Municipality",205,2,49,3,200,"2020-08-10"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-08-10"
"China","Xinjiang Uygur Autonomous Region",853,592,0,3,258,"2020-08-10"
"China","Yunnan Province",191,1,0,2,188,"2020-08-10"
"China","Zhejiang Province",1273,4,3,1,1268,"2020-08-10"
