"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",992,0,0,6,986,"2020-12-16"
"China","Beijing Municipality",957,8,164,9,940,"2020-12-16"
"China","Chongqing Municipality",590,1,1,6,583,"2020-12-16"
"China","Fujian Province",503,31,3,1,471,"2020-12-16"
"China","Gansu province",182,0,0,2,180,"2020-12-16"
"China","Guangdong Province",2021,40,14,8,1973,"2020-12-16"
"China","Guangxi Zhuang Autonomous Region",264,1,0,2,261,"2020-12-16"
"China","Guizhou Province",147,0,0,2,145,"2020-12-16"
"China","Hainan Province",171,0,0,6,165,"2020-12-16"
"China","Hebei Province",373,0,0,6,367,"2020-12-16"
"China","Heilongjiang Province",960,11,394,13,936,"2020-12-16"
"China","Henan Province",1295,7,0,22,1266,"2020-12-16"
"China","Hong Kong Special Administrative Region",7803,1241,176,123,6439,"2020-12-16"
"China","Hubei Province",68149,0,0,4512,63637,"2020-12-16"
"China","Hunan Province",1020,0,0,4,1016,"2020-12-16"
"China","Inner Mongolia Autonomous Region",342,26,34,1,315,"2020-12-16"
"China","Jiangsu Province",684,9,3,0,675,"2020-12-16"
"China","Jiangxi Province",935,0,0,1,934,"2020-12-16"
"China","Jilin Province",157,0,19,2,155,"2020-12-16"
"China","Liaoning Province",289,0,0,2,287,"2020-12-16"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-12-16"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-12-16"
"China","Qinghai Province",18,0,0,0,18,"2020-12-16"
"China","Shaanxi Province",502,16,1,3,483,"2020-12-16"
"China","Shandong Province",859,11,14,7,841,"2020-12-16"
"China","Shanghai Municipality",1418,88,393,7,1323,"2020-12-16"
"China","Shanxi Province",222,2,64,0,220,"2020-12-16"
"China","Sichuan Province",838,41,14,3,794,"2020-12-16"
"China","Taiwan Province",749,130,431,7,612,"2020-12-16"
"China","Tianjin Municipality",303,5,50,3,295,"2020-12-16"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-12-16"
"China","Xinjiang Uygur Autonomous Region",980,0,0,3,977,"2020-12-16"
"China","Yunnan Province",226,13,0,2,211,"2020-12-16"
"China","Zhejiang Province",1297,6,3,1,1290,"2020-12-16"
