"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",992,1,0,6,985,"2020-11-13"
"China","Beijing Municipality",947,6,164,9,932,"2020-11-13"
"China","Chongqing Municipality",589,1,1,6,582,"2020-11-13"
"China","Fujian Province",460,39,3,1,420,"2020-11-13"
"China","Gansu province",181,2,0,2,177,"2020-11-13"
"China","Guangdong Province",1956,27,14,8,1921,"2020-11-13"
"China","Guangxi Zhuang Autonomous Region",260,0,0,2,258,"2020-11-13"
"China","Guizhou Province",147,0,0,2,145,"2020-11-13"
"China","Hainan Province",171,0,0,6,165,"2020-11-13"
"China","Hebei Province",373,6,0,6,361,"2020-11-13"
"China","Heilongjiang Province",949,0,394,13,936,"2020-11-13"
"China","Henan Province",1287,6,0,22,1259,"2020-11-13"
"China","Hong Kong Special Administrative Region",5436,151,176,108,5177,"2020-11-13"
"China","Hubei Province",68147,8,0,4512,63627,"2020-11-13"
"China","Hunan Province",1020,1,0,4,1015,"2020-11-13"
"China","Inner Mongolia Autonomous Region",307,25,34,1,281,"2020-11-13"
"China","Jiangsu Province",676,10,3,0,666,"2020-11-13"
"China","Jiangxi Province",935,0,0,1,934,"2020-11-13"
"China","Jilin Province",157,0,19,2,155,"2020-11-13"
"China","Liaoning Province",286,4,0,2,280,"2020-11-13"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-11-13"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-11-13"
"China","Qinghai Province",18,0,0,0,18,"2020-11-13"
"China","Shaanxi Province",483,46,1,3,434,"2020-11-13"
"China","Shandong Province",848,0,14,7,841,"2020-11-13"
"China","Shanghai Municipality",1271,100,393,7,1164,"2020-11-13"
"China","Shanxi Province",218,5,64,0,213,"2020-11-13"
"China","Sichuan Province",783,47,14,3,733,"2020-11-13"
"China","Taiwan Province",597,57,431,7,533,"2020-11-13"
"China","Tianjin Municipality",285,17,50,3,265,"2020-11-13"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-11-13"
"China","Xinjiang Uygur Autonomous Region",980,36,0,3,941,"2020-11-13"
"China","Yunnan Province",214,3,0,2,209,"2020-11-13"
"China","Zhejiang Province",1291,11,3,1,1279,"2020-11-13"
