"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-08-30"
"China","Beijing Municipality",935,0,164,9,926,"2020-08-30"
"China","Chongqing Municipality",583,0,1,6,577,"2020-08-30"
"China","Fujian Province",380,13,3,1,366,"2020-08-30"
"China","Gansu province",169,0,0,2,167,"2020-08-30"
"China","Guangdong Province",1738,12,14,8,1718,"2020-08-30"
"China","Guangxi Zhuang Autonomous Region",255,0,0,2,253,"2020-08-30"
"China","Guizhou Province",147,0,0,2,145,"2020-08-30"
"China","Hainan Province",171,0,0,6,165,"2020-08-30"
"China","Hebei Province",362,13,0,6,343,"2020-08-30"
"China","Heilongjiang Province",948,1,394,13,934,"2020-08-30"
"China","Henan Province",1276,0,0,22,1254,"2020-08-30"
"China","Hong Kong Special Administrative Region",4801,393,121,88,4320,"2020-08-30"
"China","Hubei Province",68139,1,0,4512,63626,"2020-08-30"
"China","Hunan Province",1019,0,0,4,1015,"2020-08-30"
"China","Inner Mongolia Autonomous Region",260,2,34,1,257,"2020-08-30"
"China","Jiangsu Province",665,8,3,0,657,"2020-08-30"
"China","Jiangxi Province",935,0,0,1,934,"2020-08-30"
"China","Jilin Province",157,0,19,2,155,"2020-08-30"
"China","Liaoning Province",262,1,0,2,259,"2020-08-30"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-08-30"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-08-30"
"China","Qinghai Province",18,0,0,0,18,"2020-08-30"
"China","Shaanxi Province",364,8,1,3,353,"2020-08-30"
"China","Shandong Province",831,17,14,7,807,"2020-08-30"
"China","Shanghai Municipality",897,55,393,7,835,"2020-08-30"
"China","Shanxi Province",202,1,64,0,201,"2020-08-30"
"China","Sichuan Province",652,27,14,3,622,"2020-08-30"
"China","Taiwan Province",488,19,371,7,462,"2020-08-30"
"China","Tianjin Municipality",221,5,49,3,213,"2020-08-30"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-08-30"
"China","Xinjiang Uygur Autonomous Region",902,62,0,3,837,"2020-08-30"
"China","Yunnan Province",199,6,0,2,191,"2020-08-30"
"China","Zhejiang Province",1277,8,3,1,1268,"2020-08-30"
