"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-10-20"
"China","Beijing Municipality",938,2,164,9,927,"2020-10-20"
"China","Chongqing Municipality",587,3,1,6,578,"2020-10-20"
"China","Fujian Province",418,8,3,1,409,"2020-10-20"
"China","Gansu province",170,0,0,2,168,"2020-10-20"
"China","Guangdong Province",1889,40,14,8,1841,"2020-10-20"
"China","Guangxi Zhuang Autonomous Region",260,0,0,2,258,"2020-10-20"
"China","Guizhou Province",147,0,0,2,145,"2020-10-20"
"China","Hainan Province",171,0,0,6,165,"2020-10-20"
"China","Hebei Province",368,4,0,6,358,"2020-10-20"
"China","Heilongjiang Province",948,0,394,13,935,"2020-10-20"
"China","Henan Province",1281,3,0,22,1256,"2020-10-20"
"China","Hong Kong Special Administrative Region",5261,160,176,105,4996,"2020-10-20"
"China","Hubei Province",68139,0,0,4512,63627,"2020-10-20"
"China","Hunan Province",1019,0,0,4,1015,"2020-10-20"
"China","Inner Mongolia Autonomous Region",275,8,34,1,266,"2020-10-20"
"China","Jiangsu Province",670,5,3,0,665,"2020-10-20"
"China","Jiangxi Province",935,0,0,1,934,"2020-10-20"
"China","Jilin Province",157,0,19,2,155,"2020-10-20"
"China","Liaoning Province",280,8,0,2,270,"2020-10-20"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-10-20"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-10-20"
"China","Qinghai Province",18,0,0,0,18,"2020-10-20"
"China","Shaanxi Province",438,26,1,3,409,"2020-10-20"
"China","Shandong Province",845,13,14,7,825,"2020-10-20"
"China","Shanghai Municipality",1095,75,393,7,1013,"2020-10-20"
"China","Shanxi Province",209,5,64,0,204,"2020-10-20"
"China","Sichuan Province",728,35,14,3,690,"2020-10-20"
"China","Taiwan Province",543,41,431,7,495,"2020-10-20"
"China","Tianjin Municipality",256,12,50,3,241,"2020-10-20"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-10-20"
"China","Xinjiang Uygur Autonomous Region",902,0,0,3,899,"2020-10-20"
"China","Yunnan Province",211,8,0,2,201,"2020-10-20"
"China","Zhejiang Province",1283,3,3,1,1279,"2020-10-20"
