"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-10-24"
"China","Beijing Municipality",940,3,164,9,928,"2020-10-24"
"China","Chongqing Municipality",589,4,1,6,579,"2020-10-24"
"China","Fujian Province",429,19,3,1,409,"2020-10-24"
"China","Gansu province",170,0,0,2,168,"2020-10-24"
"China","Guangdong Province",1904,39,14,8,1857,"2020-10-24"
"China","Guangxi Zhuang Autonomous Region",260,0,0,2,258,"2020-10-24"
"China","Guizhou Province",147,0,0,2,145,"2020-10-24"
"China","Hainan Province",171,0,0,6,165,"2020-10-24"
"China","Hebei Province",368,3,0,6,359,"2020-10-24"
"China","Heilongjiang Province",948,0,394,13,935,"2020-10-24"
"China","Henan Province",1283,4,0,22,1257,"2020-10-24"
"China","Hong Kong Special Administrative Region",5289,143,176,105,5041,"2020-10-24"
"China","Hubei Province",68139,0,0,4512,63627,"2020-10-24"
"China","Hunan Province",1019,0,0,4,1015,"2020-10-24"
"China","Inner Mongolia Autonomous Region",275,8,34,1,266,"2020-10-24"
"China","Jiangsu Province",670,5,3,0,665,"2020-10-24"
"China","Jiangxi Province",935,0,0,1,934,"2020-10-24"
"China","Jilin Province",157,0,19,2,155,"2020-10-24"
"China","Liaoning Province",280,7,0,2,271,"2020-10-24"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-10-24"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-10-24"
"China","Qinghai Province",18,0,0,0,18,"2020-10-24"
"China","Shaanxi Province",444,27,1,3,414,"2020-10-24"
"China","Shandong Province",845,11,14,7,827,"2020-10-24"
"China","Shanghai Municipality",1123,85,393,7,1031,"2020-10-24"
"China","Shanxi Province",209,4,64,0,205,"2020-10-24"
"China","Sichuan Province",733,29,14,3,701,"2020-10-24"
"China","Taiwan Province",548,44,431,7,497,"2020-10-24"
"China","Tianjin Municipality",259,14,50,3,242,"2020-10-24"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-10-24"
"China","Xinjiang Uygur Autonomous Region",902,0,0,3,899,"2020-10-24"
"China","Yunnan Province",211,4,0,2,205,"2020-10-24"
"China","Zhejiang Province",1283,3,3,1,1279,"2020-10-24"
