"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",993,1,0,6,986,"2020-12-29"
"China","Beijing Municipality",979,29,164,9,941,"2020-12-29"
"China","Chongqing Municipality",590,0,1,6,584,"2020-12-29"
"China","Fujian Province",509,22,3,1,486,"2020-12-29"
"China","Gansu province",182,0,0,2,180,"2020-12-29"
"China","Guangdong Province",2041,25,14,8,2008,"2020-12-29"
"China","Guangxi Zhuang Autonomous Region",264,1,0,2,261,"2020-12-29"
"China","Guizhou Province",147,0,0,2,145,"2020-12-29"
"China","Hainan Province",171,0,0,6,165,"2020-12-29"
"China","Hebei Province",373,0,0,6,367,"2020-12-29"
"China","Heilongjiang Province",961,9,394,13,939,"2020-12-29"
"China","Henan Province",1299,7,0,22,1270,"2020-12-29"
"China","Hong Kong Special Administrative Region",8724,965,176,143,7616,"2020-12-29"
"China","Hubei Province",68149,0,0,4512,63637,"2020-12-29"
"China","Hunan Province",1021,1,0,4,1016,"2020-12-29"
"China","Inner Mongolia Autonomous Region",359,19,34,1,339,"2020-12-29"
"China","Jiangsu Province",684,2,3,0,682,"2020-12-29"
"China","Jiangxi Province",935,0,0,1,934,"2020-12-29"
"China","Jilin Province",157,0,19,2,155,"2020-12-29"
"China","Liaoning Province",337,48,0,2,287,"2020-12-29"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-12-29"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-12-29"
"China","Qinghai Province",18,0,0,0,18,"2020-12-29"
"China","Shaanxi Province",505,13,1,3,489,"2020-12-29"
"China","Shandong Province",861,10,14,7,844,"2020-12-29"
"China","Shanghai Municipality",1498,102,393,7,1389,"2020-12-29"
"China","Shanxi Province",224,3,64,0,221,"2020-12-29"
"China","Sichuan Province",851,31,14,3,817,"2020-12-29"
"China","Taiwan Province",795,127,431,7,661,"2020-12-29"
"China","Tianjin Municipality",306,3,50,3,300,"2020-12-29"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-12-29"
"China","Xinjiang Uygur Autonomous Region",980,0,0,3,977,"2020-12-29"
"China","Yunnan Province",229,13,0,2,214,"2020-12-29"
"China","Zhejiang Province",1305,11,3,1,1293,"2020-12-29"
