"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-10-14"
"China","Beijing Municipality",937,1,164,9,927,"2020-10-14"
"China","Chongqing Municipality",585,1,1,6,578,"2020-10-14"
"China","Fujian Province",416,9,3,1,406,"2020-10-14"
"China","Gansu province",170,0,0,2,168,"2020-10-14"
"China","Guangdong Province",1869,35,14,8,1826,"2020-10-14"
"China","Guangxi Zhuang Autonomous Region",260,2,0,2,256,"2020-10-14"
"China","Guizhou Province",147,0,0,2,145,"2020-10-14"
"China","Hainan Province",171,0,0,6,165,"2020-10-14"
"China","Hebei Province",367,3,0,6,358,"2020-10-14"
"China","Heilongjiang Province",948,0,394,13,935,"2020-10-14"
"China","Henan Province",1281,3,0,22,1256,"2020-10-14"
"China","Hong Kong Special Administrative Region",5201,165,154,105,4931,"2020-10-14"
"China","Hubei Province",68139,0,0,4512,63627,"2020-10-14"
"China","Hunan Province",1019,0,0,4,1015,"2020-10-14"
"China","Inner Mongolia Autonomous Region",270,6,34,1,263,"2020-10-14"
"China","Jiangsu Province",667,3,3,0,664,"2020-10-14"
"China","Jiangxi Province",935,0,0,1,934,"2020-10-14"
"China","Jilin Province",157,0,19,2,155,"2020-10-14"
"China","Liaoning Province",280,9,0,2,269,"2020-10-14"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-10-14"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-10-14"
"China","Qinghai Province",18,0,0,0,18,"2020-10-14"
"China","Shaanxi Province",431,29,1,3,399,"2020-10-14"
"China","Shandong Province",844,13,14,7,824,"2020-10-14"
"China","Shanghai Municipality",1061,66,393,7,988,"2020-10-14"
"China","Shanxi Province",208,5,64,0,203,"2020-10-14"
"China","Sichuan Province",723,39,14,3,681,"2020-10-14"
"China","Taiwan Province",530,34,431,7,489,"2020-10-14"
"China","Tianjin Municipality",245,4,50,3,238,"2020-10-14"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-10-14"
"China","Xinjiang Uygur Autonomous Region",902,0,0,3,899,"2020-10-14"
"China","Yunnan Province",211,9,0,2,200,"2020-10-14"
"China","Zhejiang Province",1283,10,3,1,1272,"2020-10-14"
