"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",992,0,0,6,986,"2020-12-25"
"China","Beijing Municipality",961,11,164,9,941,"2020-12-25"
"China","Chongqing Municipality",590,0,1,6,584,"2020-12-25"
"China","Fujian Province",507,20,3,1,486,"2020-12-25"
"China","Gansu province",182,0,0,2,180,"2020-12-25"
"China","Guangdong Province",2037,34,14,8,1995,"2020-12-25"
"China","Guangxi Zhuang Autonomous Region",264,1,0,2,261,"2020-12-25"
"China","Guizhou Province",147,0,0,2,145,"2020-12-25"
"China","Hainan Province",171,0,0,6,165,"2020-12-25"
"China","Hebei Province",373,0,0,6,367,"2020-12-25"
"China","Heilongjiang Province",961,11,394,13,937,"2020-12-25"
"China","Henan Province",1298,6,0,22,1270,"2020-12-25"
"China","Hong Kong Special Administrative Region",8481,1028,176,136,7317,"2020-12-25"
"China","Hubei Province",68149,0,0,4512,63637,"2020-12-25"
"China","Hunan Province",1020,0,0,4,1016,"2020-12-25"
"China","Inner Mongolia Autonomous Region",352,15,34,1,336,"2020-12-25"
"China","Jiangsu Province",684,5,3,0,679,"2020-12-25"
"China","Jiangxi Province",935,0,0,1,934,"2020-12-25"
"China","Jilin Province",157,0,19,2,155,"2020-12-25"
"China","Liaoning Province",310,21,0,2,287,"2020-12-25"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-12-25"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-12-25"
"China","Qinghai Province",18,0,0,0,18,"2020-12-25"
"China","Shaanxi Province",504,14,1,3,487,"2020-12-25"
"China","Shandong Province",861,13,14,7,841,"2020-12-25"
"China","Shanghai Municipality",1483,109,393,7,1367,"2020-12-25"
"China","Shanxi Province",224,3,64,0,221,"2020-12-25"
"China","Sichuan Province",846,36,14,3,807,"2020-12-25"
"China","Taiwan Province",780,133,431,7,640,"2020-12-25"
"China","Tianjin Municipality",304,3,50,3,298,"2020-12-25"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-12-25"
"China","Xinjiang Uygur Autonomous Region",980,0,0,3,977,"2020-12-25"
"China","Yunnan Province",227,12,0,2,213,"2020-12-25"
"China","Zhejiang Province",1300,9,3,1,1290,"2020-12-25"
