"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-10-31"
"China","Beijing Municipality",942,4,164,9,929,"2020-10-31"
"China","Chongqing Municipality",589,4,1,6,579,"2020-10-31"
"China","Fujian Province",436,25,3,1,410,"2020-10-31"
"China","Gansu province",170,0,0,2,168,"2020-10-31"
"China","Guangdong Province",1919,29,14,8,1882,"2020-10-31"
"China","Guangxi Zhuang Autonomous Region",260,0,0,2,258,"2020-10-31"
"China","Guizhou Province",147,0,0,2,145,"2020-10-31"
"China","Hainan Province",171,0,0,6,165,"2020-10-31"
"China","Hebei Province",373,8,0,6,359,"2020-10-31"
"China","Heilongjiang Province",949,1,394,13,935,"2020-10-31"
"China","Henan Province",1284,4,0,22,1258,"2020-10-31"
"China","Hong Kong Special Administrative Region",5320,133,176,105,5082,"2020-10-31"
"China","Hubei Province",68139,0,0,4512,63627,"2020-10-31"
"China","Hunan Province",1020,1,0,4,1015,"2020-10-31"
"China","Inner Mongolia Autonomous Region",288,19,34,1,268,"2020-10-31"
"China","Jiangsu Province",672,6,3,0,666,"2020-10-31"
"China","Jiangxi Province",935,0,0,1,934,"2020-10-31"
"China","Jilin Province",157,0,19,2,155,"2020-10-31"
"China","Liaoning Province",283,5,0,2,276,"2020-10-31"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-10-31"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-10-31"
"China","Qinghai Province",18,0,0,0,18,"2020-10-31"
"China","Shaanxi Province",454,28,1,3,423,"2020-10-31"
"China","Shandong Province",847,6,14,7,834,"2020-10-31"
"China","Shanghai Municipality",1176,102,393,7,1067,"2020-10-31"
"China","Shanxi Province",212,5,64,0,207,"2020-10-31"
"China","Sichuan Province",743,31,14,3,709,"2020-10-31"
"China","Taiwan Province",554,33,431,7,514,"2020-10-31"
"China","Tianjin Municipality",270,16,50,3,251,"2020-10-31"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-10-31"
"China","Xinjiang Uygur Autonomous Region",953,51,0,3,899,"2020-10-31"
"China","Yunnan Province",213,4,0,2,207,"2020-10-31"
"China","Zhejiang Province",1286,6,3,1,1279,"2020-10-31"
