"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-08-17"
"China","Beijing Municipality",935,3,164,9,923,"2020-08-17"
"China","Chongqing Municipality",583,0,1,6,577,"2020-08-17"
"China","Fujian Province",370,4,3,1,365,"2020-08-17"
"China","Gansu province",169,0,0,2,167,"2020-08-17"
"China","Guangdong Province",1720,28,14,8,1684,"2020-08-17"
"China","Guangxi Zhuang Autonomous Region",255,0,0,2,253,"2020-08-17"
"China","Guizhou Province",147,0,0,2,145,"2020-08-17"
"China","Hainan Province",171,0,0,6,165,"2020-08-17"
"China","Hebei Province",351,2,0,6,343,"2020-08-17"
"China","Heilongjiang Province",948,1,394,13,934,"2020-08-17"
"China","Henan Province",1276,0,0,22,1254,"2020-08-17"
"China","Hong Kong Special Administrative Region",4524,856,109,69,3599,"2020-08-17"
"China","Hubei Province",68139,2,0,4512,63625,"2020-08-17"
"China","Hunan Province",1019,0,0,4,1015,"2020-08-17"
"China","Inner Mongolia Autonomous Region",260,3,34,1,256,"2020-08-17"
"China","Jiangsu Province",661,6,3,0,655,"2020-08-17"
"China","Jiangxi Province",932,0,0,1,931,"2020-08-17"
"China","Jilin Province",157,0,19,2,155,"2020-08-17"
"China","Liaoning Province",261,32,0,2,227,"2020-08-17"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-08-17"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-08-17"
"China","Qinghai Province",18,0,0,0,18,"2020-08-17"
"China","Shaanxi Province",354,27,1,3,324,"2020-08-17"
"China","Shandong Province",822,25,14,7,790,"2020-08-17"
"China","Shanghai Municipality",828,69,393,7,752,"2020-08-17"
"China","Shanxi Province",201,0,64,0,201,"2020-08-17"
"China","Sichuan Province",626,17,13,3,606,"2020-08-17"
"China","Taiwan Province",484,27,371,7,450,"2020-08-17"
"China","Tianjin Municipality",209,4,49,3,202,"2020-08-17"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-08-17"
"China","Xinjiang Uygur Autonomous Region",902,378,0,3,521,"2020-08-17"
"China","Yunnan Province",195,5,0,2,188,"2020-08-17"
"China","Zhejiang Province",1275,6,3,1,1268,"2020-08-17"
