"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",990,0,0,6,984,"2020-03-22"
"China","Beijing Municipality",522,114,0,8,400,"2020-03-22"
"China","Chongqing Municipality",577,1,1,6,570,"2020-03-22"
"China","Fujian Province",313,17,0,1,295,"2020-03-22"
"China","Gansu province",136,20,0,2,114,"2020-03-22"
"China","Guangdong Province",1407,70,0,8,1329,"2020-03-22"
"China","Guangxi Zhuang Autonomous Region",254,2,0,2,250,"2020-03-22"
"China","Guizhou Province",146,0,0,2,144,"2020-03-22"
"China","Hainan Province",168,1,0,6,161,"2020-03-22"
"China","Hebei Province",319,3,0,6,310,"2020-03-22"
"China","Heilongjiang Province",484,6,0,13,465,"2020-03-22"
"China","Henan Province",1274,2,0,22,1250,"2020-03-22"
"China","Hong Kong Special Administrative Region",317,213,0,4,100,"2020-03-22"
"China","Hubei Province",67800,4768,0,3153,59879,"2020-03-22"
"China","Hunan Province",1018,0,0,4,1014,"2020-03-22"
"China","Inner Mongolia Autonomous Region",75,0,0,1,74,"2020-03-22"
"China","Jiangsu Province",633,2,0,0,631,"2020-03-22"
"China","Jiangxi Province",936,1,0,1,934,"2020-03-22"
"China","Jilin Province",93,0,0,1,92,"2020-03-22"
"China","Liaoning Province",127,1,0,2,124,"2020-03-22"
"China","Macao Special Administrative Region",21,11,0,0,10,"2020-03-22"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-03-22"
"China","Qinghai Province",18,0,0,0,18,"2020-03-22"
"China","Shaanxi Province",248,6,0,3,239,"2020-03-22"
"China","Shandong Province",767,9,0,7,751,"2020-03-22"
"China","Shanghai Municipality",404,72,0,4,328,"2020-03-22"
"China","Shanxi Province",133,0,0,0,133,"2020-03-22"
"China","Sichuan Province",543,4,0,3,536,"2020-03-22"
"China","Taiwan Province",169,139,0,2,28,"2020-03-22"
"China","Tianjin Municipality",137,1,0,3,133,"2020-03-22"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-03-22"
"China","Xinjiang Uygur Autonomous Region",76,0,0,3,73,"2020-03-22"
"China","Yunnan Province",176,2,0,2,172,"2020-03-22"
"China","Zhejiang Province",1238,16,0,1,1221,"2020-03-22"
