"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-11-07"
"China","Beijing Municipality",945,7,164,9,929,"2020-11-07"
"China","Chongqing Municipality",589,3,1,6,580,"2020-11-07"
"China","Fujian Province",455,37,3,1,417,"2020-11-07"
"China","Gansu province",180,2,0,2,176,"2020-11-07"
"China","Guangdong Province",1943,33,14,8,1902,"2020-11-07"
"China","Guangxi Zhuang Autonomous Region",260,0,0,2,258,"2020-11-07"
"China","Guizhou Province",147,0,0,2,145,"2020-11-07"
"China","Hainan Province",171,0,0,6,165,"2020-11-07"
"China","Hebei Province",373,7,0,6,360,"2020-11-07"
"China","Heilongjiang Province",949,1,394,13,935,"2020-11-07"
"China","Henan Province",1286,6,0,22,1258,"2020-11-07"
"China","Hong Kong Special Administrative Region",5364,118,176,107,5139,"2020-11-07"
"China","Hubei Province",68143,4,0,4512,63627,"2020-11-07"
"China","Hunan Province",1020,1,0,4,1015,"2020-11-07"
"China","Inner Mongolia Autonomous Region",303,32,34,1,270,"2020-11-07"
"China","Jiangsu Province",674,8,3,0,666,"2020-11-07"
"China","Jiangxi Province",935,0,0,1,934,"2020-11-07"
"China","Jilin Province",157,0,19,2,155,"2020-11-07"
"China","Liaoning Province",284,3,0,2,279,"2020-11-07"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-11-07"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-11-07"
"China","Qinghai Province",18,0,0,0,18,"2020-11-07"
"China","Shaanxi Province",463,31,1,3,429,"2020-11-07"
"China","Shandong Province",848,2,14,7,839,"2020-11-07"
"China","Shanghai Municipality",1234,105,393,7,1122,"2020-11-07"
"China","Shanxi Province",216,3,64,0,213,"2020-11-07"
"China","Sichuan Province",767,42,14,3,722,"2020-11-07"
"China","Taiwan Province",573,43,431,7,523,"2020-11-07"
"China","Tianjin Municipality",275,12,50,3,260,"2020-11-07"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-11-07"
"China","Xinjiang Uygur Autonomous Region",980,74,0,3,903,"2020-11-07"
"China","Yunnan Province",214,4,0,2,208,"2020-11-07"
"China","Zhejiang Province",1288,8,3,1,1279,"2020-11-07"
