"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",992,1,0,6,985,"2020-11-16"
"China","Beijing Municipality",947,6,164,9,932,"2020-11-16"
"China","Chongqing Municipality",589,1,1,6,582,"2020-11-16"
"China","Fujian Province",461,34,3,1,426,"2020-11-16"
"China","Gansu province",181,2,0,2,177,"2020-11-16"
"China","Guangdong Province",1968,37,14,8,1923,"2020-11-16"
"China","Guangxi Zhuang Autonomous Region",260,0,0,2,258,"2020-11-16"
"China","Guizhou Province",147,0,0,2,145,"2020-11-16"
"China","Hainan Province",171,0,0,6,165,"2020-11-16"
"China","Hebei Province",373,5,0,6,362,"2020-11-16"
"China","Heilongjiang Province",949,0,394,13,936,"2020-11-16"
"China","Henan Province",1288,7,0,22,1259,"2020-11-16"
"China","Hong Kong Special Administrative Region",5458,156,176,108,5194,"2020-11-16"
"China","Hubei Province",68148,9,0,4512,63627,"2020-11-16"
"China","Hunan Province",1020,1,0,4,1015,"2020-11-16"
"China","Inner Mongolia Autonomous Region",307,24,34,1,282,"2020-11-16"
"China","Jiangsu Province",677,11,3,0,666,"2020-11-16"
"China","Jiangxi Province",935,0,0,1,934,"2020-11-16"
"China","Jilin Province",157,0,19,2,155,"2020-11-16"
"China","Liaoning Province",288,6,0,2,280,"2020-11-16"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-11-16"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-11-16"
"China","Qinghai Province",18,0,0,0,18,"2020-11-16"
"China","Shaanxi Province",487,45,1,3,439,"2020-11-16"
"China","Shandong Province",848,0,14,7,841,"2020-11-16"
"China","Shanghai Municipality",1277,87,393,7,1183,"2020-11-16"
"China","Shanxi Province",219,6,64,0,213,"2020-11-16"
"China","Sichuan Province",786,45,14,3,738,"2020-11-16"
"China","Taiwan Province",602,59,431,7,536,"2020-11-16"
"China","Tianjin Municipality",289,19,50,3,267,"2020-11-16"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-11-16"
"China","Xinjiang Uygur Autonomous Region",980,17,0,3,960,"2020-11-16"
"China","Yunnan Province",217,6,0,2,209,"2020-11-16"
"China","Zhejiang Province",1291,11,3,1,1279,"2020-11-16"
