"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",993,1,0,6,986,"2021-01-01"
"China","Beijing Municipality",987,34,164,9,944,"2021-01-01"
"China","Chongqing Municipality",590,0,1,6,584,"2021-01-01"
"China","Fujian Province",513,24,3,1,488,"2021-01-01"
"China","Gansu province",182,0,0,2,180,"2021-01-01"
"China","Guangdong Province",2046,28,14,8,2010,"2021-01-01"
"China","Guangxi Zhuang Autonomous Region",264,1,0,2,261,"2021-01-01"
"China","Guizhou Province",147,0,0,2,145,"2021-01-01"
"China","Hainan Province",171,0,0,6,165,"2021-01-01"
"China","Hebei Province",373,0,0,6,367,"2021-01-01"
"China","Heilongjiang Province",964,9,394,13,942,"2021-01-01"
"China","Henan Province",1299,7,0,22,1270,"2021-01-01"
"China","Hong Kong Special Administrative Region",8888,828,176,148,7912,"2021-01-01"
"China","Hubei Province",68149,0,0,4512,63637,"2021-01-01"
"China","Hunan Province",1021,1,0,4,1016,"2021-01-01"
"China","Inner Mongolia Autonomous Region",364,23,34,1,340,"2021-01-01"
"China","Jiangsu Province",684,2,3,0,682,"2021-01-01"
"China","Jiangxi Province",935,0,0,1,934,"2021-01-01"
"China","Jilin Province",157,0,19,2,155,"2021-01-01"
"China","Liaoning Province",351,62,0,2,287,"2021-01-01"
"China","Macao Special Administrative Region",46,0,9,0,46,"2021-01-01"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2021-01-01"
"China","Qinghai Province",18,0,0,0,18,"2021-01-01"
"China","Shaanxi Province",507,14,1,3,490,"2021-01-01"
"China","Shandong Province",862,8,14,7,847,"2021-01-01"
"China","Shanghai Municipality",1516,97,393,7,1412,"2021-01-01"
"China","Shanxi Province",224,3,64,0,221,"2021-01-01"
"China","Sichuan Province",853,28,14,3,822,"2021-01-01"
"China","Taiwan Province",802,113,431,7,682,"2021-01-01"
"China","Tianjin Municipality",309,6,50,3,300,"2021-01-01"
"China","Tibet Autonomous Region",1,0,0,0,1,"2021-01-01"
"China","Xinjiang Uygur Autonomous Region",980,0,0,3,977,"2021-01-01"
"China","Yunnan Province",230,13,0,2,215,"2021-01-01"
"China","Zhejiang Province",1306,12,3,1,1293,"2021-01-01"
