"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-07-30"
"China","Beijing Municipality",933,23,164,9,901,"2020-07-30"
"China","Chongqing Municipality",583,0,1,6,577,"2020-07-30"
"China","Fujian Province",366,3,3,1,362,"2020-07-30"
"China","Gansu province",167,0,0,2,165,"2020-07-30"
"China","Guangdong Province",1675,16,11,8,1651,"2020-07-30"
"China","Guangxi Zhuang Autonomous Region",255,0,0,2,253,"2020-07-30"
"China","Guizhou Province",147,0,0,2,145,"2020-07-30"
"China","Hainan Province",171,0,0,6,165,"2020-07-30"
"China","Hebei Province",349,0,0,6,343,"2020-07-30"
"China","Heilongjiang Province",947,0,394,13,934,"2020-07-30"
"China","Henan Province",1276,0,0,22,1254,"2020-07-30"
"China","Hong Kong Special Administrative Region",3151,1536,92,24,1591,"2020-07-30"
"China","Hubei Province",68135,0,0,4512,63623,"2020-07-30"
"China","Hunan Province",1019,0,0,4,1015,"2020-07-30"
"China","Inner Mongolia Autonomous Region",258,13,34,1,244,"2020-07-30"
"China","Jiangsu Province",655,1,3,0,654,"2020-07-30"
"China","Jiangxi Province",932,0,0,1,931,"2020-07-30"
"China","Jilin Province",157,2,19,2,153,"2020-07-30"
"China","Liaoning Province",222,60,0,2,160,"2020-07-30"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-07-30"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-07-30"
"China","Qinghai Province",18,0,0,0,18,"2020-07-30"
"China","Shaanxi Province",324,3,1,3,318,"2020-07-30"
"China","Shandong Province",799,7,14,7,785,"2020-07-30"
"China","Shanghai Municipality",744,17,393,7,720,"2020-07-30"
"China","Shanxi Province",201,0,64,0,201,"2020-07-30"
"China","Sichuan Province",604,5,13,3,596,"2020-07-30"
"China","Taiwan Province",467,20,371,7,440,"2020-07-30"
"China","Tianjin Municipality",205,7,49,3,195,"2020-07-30"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-07-30"
"China","Xinjiang Uygur Autonomous Region",496,414,0,3,79,"2020-07-30"
"China","Yunnan Province",191,3,0,2,186,"2020-07-30"
"China","Zhejiang Province",1270,1,3,1,1268,"2020-07-30"
