"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-06-25"
"China","Beijing Municipality",863,270,164,9,584,"2020-06-25"
"China","Chongqing Municipality",582,3,1,6,573,"2020-06-25"
"China","Fujian Province",363,5,3,1,357,"2020-06-25"
"China","Gansu province",161,21,0,2,138,"2020-06-25"
"China","Guangdong Province",1635,6,11,8,1621,"2020-06-25"
"China","Guangxi Zhuang Autonomous Region",254,0,0,2,252,"2020-06-25"
"China","Guizhou Province",147,0,0,2,145,"2020-06-25"
"China","Hainan Province",171,2,0,6,163,"2020-06-25"
"China","Hebei Province",349,20,0,6,323,"2020-06-25"
"China","Heilongjiang Province",947,0,394,13,934,"2020-06-25"
"China","Henan Province",1276,0,0,22,1254,"2020-06-25"
"China","Hong Kong Special Administrative Region",1193,98,63,7,1088,"2020-06-25"
"China","Hubei Province",68135,0,0,4512,63623,"2020-06-25"
"China","Hunan Province",1019,0,0,4,1015,"2020-06-25"
"China","Inner Mongolia Autonomous Region",238,1,34,1,236,"2020-06-25"
"China","Jiangsu Province",654,1,3,0,653,"2020-06-25"
"China","Jiangxi Province",932,0,0,1,931,"2020-06-25"
"China","Jilin Province",155,0,19,2,153,"2020-06-25"
"China","Liaoning Province",154,5,0,2,147,"2020-06-25"
"China","Macao Special Administrative Region",45,0,9,0,45,"2020-06-25"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-06-25"
"China","Qinghai Province",18,0,0,0,18,"2020-06-25"
"China","Shaanxi Province",319,9,1,3,307,"2020-06-25"
"China","Shandong Province",792,0,14,7,785,"2020-06-25"
"China","Shanghai Municipality",703,24,300,7,672,"2020-06-25"
"China","Shanxi Province",198,0,64,0,198,"2020-06-25"
"China","Sichuan Province",589,11,13,3,575,"2020-06-25"
"China","Taiwan Province",447,5,356,7,435,"2020-06-25"
"China","Tianjin Municipality",198,3,48,3,192,"2020-06-25"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-06-25"
"China","Xinjiang Uygur Autonomous Region",76,0,0,3,73,"2020-06-25"
"China","Yunnan Province",185,0,0,2,183,"2020-06-25"
"China","Zhejiang Province",1269,1,3,1,1267,"2020-06-25"
