"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",992,0,0,6,986,"2020-12-18"
"China","Beijing Municipality",957,8,164,9,940,"2020-12-18"
"China","Chongqing Municipality",590,0,1,6,584,"2020-12-18"
"China","Fujian Province",503,27,3,1,475,"2020-12-18"
"China","Gansu province",182,0,0,2,180,"2020-12-18"
"China","Guangdong Province",2026,44,14,8,1974,"2020-12-18"
"China","Guangxi Zhuang Autonomous Region",264,1,0,2,261,"2020-12-18"
"China","Guizhou Province",147,0,0,2,145,"2020-12-18"
"China","Hainan Province",171,0,0,6,165,"2020-12-18"
"China","Hebei Province",373,0,0,6,367,"2020-12-18"
"China","Heilongjiang Province",960,11,394,13,936,"2020-12-18"
"China","Henan Province",1296,7,0,22,1267,"2020-12-18"
"China","Hong Kong Special Administrative Region",7969,1212,176,129,6628,"2020-12-18"
"China","Hubei Province",68149,0,0,4512,63637,"2020-12-18"
"China","Hunan Province",1020,0,0,4,1016,"2020-12-18"
"China","Inner Mongolia Autonomous Region",342,19,34,1,322,"2020-12-18"
"China","Jiangsu Province",684,8,3,0,676,"2020-12-18"
"China","Jiangxi Province",935,0,0,1,934,"2020-12-18"
"China","Jilin Province",157,0,19,2,155,"2020-12-18"
"China","Liaoning Province",289,0,0,2,287,"2020-12-18"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-12-18"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-12-18"
"China","Qinghai Province",18,0,0,0,18,"2020-12-18"
"China","Shaanxi Province",502,14,1,3,485,"2020-12-18"
"China","Shandong Province",859,11,14,7,841,"2020-12-18"
"China","Shanghai Municipality",1428,89,393,7,1332,"2020-12-18"
"China","Shanxi Province",223,3,64,0,220,"2020-12-18"
"China","Sichuan Province",839,39,14,3,797,"2020-12-18"
"China","Taiwan Province",759,133,431,7,619,"2020-12-18"
"China","Tianjin Municipality",303,4,50,3,296,"2020-12-18"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-12-18"
"China","Xinjiang Uygur Autonomous Region",980,0,0,3,977,"2020-12-18"
"China","Yunnan Province",227,14,0,2,211,"2020-12-18"
"China","Zhejiang Province",1297,6,3,1,1290,"2020-12-18"
