"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-10-30"
"China","Beijing Municipality",942,4,164,9,929,"2020-10-30"
"China","Chongqing Municipality",589,4,1,6,579,"2020-10-30"
"China","Fujian Province",436,25,3,1,410,"2020-10-30"
"China","Gansu province",170,0,0,2,168,"2020-10-30"
"China","Guangdong Province",1916,31,14,8,1877,"2020-10-30"
"China","Guangxi Zhuang Autonomous Region",260,0,0,2,258,"2020-10-30"
"China","Guizhou Province",147,0,0,2,145,"2020-10-30"
"China","Hainan Province",171,0,0,6,165,"2020-10-30"
"China","Hebei Province",372,7,0,6,359,"2020-10-30"
"China","Heilongjiang Province",949,1,394,13,935,"2020-10-30"
"China","Henan Province",1284,4,0,22,1258,"2020-10-30"
"China","Hong Kong Special Administrative Region",5320,133,176,105,5082,"2020-10-30"
"China","Hubei Province",68139,0,0,4512,63627,"2020-10-30"
"China","Hunan Province",1019,0,0,4,1015,"2020-10-30"
"China","Inner Mongolia Autonomous Region",287,18,34,1,268,"2020-10-30"
"China","Jiangsu Province",672,6,3,0,666,"2020-10-30"
"China","Jiangxi Province",935,0,0,1,934,"2020-10-30"
"China","Jilin Province",157,0,19,2,155,"2020-10-30"
"China","Liaoning Province",283,5,0,2,276,"2020-10-30"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-10-30"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-10-30"
"China","Qinghai Province",18,0,0,0,18,"2020-10-30"
"China","Shaanxi Province",454,28,1,3,423,"2020-10-30"
"China","Shandong Province",847,7,14,7,833,"2020-10-30"
"China","Shanghai Municipality",1168,102,393,7,1059,"2020-10-30"
"China","Shanxi Province",212,6,64,0,206,"2020-10-30"
"China","Sichuan Province",739,28,14,3,708,"2020-10-30"
"China","Taiwan Province",554,33,431,7,514,"2020-10-30"
"China","Tianjin Municipality",265,15,50,3,247,"2020-10-30"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-10-30"
"China","Xinjiang Uygur Autonomous Region",947,45,0,3,899,"2020-10-30"
"China","Yunnan Province",212,4,0,2,206,"2020-10-30"
"China","Zhejiang Province",1283,3,3,1,1279,"2020-10-30"
