"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-10-27"
"China","Beijing Municipality",941,4,164,9,928,"2020-10-27"
"China","Chongqing Municipality",589,4,1,6,579,"2020-10-27"
"China","Fujian Province",431,20,3,1,410,"2020-10-27"
"China","Gansu province",170,0,0,2,168,"2020-10-27"
"China","Guangdong Province",1909,32,14,8,1869,"2020-10-27"
"China","Guangxi Zhuang Autonomous Region",260,0,0,2,258,"2020-10-27"
"China","Guizhou Province",147,0,0,2,145,"2020-10-27"
"China","Hainan Province",171,0,0,6,165,"2020-10-27"
"China","Hebei Province",371,6,0,6,359,"2020-10-27"
"China","Heilongjiang Province",949,1,394,13,935,"2020-10-27"
"China","Henan Province",1283,4,0,22,1257,"2020-10-27"
"China","Hong Kong Special Administrative Region",5308,150,176,105,5053,"2020-10-27"
"China","Hubei Province",68139,0,0,4512,63627,"2020-10-27"
"China","Hunan Province",1019,0,0,4,1015,"2020-10-27"
"China","Inner Mongolia Autonomous Region",278,9,34,1,268,"2020-10-27"
"China","Jiangsu Province",670,4,3,0,666,"2020-10-27"
"China","Jiangxi Province",935,0,0,1,934,"2020-10-27"
"China","Jilin Province",157,0,19,2,155,"2020-10-27"
"China","Liaoning Province",283,8,0,2,273,"2020-10-27"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-10-27"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-10-27"
"China","Qinghai Province",18,0,0,0,18,"2020-10-27"
"China","Shaanxi Province",447,23,1,3,421,"2020-10-27"
"China","Shandong Province",846,10,14,7,829,"2020-10-27"
"China","Shanghai Municipality",1142,89,393,7,1046,"2020-10-27"
"China","Shanxi Province",212,7,64,0,205,"2020-10-27"
"China","Sichuan Province",736,28,14,3,705,"2020-10-27"
"China","Taiwan Province",550,41,431,7,502,"2020-10-27"
"China","Tianjin Municipality",260,11,50,3,246,"2020-10-27"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-10-27"
"China","Xinjiang Uygur Autonomous Region",907,5,0,3,899,"2020-10-27"
"China","Yunnan Province",211,3,0,2,206,"2020-10-27"
"China","Zhejiang Province",1283,3,3,1,1279,"2020-10-27"
