"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",992,0,0,6,986,"2020-12-05"
"China","Beijing Municipality",952,4,164,9,939,"2020-12-05"
"China","Chongqing Municipality",590,1,1,6,583,"2020-12-05"
"China","Fujian Province",493,42,3,1,450,"2020-12-05"
"China","Gansu province",182,1,0,2,179,"2020-12-05"
"China","Guangdong Province",2000,36,14,8,1956,"2020-12-05"
"China","Guangxi Zhuang Autonomous Region",263,1,0,2,260,"2020-12-05"
"China","Guizhou Province",147,0,0,2,145,"2020-12-05"
"China","Hainan Province",171,0,0,6,165,"2020-12-05"
"China","Hebei Province",373,1,0,6,366,"2020-12-05"
"China","Heilongjiang Province",949,0,394,13,936,"2020-12-05"
"China","Henan Province",1295,8,0,22,1265,"2020-12-05"
"China","Hong Kong Special Administrative Region",6802,1179,176,112,5511,"2020-12-05"
"China","Hubei Province",68149,4,0,4512,63633,"2020-12-05"
"China","Hunan Province",1020,0,0,4,1016,"2020-12-05"
"China","Inner Mongolia Autonomous Region",333,26,34,1,306,"2020-12-05"
"China","Jiangsu Province",680,6,3,0,674,"2020-12-05"
"China","Jiangxi Province",935,0,0,1,934,"2020-12-05"
"China","Jilin Province",157,0,19,2,155,"2020-12-05"
"China","Liaoning Province",289,0,0,2,287,"2020-12-05"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-12-05"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-12-05"
"China","Qinghai Province",18,0,0,0,18,"2020-12-05"
"China","Shaanxi Province",501,24,1,3,474,"2020-12-05"
"China","Shandong Province",857,9,14,7,841,"2020-12-05"
"China","Shanghai Municipality",1353,58,393,7,1288,"2020-12-05"
"China","Shanxi Province",222,4,64,0,218,"2020-12-05"
"China","Sichuan Province",811,32,14,3,776,"2020-12-05"
"China","Taiwan Province",693,112,431,7,574,"2020-12-05"
"China","Tianjin Municipality",300,5,50,3,292,"2020-12-05"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-12-05"
"China","Xinjiang Uygur Autonomous Region",980,0,0,3,977,"2020-12-05"
"China","Yunnan Province",219,7,0,2,210,"2020-12-05"
"China","Zhejiang Province",1294,5,3,1,1288,"2020-12-05"
