"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-09-22"
"China","Beijing Municipality",935,0,164,9,926,"2020-09-22"
"China","Chongqing Municipality",584,0,1,6,578,"2020-09-22"
"China","Fujian Province",396,15,3,1,380,"2020-09-22"
"China","Gansu province",170,0,0,2,168,"2020-09-22"
"China","Guangdong Province",1803,21,14,8,1774,"2020-09-22"
"China","Guangxi Zhuang Autonomous Region",258,2,0,2,254,"2020-09-22"
"China","Guizhou Province",147,0,0,2,145,"2020-09-22"
"China","Hainan Province",171,0,0,6,165,"2020-09-22"
"China","Hebei Province",365,2,0,6,357,"2020-09-22"
"China","Heilongjiang Province",948,0,394,13,935,"2020-09-22"
"China","Henan Province",1279,3,0,22,1254,"2020-09-22"
"China","Hong Kong Special Administrative Region",5046,226,140,103,4717,"2020-09-22"
"China","Hubei Province",68139,0,0,4512,63627,"2020-09-22"
"China","Hunan Province",1019,0,0,4,1015,"2020-09-22"
"China","Inner Mongolia Autonomous Region",263,3,34,1,259,"2020-09-22"
"China","Jiangsu Province",665,1,3,0,664,"2020-09-22"
"China","Jiangxi Province",935,0,0,1,934,"2020-09-22"
"China","Jilin Province",157,0,19,2,155,"2020-09-22"
"China","Liaoning Province",265,1,0,2,262,"2020-09-22"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-09-22"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-09-22"
"China","Qinghai Province",18,0,0,0,18,"2020-09-22"
"China","Shaanxi Province",401,26,1,3,372,"2020-09-22"
"China","Shandong Province",831,8,14,7,816,"2020-09-22"
"China","Shanghai Municipality",975,45,393,7,923,"2020-09-22"
"China","Shanxi Province",203,0,64,0,203,"2020-09-22"
"China","Sichuan Province",672,15,14,3,654,"2020-09-22"
"China","Taiwan Province",509,23,417,7,479,"2020-09-22"
"China","Tianjin Municipality",238,7,50,3,228,"2020-09-22"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-09-22"
"China","Xinjiang Uygur Autonomous Region",902,0,0,3,899,"2020-09-22"
"China","Yunnan Province",209,11,0,2,196,"2020-09-22"
"China","Zhejiang Province",1282,9,3,1,1272,"2020-09-22"
