"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-10-05"
"China","Beijing Municipality",936,1,164,9,926,"2020-10-05"
"China","Chongqing Municipality",585,1,1,6,578,"2020-10-05"
"China","Fujian Province",413,18,3,1,394,"2020-10-05"
"China","Gansu province",170,0,0,2,168,"2020-10-05"
"China","Guangdong Province",1841,27,14,8,1806,"2020-10-05"
"China","Guangxi Zhuang Autonomous Region",260,3,0,2,255,"2020-10-05"
"China","Guizhou Province",147,0,0,2,145,"2020-10-05"
"China","Hainan Province",171,0,0,6,165,"2020-10-05"
"China","Hebei Province",365,1,0,6,358,"2020-10-05"
"China","Heilongjiang Province",948,0,394,13,935,"2020-10-05"
"China","Henan Province",1281,5,0,22,1254,"2020-10-05"
"China","Hong Kong Special Administrative Region",5124,155,147,105,4864,"2020-10-05"
"China","Hubei Province",68139,0,0,4512,63627,"2020-10-05"
"China","Hunan Province",1019,0,0,4,1015,"2020-10-05"
"China","Inner Mongolia Autonomous Region",268,6,34,1,261,"2020-10-05"
"China","Jiangsu Province",667,3,3,0,664,"2020-10-05"
"China","Jiangxi Province",935,0,0,1,934,"2020-10-05"
"China","Jilin Province",157,0,19,2,155,"2020-10-05"
"China","Liaoning Province",271,3,0,2,266,"2020-10-05"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-10-05"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-10-05"
"China","Qinghai Province",18,0,0,0,18,"2020-10-05"
"China","Shaanxi Province",413,22,1,3,388,"2020-10-05"
"China","Shandong Province",832,2,14,7,823,"2020-10-05"
"China","Shanghai Municipality",1022,58,393,7,957,"2020-10-05"
"China","Shanxi Province",205,2,64,0,203,"2020-10-05"
"China","Sichuan Province",704,38,14,3,663,"2020-10-05"
"China","Taiwan Province",518,26,417,7,485,"2020-10-05"
"China","Tianjin Municipality",241,4,50,3,234,"2020-10-05"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-10-05"
"China","Xinjiang Uygur Autonomous Region",902,0,0,3,899,"2020-10-05"
"China","Yunnan Province",211,10,0,2,199,"2020-10-05"
"China","Zhejiang Province",1282,9,3,1,1272,"2020-10-05"
