"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",992,0,0,6,986,"2020-12-02"
"China","Beijing Municipality",951,4,164,9,938,"2020-12-02"
"China","Chongqing Municipality",590,1,1,6,583,"2020-12-02"
"China","Fujian Province",490,42,3,1,447,"2020-12-02"
"China","Gansu province",182,1,0,2,179,"2020-12-02"
"China","Guangdong Province",1992,32,14,8,1952,"2020-12-02"
"China","Guangxi Zhuang Autonomous Region",263,2,0,2,259,"2020-12-02"
"China","Guizhou Province",147,0,0,2,145,"2020-12-02"
"China","Hainan Province",171,0,0,6,165,"2020-12-02"
"China","Hebei Province",373,1,0,6,366,"2020-12-02"
"China","Heilongjiang Province",949,0,394,13,936,"2020-12-02"
"China","Henan Province",1290,5,0,22,1263,"2020-12-02"
"China","Hong Kong Special Administrative Region",6499,995,176,110,5394,"2020-12-02"
"China","Hubei Province",68148,3,0,4512,63633,"2020-12-02"
"China","Hunan Province",1020,0,0,4,1016,"2020-12-02"
"China","Inner Mongolia Autonomous Region",329,23,34,1,305,"2020-12-02"
"China","Jiangsu Province",680,8,3,0,672,"2020-12-02"
"China","Jiangxi Province",935,0,0,1,934,"2020-12-02"
"China","Jilin Province",157,0,19,2,155,"2020-12-02"
"China","Liaoning Province",289,1,0,2,286,"2020-12-02"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-12-02"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-12-02"
"China","Qinghai Province",18,0,0,0,18,"2020-12-02"
"China","Shaanxi Province",500,28,1,3,469,"2020-12-02"
"China","Shandong Province",854,6,14,7,841,"2020-12-02"
"China","Shanghai Municipality",1333,47,393,7,1279,"2020-12-02"
"China","Shanxi Province",221,3,64,0,218,"2020-12-02"
"China","Sichuan Province",808,38,14,3,767,"2020-12-02"
"China","Taiwan Province",685,108,431,7,570,"2020-12-02"
"China","Tianjin Municipality",300,10,50,3,287,"2020-12-02"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-12-02"
"China","Xinjiang Uygur Autonomous Region",980,0,0,3,977,"2020-12-02"
"China","Yunnan Province",219,7,0,2,210,"2020-12-02"
"China","Zhejiang Province",1294,10,3,1,1283,"2020-12-02"
