"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-08-15"
"China","Beijing Municipality",935,3,164,9,923,"2020-08-15"
"China","Chongqing Municipality",583,0,1,6,577,"2020-08-15"
"China","Fujian Province",368,2,3,1,365,"2020-08-15"
"China","Gansu province",169,2,0,2,165,"2020-08-15"
"China","Guangdong Province",1709,18,14,8,1683,"2020-08-15"
"China","Guangxi Zhuang Autonomous Region",255,0,0,2,253,"2020-08-15"
"China","Guizhou Province",147,0,0,2,145,"2020-08-15"
"China","Hainan Province",171,0,0,6,165,"2020-08-15"
"China","Hebei Province",351,2,0,6,343,"2020-08-15"
"China","Heilongjiang Province",948,1,394,13,934,"2020-08-15"
"China","Henan Province",1276,0,0,22,1254,"2020-08-15"
"China","Hong Kong Special Administrative Region",4406,852,105,67,3487,"2020-08-15"
"China","Hubei Province",68139,2,0,4512,63625,"2020-08-15"
"China","Hunan Province",1019,0,0,4,1015,"2020-08-15"
"China","Inner Mongolia Autonomous Region",260,3,34,1,256,"2020-08-15"
"China","Jiangsu Province",661,6,3,0,655,"2020-08-15"
"China","Jiangxi Province",932,0,0,1,931,"2020-08-15"
"China","Jilin Province",157,1,19,2,154,"2020-08-15"
"China","Liaoning Province",261,39,0,2,220,"2020-08-15"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-08-15"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-08-15"
"China","Qinghai Province",18,0,0,0,18,"2020-08-15"
"China","Shaanxi Province",348,21,1,3,324,"2020-08-15"
"China","Shandong Province",821,24,14,7,790,"2020-08-15"
"China","Shanghai Municipality",820,73,393,7,740,"2020-08-15"
"China","Shanxi Province",201,0,64,0,201,"2020-08-15"
"China","Sichuan Province",623,14,13,3,606,"2020-08-15"
"China","Taiwan Province",481,24,371,7,450,"2020-08-15"
"China","Tianjin Municipality",207,2,49,3,202,"2020-08-15"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-08-15"
"China","Xinjiang Uygur Autonomous Region",898,438,0,3,457,"2020-08-15"
"China","Yunnan Province",191,1,0,2,188,"2020-08-15"
"China","Zhejiang Province",1275,6,3,1,1268,"2020-08-15"
