"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",990,0,0,6,984,"2020-04-08"
"China","Beijing Municipality",588,125,164,8,455,"2020-04-08"
"China","Chongqing Municipality",579,3,1,6,570,"2020-04-08"
"China","Fujian Province",351,42,3,1,308,"2020-04-08"
"China","Gansu province",139,4,0,2,133,"2020-04-08"
"China","Guangdong Province",1536,117,11,8,1411,"2020-04-08"
"China","Guangxi Zhuang Autonomous Region",254,0,0,2,252,"2020-04-08"
"China","Guizhou Province",147,1,0,2,144,"2020-04-08"
"China","Hainan Province",168,0,0,6,162,"2020-04-08"
"China","Hebei Province",327,9,0,6,312,"2020-04-08"
"China","Heilongjiang Province",569,86,0,13,470,"2020-04-08"
"China","Henan Province",1276,2,0,22,1252,"2020-04-08"
"China","Hong Kong Special Administrative Region",960,692,24,4,264,"2020-04-08"
"China","Hubei Province",67803,448,0,3213,64142,"2020-04-08"
"China","Hunan Province",1019,1,0,4,1014,"2020-04-08"
"China","Inner Mongolia Autonomous Region",124,49,0,1,74,"2020-04-08"
"China","Jiangsu Province",651,18,3,0,633,"2020-04-08"
"China","Jiangxi Province",937,1,0,1,935,"2020-04-08"
"China","Jilin Province",98,4,2,1,93,"2020-04-08"
"China","Liaoning Province",144,11,0,2,131,"2020-04-08"
"China","Macao Special Administrative Region",45,35,9,0,10,"2020-04-08"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-04-08"
"China","Qinghai Province",18,0,0,0,18,"2020-04-08"
"China","Shaanxi Province",256,7,1,3,246,"2020-04-08"
"China","Shandong Province",783,21,14,7,755,"2020-04-08"
"China","Shanghai Municipality",543,119,19,7,417,"2020-04-08"
"China","Shanxi Province",163,29,5,0,134,"2020-04-08"
"China","Sichuan Province",560,16,13,3,541,"2020-04-08"
"China","Taiwan Province",379,313,10,5,61,"2020-04-08"
"China","Tianjin Municipality",180,25,0,3,152,"2020-04-08"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-04-08"
"China","Xinjiang Uygur Autonomous Region",76,0,0,3,73,"2020-04-08"
"China","Yunnan Province",184,9,0,2,173,"2020-04-08"
"China","Zhejiang Province",1266,33,3,1,1232,"2020-04-08"
