"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",992,0,0,6,986,"2020-12-15"
"China","Beijing Municipality",956,7,164,9,940,"2020-12-15"
"China","Chongqing Municipality",590,1,1,6,583,"2020-12-15"
"China","Fujian Province",502,32,3,1,469,"2020-12-15"
"China","Gansu province",182,0,0,2,180,"2020-12-15"
"China","Guangdong Province",2018,37,14,8,1973,"2020-12-15"
"China","Guangxi Zhuang Autonomous Region",264,1,0,2,261,"2020-12-15"
"China","Guizhou Province",147,0,0,2,145,"2020-12-15"
"China","Hainan Province",171,0,0,6,165,"2020-12-15"
"China","Hebei Province",373,0,0,6,367,"2020-12-15"
"China","Heilongjiang Province",960,11,394,13,936,"2020-12-15"
"China","Henan Province",1295,7,0,22,1266,"2020-12-15"
"China","Hong Kong Special Administrative Region",7721,1253,176,123,6345,"2020-12-15"
"China","Hubei Province",68149,1,0,4512,63636,"2020-12-15"
"China","Hunan Province",1020,0,0,4,1016,"2020-12-15"
"China","Inner Mongolia Autonomous Region",342,27,34,1,314,"2020-12-15"
"China","Jiangsu Province",684,9,3,0,675,"2020-12-15"
"China","Jiangxi Province",935,0,0,1,934,"2020-12-15"
"China","Jilin Province",157,0,19,2,155,"2020-12-15"
"China","Liaoning Province",289,0,0,2,287,"2020-12-15"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-12-15"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-12-15"
"China","Qinghai Province",18,0,0,0,18,"2020-12-15"
"China","Shaanxi Province",502,16,1,3,483,"2020-12-15"
"China","Shandong Province",858,10,14,7,841,"2020-12-15"
"China","Shanghai Municipality",1415,89,393,7,1319,"2020-12-15"
"China","Shanxi Province",222,2,64,0,220,"2020-12-15"
"China","Sichuan Province",838,41,14,3,794,"2020-12-15"
"China","Taiwan Province",742,124,431,7,611,"2020-12-15"
"China","Tianjin Municipality",302,4,50,3,295,"2020-12-15"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-12-15"
"China","Xinjiang Uygur Autonomous Region",980,0,0,3,977,"2020-12-15"
"China","Yunnan Province",224,12,0,2,210,"2020-12-15"
"China","Zhejiang Province",1297,6,3,1,1290,"2020-12-15"
